"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20346883","winter","white",1,"Read","summer","Study2","M","Study Phase2",4602,"Recall2","MSU"
"M20347444_cmb","white","white",1,"Read","summer","Study2","M","Study Phase2",3649,"Recall2","MSU"
"20339972JT","man","man",1,"Read","trap","Study2","M","Study Phase2",1960,"Recall2","MSU"
"M20323021_nn","man ","man",1,"Read","trap","Study2","M","Study Phase2",4601,"Recall2","MSU"
"M20327479I.M.","mouse","man",1,"Read","trap","Study2","M","Study Phase2",1415,"Recall2","MSU"
"M20337240_kg","","man",1,"Read","trap","Study2","M","Study Phase2",1778,"Recall2","MSU"
"M20337746_mr","man","man",1,"Read","trap","Study2","M","Study Phase2",1965,"Recall2","MSU"
"M20339580","","man",1,"Read","trap","Study2","M","Study Phase2",580,"Recall2","MSU"
"M20340664_ld","man","man",1,"Read","trap","Study2","M","Study Phase2",5548,"Recall2","MSU"
"M20340883_pem","man","man",1,"Read","trap","Study2","M","Study Phase2",5322,"Recall2","MSU"
"M20342121","queen","man",1,"Read","trap","Study2","M","Study Phase2",27273,"Recall2","MSU"
"M20343281ega","man","man",1,"Read","trap","Study2","M","Study Phase2",18142,"Recall2","MSU"
"M20346108TM","man","man",1,"Read","trap","Study2","M","Study Phase2",5336,"Recall2","MSU"
"M20346509_saja","man","man",1,"Read","trap","Study2","M","Study Phase2",6054,"Recall2","MSU"
"M20346883","men","man",1,"Read","trap","Study2","M","Study Phase2",10866,"Recall2","MSU"
"M20347444_cmb","man","man",1,"Read","trap","Study2","M","Study Phase2",3467,"Recall2","MSU"
"20339972JT","top","top",1,"Read","valley","Study2","M","Study Phase2",1771,"Recall2","MSU"
"M20323021_nn","top","top",1,"Read","valley","Study2","M","Study Phase2",1977,"Recall2","MSU"
"M20327479I.M.","hills","top",1,"Read","valley","Study2","M","Study Phase2",6006,"Recall2","MSU"
"M20337240_kg","top","top",1,"Read","valley","Study2","M","Study Phase2",2028,"Recall2","MSU"
"M20337746_mr","top","top",1,"Read","valley","Study2","M","Study Phase2",8196,"Recall2","MSU"
"M20339580","","top",1,"Read","valley","Study2","M","Study Phase2",700,"Recall2","MSU"
"M20340664_ld","dark","top",1,"Read","valley","Study2","M","Study Phase2",4839,"Recall2","MSU"
"M20340883_pem","top","top",1,"Read","valley","Study2","M","Study Phase2",6096,"Recall2","MSU"
"M20342121","gorge","top",1,"Read","valley","Study2","M","Study Phase2",5963,"Recall2","MSU"
"M20343281ega","top","top",1,"Read","valley","Study2","M","Study Phase2",9184,"Recall2","MSU"
"M20346108TM","","top",1,"Read","valley","Study2","M","Study Phase2",496,"Recall2","MSU"
"M20346509_saja","top","top",1,"Read","valley","Study2","M","Study Phase2",5504,"Recall2","MSU"
"M20346883","","top",1,"Read","valley","Study2","M","Study Phase2",1123,"Recall2","MSU"
"M20347444_cmb","top","top",1,"Read","valley","Study2","M","Study Phase2",4488,"Recall2","MSU"
"20339972JT","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",1794,"Recall2","MSU"
"M20323021_nn","bee","bug",1,"Read","wasp","Study2","F","Study Phase2",1358,"Recall2","MSU"
"M20327479I.M.","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",1495,"Recall2","MSU"
"M20337240_kg","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",2510,"Recall2","MSU"
"M20337746_mr","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",2288,"Recall2","MSU"
"M20339580","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",534,"Recall2","MSU"
"M20340664_ld","cow","bug",1,"Read","wasp","Study2","F","Study Phase2",7126,"Recall2","MSU"
"M20340883_pem","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",5506,"Recall2","MSU"
"M20342121","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1028,"Recall2","MSU"
"M20343281ega","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",15135,"Recall2","MSU"
"M20346108TM","","bug",1,"Read","wasp","Study2","F","Study Phase2",6321,"Recall2","MSU"
"M20346509_saja","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",15774,"Recall2","MSU"
"M20346883","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1266,"Recall2","MSU"
"M20347444_cmb","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",897,"Recall2","MSU"
"20339972JT","handle","handle",1,"Read","window","Study2","M","Study Phase2",2071,"Recall2","MSU"
"M20323021_nn","","handle",1,"Read","window","Study2","M","Study Phase2",2648,"Recall2","MSU"
"M20327479I.M.","weather","handle",1,"Read","window","Study2","M","Study Phase2",1338,"Recall2","MSU"
"M20337240_kg","handle","handle",1,"Read","window","Study2","M","Study Phase2",142051,"Recall2","MSU"
"M20337746_mr","handle","handle",1,"Read","window","Study2","M","Study Phase2",5716,"Recall2","MSU"
"M20339580","handle ","handle",1,"Read","window","Study2","M","Study Phase2",648,"Recall2","MSU"
"M20340664_ld","handle","handle",1,"Read","window","Study2","M","Study Phase2",7599,"Recall2","MSU"
"M20340883_pem","handle","handle",1,"Read","window","Study2","M","Study Phase2",2662,"Recall2","MSU"
"M20342121","smoke","handle",1,"Read","window","Study2","M","Study Phase2",38210,"Recall2","MSU"
"M20343281ega","handle","handle",1,"Read","window","Study2","M","Study Phase2",26925,"Recall2","MSU"
"M20346108TM","","handle",1,"Read","window","Study2","M","Study Phase2",716,"Recall2","MSU"
"M20346509_saja","handle","handle",1,"Read","window","Study2","M","Study Phase2",7558,"Recall2","MSU"
"M20346883","","handle",1,"Read","window","Study2","M","Study Phase2",1398,"Recall2","MSU"
"M20347444_cmb","handle","handle",1,"Read","window","Study2","M","Study Phase2",3110,"Recall2","MSU"
"M20321999_HAM","draw","wolf",3,"Read","art","Study2","U","Study Phase",1379,"Recall1","MSU"
"M20322827JS","","wolf",3,"Read","art","Study2","U","Study Phase",2070,"Recall1","MSU"
"M20329189AT","styke","wolf",3,"Read","art","Study2","U","Study Phase",2641,"Recall1","MSU"
"M20334475","","wolf",3,"Read","art","Study2","U","Study Phase",21221,"Recall1","MSU"
"M20334505andJY","paint","wolf",3,"Read","art","Study2","U","Study Phase",3246,"Recall1","MSU"
"M20339287_SAR","","wolf",3,"Read","art","Study2","U","Study Phase",1061,"Recall1","MSU"
"M20339479_knm","","wolf",3,"Read","art","Study2","U","Study Phase",1167,"Recall1","MSU"
"M20339742_EG","museum","wolf",3,"Read","art","Study2","U","Study Phase",1047,"Recall1","MSU"
"M20339990MP","","wolf",3,"Read","art","Study2","U","Study Phase",1664,"Recall1","MSU"
"M20340212_ras","september","wolf",3,"Read","art","Study2","U","Study Phase",1932,"Recall1","MSU"
"M20340782_eew","gallery","wolf",3,"Read","art","Study2","U","Study Phase",2107,"Recall1","MSU"
"M20341488_rb","cat","wolf",3,"Read","art","Study2","U","Study Phase",1583,"Recall1","MSU"
"M20321999_HAM","heart","bronze",3,"Read","artery","Study2","U","Study Phase",1405,"Recall1","MSU"
"M20322827JS","","bronze",3,"Read","artery","Study2","U","Study Phase",1561,"Recall1","MSU"
"M20329189AT","bronze ","bronze",3,"Read","artery","Study2","U","Study Phase",3490,"Recall1","MSU"
"M20334475","","bronze",3,"Read","artery","Study2","U","Study Phase",6179,"Recall1","MSU"
"M20334505andJY","attire","bronze",3,"Read","artery","Study2","U","Study Phase",3028,"Recall1","MSU"
"M20339287_SAR","","bronze",3,"Read","artery","Study2","U","Study Phase",2672,"Recall1","MSU"
"M20339479_knm","","bronze",3,"Read","artery","Study2","U","Study Phase",1548,"Recall1","MSU"
"M20339742_EG","vein","bronze",3,"Read","artery","Study2","U","Study Phase",1833,"Recall1","MSU"
"M20339990MP","","bronze",3,"Read","artery","Study2","U","Study Phase",550,"Recall1","MSU"
"M20340212_ras","lung","bronze",3,"Read","artery","Study2","U","Study Phase",1889,"Recall1","MSU"
"M20340782_eew","","bronze",3,"Read","artery","Study2","U","Study Phase",1961,"Recall1","MSU"
"M20341488_rb","blood","bronze",3,"Read","artery","Study2","U","Study Phase",850,"Recall1","MSU"
"M20321999_HAM","dress","clothes",3,"Read","attire","Study2","F","Study Phase",1268,"Recall1","MSU"
"M20322827JS","","clothes",3,"Read","attire","Study2","F","Study Phase",2623,"Recall1","MSU"
"M20329189AT","wear","clothes",3,"Read","attire","Study2","F","Study Phase",2711,"Recall1","MSU"
"M20334475","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1559,"Recall1","MSU"
"M20334505andJY","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",3523,"Recall1","MSU"
"M20339287_SAR","","clothes",3,"Read","attire","Study2","F","Study Phase",1341,"Recall1","MSU"
"M20339479_knm","","clothes",3,"Read","attire","Study2","F","Study Phase",1266,"Recall1","MSU"
"M20339742_EG","suit","clothes",3,"Read","attire","Study2","F","Study Phase",1038,"Recall1","MSU"
"M20339990MP","","clothes",3,"Read","attire","Study2","F","Study Phase",1321,"Recall1","MSU"
"M20340212_ras","clothing","clothes",3,"Read","attire","Study2","F","Study Phase",1702,"Recall1","MSU"
"M20340782_eew","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1336,"Recall1","MSU"
"M20341488_rb","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1502,"Recall1","MSU"
"M20321999_HAM","sit","horn",3,"Read","bench","Study2","U","Study Phase",2698,"Recall1","MSU"
"M20322827JS","","horn",3,"Read","bench","Study2","U","Study Phase",3985,"Recall1","MSU"
"M20329189AT","seat","horn",3,"Read","bench","Study2","U","Study Phase",2684,"Recall1","MSU"
"M20334475","","horn",3,"Read","bench","Study2","U","Study Phase",1841,"Recall1","MSU"
"M20334505andJY","wood","horn",3,"Read","bench","Study2","U","Study Phase",5432,"Recall1","MSU"
"M20339287_SAR","","horn",3,"Read","bench","Study2","U","Study Phase",1210,"Recall1","MSU"
"M20339479_knm","","horn",3,"Read","bench","Study2","U","Study Phase",1169,"Recall1","MSU"
"M20339742_EG","press","horn",3,"Read","bench","Study2","U","Study Phase",1242,"Recall1","MSU"
"M20339990MP","chair","horn",3,"Read","bench","Study2","U","Study Phase",873,"Recall1","MSU"
"M20340212_ras","press","horn",3,"Read","bench","Study2","U","Study Phase",1762,"Recall1","MSU"
"M20340782_eew","seat","horn",3,"Read","bench","Study2","U","Study Phase",2206,"Recall1","MSU"
"M20341488_rb","sit","horn",3,"Read","bench","Study2","U","Study Phase",1593,"Recall1","MSU"
"M20321999_HAM","fire","fire",3,"Read","blaze","Study2","F","Study Phase",2062,"Recall1","MSU"
"M20322827JS","","fire",3,"Read","blaze","Study2","F","Study Phase",2297,"Recall1","MSU"
"M20329189AT","pan","fire",3,"Read","blaze","Study2","F","Study Phase",2626,"Recall1","MSU"
"M20334475","","fire",3,"Read","blaze","Study2","F","Study Phase",8260,"Recall1","MSU"
"M20334505andJY","fire","fire",3,"Read","blaze","Study2","F","Study Phase",3297,"Recall1","MSU"
"M20339287_SAR","","fire",3,"Read","blaze","Study2","F","Study Phase",1158,"Recall1","MSU"
"M20339479_knm","","fire",3,"Read","blaze","Study2","F","Study Phase",1357,"Recall1","MSU"
"M20339742_EG","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1246,"Recall1","MSU"
"M20339990MP","","fire",3,"Read","blaze","Study2","F","Study Phase",883,"Recall1","MSU"
"M20340212_ras","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1076,"Recall1","MSU"
"M20340782_eew","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1505,"Recall1","MSU"
"M20341488_rb","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1194,"Recall1","MSU"
"M20321999_HAM","ounce","ounce",3,"Read","both","Study2","U","Study Phase",1661,"Recall1","MSU"
"M20322827JS","","ounce",3,"Read","both","Study2","U","Study Phase",4039,"Recall1","MSU"
"M20329189AT","none","ounce",3,"Read","both","Study2","U","Study Phase",3925,"Recall1","MSU"
"M20334475","","ounce",3,"Read","both","Study2","U","Study Phase",2864,"Recall1","MSU"
"M20334505andJY","ounce","ounce",3,"Read","both","Study2","U","Study Phase",3989,"Recall1","MSU"
"M20339287_SAR","","ounce",3,"Read","both","Study2","U","Study Phase",1000,"Recall1","MSU"
"M20339479_knm","same","ounce",3,"Read","both","Study2","U","Study Phase",1179,"Recall1","MSU"
"M20339742_EG","other","ounce",3,"Read","both","Study2","U","Study Phase",770,"Recall1","MSU"
"M20339990MP","","ounce",3,"Read","both","Study2","U","Study Phase",760,"Recall1","MSU"
"M20340212_ras","few","ounce",3,"Read","both","Study2","U","Study Phase",1449,"Recall1","MSU"
"M20340782_eew","ounce","ounce",3,"Read","both","Study2","U","Study Phase",17672,"Recall1","MSU"
"M20341488_rb","ounce","ounce",3,"Read","both","Study2","U","Study Phase",1360,"Recall1","MSU"
"M20321999_HAM","build","water",3,"Read","bridge","Study2","F","Study Phase",1818,"Recall1","MSU"
"M20322827JS","water","water",3,"Read","bridge","Study2","F","Study Phase",21547,"Recall1","MSU"
"M20329189AT","port","water",3,"Read","bridge","Study2","F","Study Phase",2037,"Recall1","MSU"
"M20334475","","water",3,"Read","bridge","Study2","F","Study Phase",2569,"Recall1","MSU"
"M20334505andJY","lidge","water",3,"Read","bridge","Study2","F","Study Phase",3525,"Recall1","MSU"
"M20339287_SAR","","water",3,"Read","bridge","Study2","F","Study Phase",1247,"Recall1","MSU"
"M20339479_knm","water","water",3,"Read","bridge","Study2","F","Study Phase",1149,"Recall1","MSU"
"M20339742_EG","overpass","water",3,"Read","bridge","Study2","F","Study Phase",1083,"Recall1","MSU"
"M20339990MP","","water",3,"Read","bridge","Study2","F","Study Phase",780,"Recall1","MSU"
"M20340212_ras","water","water",3,"Read","bridge","Study2","F","Study Phase",1508,"Recall1","MSU"
"M20340782_eew","water","water",3,"Read","bridge","Study2","F","Study Phase",1258,"Recall1","MSU"
"M20341488_rb","tunnel","water",3,"Read","bridge","Study2","F","Study Phase",1339,"Recall1","MSU"
"M20321999_HAM","green","plant",3,"Read","cactus","Study2","F","Study Phase",1994,"Recall1","MSU"
"M20322827JS","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2395,"Recall1","MSU"
"M20329189AT","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2734,"Recall1","MSU"
"M20334475","thorn","plant",3,"Read","cactus","Study2","F","Study Phase",2760,"Recall1","MSU"
"M20334505andJY","green","plant",3,"Read","cactus","Study2","F","Study Phase",2426,"Recall1","MSU"
"M20339287_SAR","","plant",3,"Read","cactus","Study2","F","Study Phase",2448,"Recall1","MSU"
"M20339479_knm","dessert","plant",3,"Read","cactus","Study2","F","Study Phase",1542,"Recall1","MSU"
"M20339742_EG","prickly","plant",3,"Read","cactus","Study2","F","Study Phase",1200,"Recall1","MSU"
"M20339990MP","","plant",3,"Read","cactus","Study2","F","Study Phase",1005,"Recall1","MSU"
"M20340212_ras","plant","plant",3,"Read","cactus","Study2","F","Study Phase",1846,"Recall1","MSU"
"M20340782_eew","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2897,"Recall1","MSU"
"M20341488_rb","plant","plant",3,"Read","cactus","Study2","F","Study Phase",803,"Recall1","MSU"
"M20321999_HAM","money","leg",3,"Read","cash","Study2","U","Study Phase",1602,"Recall1","MSU"
"M20322827JS","leg","leg",3,"Read","cash","Study2","U","Study Phase",4393,"Recall1","MSU"
"M20329189AT","credit","leg",3,"Read","cash","Study2","U","Study Phase",3162,"Recall1","MSU"
"M20334475","","leg",3,"Read","cash","Study2","U","Study Phase",2840,"Recall1","MSU"
"M20334505andJY","money","leg",3,"Read","cash","Study2","U","Study Phase",3535,"Recall1","MSU"
"M20339287_SAR","","leg",3,"Read","cash","Study2","U","Study Phase",1836,"Recall1","MSU"
"M20339479_knm","money","leg",3,"Read","cash","Study2","U","Study Phase",1280,"Recall1","MSU"
"M20339742_EG","money","leg",3,"Read","cash","Study2","U","Study Phase",1085,"Recall1","MSU"
"M20339990MP","","leg",3,"Read","cash","Study2","U","Study Phase",1468,"Recall1","MSU"
"M20340212_ras","money","leg",3,"Read","cash","Study2","U","Study Phase",839,"Recall1","MSU"
"M20340782_eew","leg","leg",3,"Read","cash","Study2","U","Study Phase",8072,"Recall1","MSU"
"M20341488_rb","debit","leg",3,"Read","cash","Study2","U","Study Phase",1226,"Recall1","MSU"
"M20321999_HAM","red","red",3,"Read","cherry","Study2","F","Study Phase",1177,"Recall1","MSU"
"M20322827JS","red","red",3,"Read","cherry","Study2","F","Study Phase",1251,"Recall1","MSU"
"M20329189AT","red","red",3,"Read","cherry","Study2","F","Study Phase",2561,"Recall1","MSU"
"M20334475","red","red",3,"Read","cherry","Study2","F","Study Phase",1839,"Recall1","MSU"
"M20334505andJY","red","red",3,"Read","cherry","Study2","F","Study Phase",2381,"Recall1","MSU"
"M20339287_SAR","red","red",3,"Read","cherry","Study2","F","Study Phase",1720,"Recall1","MSU"
"M20339479_knm","red","red",3,"Read","cherry","Study2","F","Study Phase",1298,"Recall1","MSU"
"M20339742_EG","top","red",3,"Read","cherry","Study2","F","Study Phase",990,"Recall1","MSU"
"M20339990MP","wave","red",3,"Read","cherry","Study2","F","Study Phase",3552,"Recall1","MSU"
"M20340212_ras","fruit","red",3,"Read","cherry","Study2","F","Study Phase",1243,"Recall1","MSU"
"M20340782_eew","blossom","red",3,"Read","cherry","Study2","F","Study Phase",2381,"Recall1","MSU"
"M20341488_rb","red","red",3,"Read","cherry","Study2","F","Study Phase",1221,"Recall1","MSU"
"M20321999_HAM","pill","cold",3,"Read","chill","Study2","F","Study Phase",1335,"Recall1","MSU"
"M20322827JS","cold","cold",3,"Read","chill","Study2","F","Study Phase",1879,"Recall1","MSU"
"M20329189AT","cold","cold",3,"Read","chill","Study2","F","Study Phase",2510,"Recall1","MSU"
"M20334475","","cold",3,"Read","chill","Study2","F","Study Phase",2704,"Recall1","MSU"
"M20334505andJY","cold","cold",3,"Read","chill","Study2","F","Study Phase",4277,"Recall1","MSU"
"M20339287_SAR","cold","cold",3,"Read","chill","Study2","F","Study Phase",1206,"Recall1","MSU"
"M20339479_knm","cold","cold",3,"Read","chill","Study2","F","Study Phase",1626,"Recall1","MSU"
"M20339742_EG","cold","cold",3,"Read","chill","Study2","F","Study Phase",975,"Recall1","MSU"
"M20339990MP","cool","cold",3,"Read","chill","Study2","F","Study Phase",1283,"Recall1","MSU"
"M20340212_ras","cold","cold",3,"Read","chill","Study2","F","Study Phase",1239,"Recall1","MSU"
"M20340782_eew","cold","cold",3,"Read","chill","Study2","F","Study Phase",10819,"Recall1","MSU"
"M20341488_rb","pill","cold",3,"Read","chill","Study2","F","Study Phase",1048,"Recall1","MSU"
"M20321999_HAM","brick","hammer",3,"Read","chisel","Study2","F","Study Phase",1477,"Recall1","MSU"
"M20322827JS","","hammer",3,"Read","chisel","Study2","F","Study Phase",3568,"Recall1","MSU"
"M20329189AT","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",2256,"Recall1","MSU"
"M20334475","","hammer",3,"Read","chisel","Study2","F","Study Phase",2318,"Recall1","MSU"
"M20334505andJY","","hammer",3,"Read","chisel","Study2","F","Study Phase",4083,"Recall1","MSU"
"M20339287_SAR","","hammer",3,"Read","chisel","Study2","F","Study Phase",2251,"Recall1","MSU"
"M20339479_knm","","hammer",3,"Read","chisel","Study2","F","Study Phase",1355,"Recall1","MSU"
"M20339742_EG","bell","hammer",3,"Read","chisel","Study2","F","Study Phase",1080,"Recall1","MSU"
"M20339990MP","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1131,"Recall1","MSU"
"M20340212_ras","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1622,"Recall1","MSU"
"M20340782_eew","","hammer",3,"Read","chisel","Study2","F","Study Phase",5497,"Recall1","MSU"
"M20341488_rb","rock","hammer",3,"Read","chisel","Study2","F","Study Phase",1029,"Recall1","MSU"
"M20321999_HAM","cut","cut",3,"Read","chop","Study2","F","Study Phase",2318,"Recall1","MSU"
"M20322827JS","cut","cut",3,"Read","chop","Study2","F","Study Phase",2923,"Recall1","MSU"
"M20329189AT","cut","cut",3,"Read","chop","Study2","F","Study Phase",2015,"Recall1","MSU"
"M20334475","","cut",3,"Read","chop","Study2","F","Study Phase",3134,"Recall1","MSU"
"M20334505andJY","chops","cut",3,"Read","chop","Study2","F","Study Phase",3393,"Recall1","MSU"
"M20339287_SAR","","cut",3,"Read","chop","Study2","F","Study Phase",1015,"Recall1","MSU"
"M20339479_knm","cut","cut",3,"Read","chop","Study2","F","Study Phase",2175,"Recall1","MSU"
"M20339742_EG","onions","cut",3,"Read","chop","Study2","F","Study Phase",1205,"Recall1","MSU"
"M20339990MP","stick","cut",3,"Read","chop","Study2","F","Study Phase",1251,"Recall1","MSU"
"M20340212_ras","cut","cut",3,"Read","chop","Study2","F","Study Phase",1251,"Recall1","MSU"
"M20340782_eew","cut","cut",3,"Read","chop","Study2","F","Study Phase",1893,"Recall1","MSU"
"M20341488_rb","cut","cut",3,"Read","chop","Study2","F","Study Phase",1020,"Recall1","MSU"
"M20321999_HAM","past","business",3,"Read","death","Study2","U","Study Phase",1333,"Recall1","MSU"
"M20322827JS","","business",3,"Read","death","Study2","U","Study Phase",1731,"Recall1","MSU"
"M20329189AT","beginning ","business",3,"Read","death","Study2","U","Study Phase",2395,"Recall1","MSU"
"M20334475","","business",3,"Read","death","Study2","U","Study Phase",2016,"Recall1","MSU"
"M20334505andJY","valley","business",3,"Read","death","Study2","U","Study Phase",2657,"Recall1","MSU"
"M20339287_SAR","","business",3,"Read","death","Study2","U","Study Phase",1799,"Recall1","MSU"
"M20339479_knm","","business",3,"Read","death","Study2","U","Study Phase",2654,"Recall1","MSU"
"M20339742_EG","bed","business",3,"Read","death","Study2","U","Study Phase",998,"Recall1","MSU"
"M20339990MP","","business",3,"Read","death","Study2","U","Study Phase",958,"Recall1","MSU"
"M20340212_ras","die","business",3,"Read","death","Study2","U","Study Phase",1041,"Recall1","MSU"
"M20340782_eew","business","business",3,"Read","death","Study2","U","Study Phase",2229,"Recall1","MSU"
"M20341488_rb","birth","business",3,"Read","death","Study2","U","Study Phase",2509,"Recall1","MSU"
"M20321999_HAM","food","sack",3,"Read","dietary","Study2","U","Study Phase",1924,"Recall1","MSU"
"M20322827JS","sack","sack",3,"Read","dietary","Study2","U","Study Phase",3136,"Recall1","MSU"
"M20329189AT","plan","sack",3,"Read","dietary","Study2","U","Study Phase",4356,"Recall1","MSU"
"M20334475","","sack",3,"Read","dietary","Study2","U","Study Phase",2844,"Recall1","MSU"
"M20334505andJY","diet","sack",3,"Read","dietary","Study2","U","Study Phase",3849,"Recall1","MSU"
"M20339287_SAR","","sack",3,"Read","dietary","Study2","U","Study Phase",1489,"Recall1","MSU"
"M20339479_knm","","sack",3,"Read","dietary","Study2","U","Study Phase",1723,"Recall1","MSU"
"M20339742_EG","food","sack",3,"Read","dietary","Study2","U","Study Phase",1374,"Recall1","MSU"
"M20339990MP","snacks ","sack",3,"Read","dietary","Study2","U","Study Phase",1643,"Recall1","MSU"
"M20340212_ras","drink","sack",3,"Read","dietary","Study2","U","Study Phase",1937,"Recall1","MSU"
"M20340782_eew","sacks","sack",3,"Read","dietary","Study2","U","Study Phase",2056,"Recall1","MSU"
"M20341488_rb","skinny","sack",3,"Read","dietary","Study2","U","Study Phase",1796,"Recall1","MSU"
"M20321999_HAM","paper","paper",3,"Read","document","Study2","F","Study Phase",1252,"Recall1","MSU"
"M20322827JS","","paper",3,"Read","document","Study2","F","Study Phase",3068,"Recall1","MSU"
"M20329189AT","paper","paper",3,"Read","document","Study2","F","Study Phase",1739,"Recall1","MSU"
"M20334475","paper","paper",3,"Read","document","Study2","F","Study Phase",1988,"Recall1","MSU"
"M20334505andJY","paper","paper",3,"Read","document","Study2","F","Study Phase",3201,"Recall1","MSU"
"M20339287_SAR","","paper",3,"Read","document","Study2","F","Study Phase",1902,"Recall1","MSU"
"M20339479_knm","office","paper",3,"Read","document","Study2","F","Study Phase",1679,"Recall1","MSU"
"M20339742_EG","paper","paper",3,"Read","document","Study2","F","Study Phase",3022,"Recall1","MSU"
"M20339990MP","paper","paper",3,"Read","document","Study2","F","Study Phase",1116,"Recall1","MSU"
"M20340212_ras","paaper","paper",3,"Read","document","Study2","F","Study Phase",1841,"Recall1","MSU"
"M20340782_eew","","paper",3,"Read","document","Study2","F","Study Phase",2348,"Recall1","MSU"
"M20341488_rb","tv","paper",3,"Read","document","Study2","F","Study Phase",757,"Recall1","MSU"
"M20321999_HAM","sight","taste",3,"Read","eyes","Study2","M","Study Phase",1886,"Recall1","MSU"
"M20322827JS","","taste",3,"Read","eyes","Study2","M","Study Phase",3026,"Recall1","MSU"
"M20329189AT","bright","taste",3,"Read","eyes","Study2","M","Study Phase",2988,"Recall1","MSU"
"M20334475","taste","taste",3,"Read","eyes","Study2","M","Study Phase",3520,"Recall1","MSU"
"M20334505andJY","sight","taste",3,"Read","eyes","Study2","M","Study Phase",3649,"Recall1","MSU"
"M20339287_SAR","","taste",3,"Read","eyes","Study2","M","Study Phase",1123,"Recall1","MSU"
"M20339479_knm","blue","taste",3,"Read","eyes","Study2","M","Study Phase",1229,"Recall1","MSU"
"M20339742_EG","mouth","taste",3,"Read","eyes","Study2","M","Study Phase",1693,"Recall1","MSU"
"M20339990MP","ears","taste",3,"Read","eyes","Study2","M","Study Phase",1062,"Recall1","MSU"
"M20340212_ras","face","taste",3,"Read","eyes","Study2","M","Study Phase",3314,"Recall1","MSU"
"M20340782_eew","taste","taste",3,"Read","eyes","Study2","M","Study Phase",2089,"Recall1","MSU"
"M20341488_rb","cry","taste",3,"Read","eyes","Study2","M","Study Phase",887,"Recall1","MSU"
"M20321999_HAM","","fight",3,"Read","feud","Study2","F","Study Phase",1163,"Recall1","MSU"
"M20322827JS","fight","fight",3,"Read","feud","Study2","F","Study Phase",2975,"Recall1","MSU"
"M20329189AT","fine","fight",3,"Read","feud","Study2","F","Study Phase",2752,"Recall1","MSU"
"M20334475","fight","fight",3,"Read","feud","Study2","F","Study Phase",1644,"Recall1","MSU"
"M20334505andJY","fuel","fight",3,"Read","feud","Study2","F","Study Phase",8139,"Recall1","MSU"
"M20339287_SAR","","fight",3,"Read","feud","Study2","F","Study Phase",1671,"Recall1","MSU"
"M20339479_knm","","fight",3,"Read","feud","Study2","F","Study Phase",1329,"Recall1","MSU"
"M20339742_EG","family","fight",3,"Read","feud","Study2","F","Study Phase",1283,"Recall1","MSU"
"M20339990MP","","fight",3,"Read","feud","Study2","F","Study Phase",911,"Recall1","MSU"
"M20340212_ras","dispute","fight",3,"Read","feud","Study2","F","Study Phase",1142,"Recall1","MSU"
"M20340782_eew","fight","fight",3,"Read","feud","Study2","F","Study Phase",1959,"Recall1","MSU"
"M20341488_rb","family","fight",3,"Read","feud","Study2","F","Study Phase",1239,"Recall1","MSU"
"M20321999_HAM","","leg",3,"Read","grill","Study2","M","Study Phase",615,"Recall1","MSU"
"M20322827JS","","leg",3,"Read","grill","Study2","M","Study Phase",1625,"Recall1","MSU"
"M20329189AT","cook","leg",3,"Read","grill","Study2","M","Study Phase",2011,"Recall1","MSU"
"M20334475","","leg",3,"Read","grill","Study2","M","Study Phase",5045,"Recall1","MSU"
"M20334505andJY","toil","leg",3,"Read","grill","Study2","M","Study Phase",2664,"Recall1","MSU"
"M20339287_SAR","","leg",3,"Read","grill","Study2","M","Study Phase",1279,"Recall1","MSU"
"M20339479_knm","burger","leg",3,"Read","grill","Study2","M","Study Phase",1590,"Recall1","MSU"
"M20339742_EG","leg","leg",3,"Read","grill","Study2","M","Study Phase",2114,"Recall1","MSU"
