"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20339580","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2",525,"Recall2","MSU"
"M20340664_ld","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2",4530,"Recall2","MSU"
"M20340883_pem","","car","0",0,1,"Read","happy","Study2","U","Study Phase2",8359,"Recall2","MSU"
"M20342121","face","car","0.5",0,1,"Read","happy","Study2","U","Study Phase2",10317,"Recall2","MSU"
"M20343281ega","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2",29828,"Recall2","MSU"
"M20346509_saja","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2",5626,"Recall2","MSU"
"M20347444_cmb","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2",3693,"Recall2","MSU"
"M20348084_HJH","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2",2724,"Recall2","MSU"
"20339972JT","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",1967,"Recall2","MSU"
"M20223504BG","","bird","0",0,1,"Read","heavy","Study2","M","Study Phase2",85,"Recall2","MSU"
"m20280873MG","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",2529,"Recall2","MSU"
"M20284645_CLP","strong","bird","0.166666666666667",0,1,"Read","heavy","Study2","M","Study Phase2",972,"Recall2","MSU"
"M20315914KM","","bird","0",0,1,"Read","heavy","Study2","M","Study Phase2",3047,"Recall2","MSU"
"M20323006SS","light","bird","0.2",0,1,"Read","heavy","Study2","M","Study Phase2",1314,"Recall2","MSU"
"M20323021_nn","car","bird","0.25",0,1,"Read","heavy","Study2","M","Study Phase2",2785,"Recall2","MSU"
"M20327479I.M.","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",1495,"Recall2","MSU"
"M20333877_epm","metal","bird","0",0,1,"Read","heavy","Study2","M","Study Phase2",2049,"Recall2","MSU"
"M20334444_CAD","weight","bird","0.166666666666667",0,1,"Read","heavy","Study2","M","Study Phase2",3947,"Recall2","MSU"
"M20337240_kg","dog","bird","0.25",0,1,"Read","heavy","Study2","M","Study Phase2",1537,"Recall2","MSU"
"M20337746_mr","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",7105,"Recall2","MSU"
"M20339580","bird ","bird","0.8",1,1,"Read","heavy","Study2","M","Study Phase2",584,"Recall2","MSU"
"M20340664_ld","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",7342,"Recall2","MSU"
"M20340883_pem","","bird","0",0,1,"Read","heavy","Study2","M","Study Phase2",7194,"Recall2","MSU"
"M20342121","metal","bird","0",0,1,"Read","heavy","Study2","M","Study Phase2",6993,"Recall2","MSU"
"M20343281ega","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",10029,"Recall2","MSU"
"M20346509_saja","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",7040,"Recall2","MSU"
"M20347444_cmb","","bird","0",0,1,"Read","heavy","Study2","M","Study Phase2",4305,"Recall2","MSU"
"M20348084_HJH","bird","bird","1",1,1,"Read","heavy","Study2","M","Study Phase2",2488,"Recall2","MSU"
"20339972JT","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",1965,"Recall2","MSU"
"M20223504BG","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",81,"Recall2","MSU"
"m20280873MG","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",2494,"Recall2","MSU"
"M20284645_CLP","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",964,"Recall2","MSU"
"M20315914KM","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",1621,"Recall2","MSU"
"M20323006SS","cow ","cow","0.75",1,1,"Read","herd","Study2","F","Study Phase2",1351,"Recall2","MSU"
"M20323021_nn","horn ","cow","0.2",0,1,"Read","herd","Study2","F","Study Phase2",1135,"Recall2","MSU"
"M20327479I.M.","ear","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",1874,"Recall2","MSU"
"M20333877_epm","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",2172,"Recall2","MSU"
"M20334444_CAD","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",9181,"Recall2","MSU"
"M20337240_kg","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",1143,"Recall2","MSU"
"M20337746_mr","cows","cow","0.75",1,1,"Read","herd","Study2","F","Study Phase2",2425,"Recall2","MSU"
"M20339580","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",527,"Recall2","MSU"
"M20340664_ld","tree","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",5204,"Recall2","MSU"
"M20340883_pem","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",4175,"Recall2","MSU"
"M20342121","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",1192,"Recall2","MSU"
"M20343281ega","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",17052,"Recall2","MSU"
"M20346509_saja","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",5517,"Recall2","MSU"
"M20347444_cmb","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",3184,"Recall2","MSU"
"M20348084_HJH","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",5256,"Recall2","MSU"
"20339972JT","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",1929,"Recall2","MSU"
"M20223504BG","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",77,"Recall2","MSU"
"m20280873MG","wasp","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2",2395,"Recall2","MSU"
"M20284645_CLP","wasp","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2",1726,"Recall2","MSU"
"M20315914KM","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",2187,"Recall2","MSU"
"M20323006SS","bee","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",3189,"Recall2","MSU"
"M20323021_nn","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",3389,"Recall2","MSU"
"M20327479I.M.","bug","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2",2075,"Recall2","MSU"
"M20333877_epm","bug","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2",2095,"Recall2","MSU"
"M20334444_CAD","bug","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2",2278,"Recall2","MSU"
"M20337240_kg","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",7871,"Recall2","MSU"
"M20337746_mr","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",1594,"Recall2","MSU"
"M20339580","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",489,"Recall2","MSU"
"M20340664_ld","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",4985,"Recall2","MSU"
"M20340883_pem","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",2568,"Recall2","MSU"
"M20342121","sting ","sting","0.833333333333333",1,1,"Read","hornet","Study2","F","Study Phase2",9117,"Recall2","MSU"
"M20343281ega","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",17619,"Recall2","MSU"
"M20346509_saja","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",9101,"Recall2","MSU"
"M20347444_cmb","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",3963,"Recall2","MSU"
"M20348084_HJH","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",3695,"Recall2","MSU"
"20339972JT","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",2017,"Recall2","MSU"
"M20223504BG","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2",210,"Recall2","MSU"
"m20280873MG","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",2586,"Recall2","MSU"
"M20284645_CLP","burner","smell","0.166666666666667",0,1,"Read","incense","Study2","F","Study Phase2",1922,"Recall2","MSU"
"M20315914KM","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",1747,"Recall2","MSU"
"M20323006SS","smell ","smell","0.833333333333333",1,1,"Read","incense","Study2","F","Study Phase2",2208,"Recall2","MSU"
"M20323021_nn","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2",4729,"Recall2","MSU"
"M20327479I.M.","smells","smell","0.833333333333333",1,1,"Read","incense","Study2","F","Study Phase2",1993,"Recall2","MSU"
"M20333877_epm","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",2347,"Recall2","MSU"
"M20334444_CAD","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",4494,"Recall2","MSU"
"M20337240_kg","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",123984,"Recall2","MSU"
"M20337746_mr","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",3404,"Recall2","MSU"
"M20339580","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2",453,"Recall2","MSU"
"M20340664_ld","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",8826,"Recall2","MSU"
"M20340883_pem","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",2964,"Recall2","MSU"
"M20342121","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",10290,"Recall2","MSU"
"M20343281ega","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",13097,"Recall2","MSU"
"M20346509_saja","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",9602,"Recall2","MSU"
"M20347444_cmb","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",4957,"Recall2","MSU"
"M20348084_HJH","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",2466,"Recall2","MSU"
"20339972JT","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",1757,"Recall2","MSU"
"M20223504BG","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",83,"Recall2","MSU"
"m20280873MG","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",2885,"Recall2","MSU"
"M20284645_CLP","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",1162,"Recall2","MSU"
"M20315914KM","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",2044,"Recall2","MSU"
"M20323006SS","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",1348,"Recall2","MSU"
"M20323021_nn","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",5505,"Recall2","MSU"
"M20327479I.M.","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",1070,"Recall2","MSU"
"M20333877_epm","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",2421,"Recall2","MSU"
"M20334444_CAD","kong","vase","0",0,1,"Read","king","Study2","U","Study Phase2",8895,"Recall2","MSU"
"M20337240_kg","throne","vase","0.166666666666667",0,1,"Read","king","Study2","U","Study Phase2",1653,"Recall2","MSU"
"M20337746_mr","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",7557,"Recall2","MSU"
"M20339580","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",518,"Recall2","MSU"
"M20340664_ld","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",3970,"Recall2","MSU"
"M20340883_pem","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",8068,"Recall2","MSU"
"M20342121","queen ","vase","0.166666666666667",0,1,"Read","king","Study2","U","Study Phase2",1751,"Recall2","MSU"
"M20343281ega","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",18021,"Recall2","MSU"
"M20346509_saja","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",6031,"Recall2","MSU"
"M20347444_cmb","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",4268,"Recall2","MSU"
"M20348084_HJH","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",2527,"Recall2","MSU"
"20339972JT","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",1976,"Recall2","MSU"
"M20223504BG","","baseball","0",0,1,"Read","league","Study2","F","Study Phase2",84,"Recall2","MSU"
"m20280873MG","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",2955,"Recall2","MSU"
"M20284645_CLP","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",1586,"Recall2","MSU"
"M20315914KM","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",4774,"Recall2","MSU"
"M20323006SS","ball","baseball","0.5",0,1,"Read","league","Study2","F","Study Phase2",1466,"Recall2","MSU"
"M20323021_nn","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",4241,"Recall2","MSU"
"M20327479I.M.","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",2212,"Recall2","MSU"
"M20333877_epm","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",2436,"Recall2","MSU"
"M20334444_CAD","sports","baseball","0.125",0,1,"Read","league","Study2","F","Study Phase2",1666,"Recall2","MSU"
"M20337240_kg","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",7780,"Recall2","MSU"
"M20337746_mr","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",4091,"Recall2","MSU"
"M20339580","baseball ","baseball","0.888888888888889",1,1,"Read","league","Study2","F","Study Phase2",475,"Recall2","MSU"
"M20340664_ld","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",20553,"Recall2","MSU"
"M20340883_pem","baseball?","baseball","0.888888888888889",1,1,"Read","league","Study2","F","Study Phase2",3024,"Recall2","MSU"
"M20342121","ball","baseball","0.5",0,1,"Read","league","Study2","F","Study Phase2",1933,"Recall2","MSU"
"M20343281ega","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",16660,"Recall2","MSU"
"M20346509_saja","","baseball","0",0,1,"Read","league","Study2","F","Study Phase2",7441,"Recall2","MSU"
"M20347444_cmb","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",4763,"Recall2","MSU"
"M20348084_HJH","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",6095,"Recall2","MSU"
"20339972JT","toil","toil","1",1,1,"Read","lease","Study2","U","Study Phase2",1977,"Recall2","MSU"
"M20223504BG","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",206,"Recall2","MSU"
"m20280873MG","leave","toil","0.2",0,1,"Read","lease","Study2","U","Study Phase2",2935,"Recall2","MSU"
"M20284645_CLP","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",2913,"Recall2","MSU"
"M20315914KM","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",2418,"Recall2","MSU"
"M20323006SS","live","toil","0.5",0,1,"Read","lease","Study2","U","Study Phase2",1274,"Recall2","MSU"
"M20323021_nn","van ","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",7043,"Recall2","MSU"
"M20327479I.M.","record","toil","0.166666666666667",0,1,"Read","lease","Study2","U","Study Phase2",1431,"Recall2","MSU"
"M20333877_epm","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",2300,"Recall2","MSU"
"M20334444_CAD","house","toil","0.2",0,1,"Read","lease","Study2","U","Study Phase2",47784,"Recall2","MSU"
"M20337240_kg","form","toil","0.25",0,1,"Read","lease","Study2","U","Study Phase2",25325,"Recall2","MSU"
"M20337746_mr","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",4047,"Recall2","MSU"
"M20339580","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",356,"Recall2","MSU"
"M20340664_ld","house","toil","0.2",0,1,"Read","lease","Study2","U","Study Phase2",5815,"Recall2","MSU"
"M20340883_pem","toil","toil","1",1,1,"Read","lease","Study2","U","Study Phase2",3459,"Recall2","MSU"
"M20342121","apartment","toil","0.111111111111111",0,1,"Read","lease","Study2","U","Study Phase2",5664,"Recall2","MSU"
"M20343281ega","toil","toil","1",1,1,"Read","lease","Study2","U","Study Phase2",17138,"Recall2","MSU"
"M20346509_saja","toil","toil","1",1,1,"Read","lease","Study2","U","Study Phase2",6080,"Recall2","MSU"
"M20347444_cmb","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",4308,"Recall2","MSU"
"M20348084_HJH","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",2759,"Recall2","MSU"
"20339972JT","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",1886,"Recall2","MSU"
"M20223504BG","","children","0",0,1,"Read","mirror","Study2","U","Study Phase2",80,"Recall2","MSU"
"m20280873MG","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",2516,"Recall2","MSU"
"M20284645_CLP","","children","0",0,1,"Read","mirror","Study2","U","Study Phase2",1240,"Recall2","MSU"
"M20315914KM","","children","0",0,1,"Read","mirror","Study2","U","Study Phase2",1847,"Recall2","MSU"
"M20323006SS","children ","children","0.888888888888889",1,1,"Read","mirror","Study2","U","Study Phase2",1397,"Recall2","MSU"
"M20323021_nn","children ","children","0.888888888888889",1,1,"Read","mirror","Study2","U","Study Phase2",1810,"Recall2","MSU"
"M20327479I.M.","fun","children","0.125",0,1,"Read","mirror","Study2","U","Study Phase2",1471,"Recall2","MSU"
"M20333877_epm","children ","children","0.888888888888889",1,1,"Read","mirror","Study2","U","Study Phase2",3411,"Recall2","MSU"
"M20334444_CAD","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",7774,"Recall2","MSU"
"M20337240_kg","window","children","0.375",0,1,"Read","mirror","Study2","U","Study Phase2",2270,"Recall2","MSU"
"M20337746_mr","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",6422,"Recall2","MSU"
"M20339580","children ","children","0.888888888888889",1,1,"Read","mirror","Study2","U","Study Phase2",389,"Recall2","MSU"
"M20340664_ld","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",10675,"Recall2","MSU"
"M20340883_pem","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",5971,"Recall2","MSU"
"M20342121","image ","children","0.25",0,1,"Read","mirror","Study2","U","Study Phase2",4056,"Recall2","MSU"
"M20343281ega","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",14100,"Recall2","MSU"
"M20346509_saja","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",6744,"Recall2","MSU"
"M20347444_cmb","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",4676,"Recall2","MSU"
"M20348084_HJH","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",2264,"Recall2","MSU"
"20339972JT","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",1887,"Recall2","MSU"
"M20223504BG","","court","0",0,1,"Read","nurse","Study2","M","Study Phase2",95,"Recall2","MSU"
"m20280873MG","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",2408,"Recall2","MSU"
"M20284645_CLP","care","court","0.4",0,1,"Read","nurse","Study2","M","Study Phase2",1174,"Recall2","MSU"
"M20315914KM","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",2364,"Recall2","MSU"
"M20323006SS","time","court","0.2",0,1,"Read","nurse","Study2","M","Study Phase2",1428,"Recall2","MSU"
"M20323021_nn","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",2591,"Recall2","MSU"
"M20327479I.M.","doctor","court","0.666666666666667",0,1,"Read","nurse","Study2","M","Study Phase2",1537,"Recall2","MSU"
"M20333877_epm","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",2617,"Recall2","MSU"
"M20334444_CAD","job","court","0.2",0,1,"Read","nurse","Study2","M","Study Phase2",67520,"Recall2","MSU"
"M20337240_kg","","court","0",0,1,"Read","nurse","Study2","M","Study Phase2",1144,"Recall2","MSU"
"M20337746_mr","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",3873,"Recall2","MSU"
"M20339580","court ","court","0.833333333333333",1,1,"Read","nurse","Study2","M","Study Phase2",410,"Recall2","MSU"
"M20340664_ld","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",5962,"Recall2","MSU"
"M20340883_pem","court","court","1",1,1,"Read","nurse","Study2","M","Study Phase2",5253,"Recall2","MSU"
