"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"w10164930","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1442,"Recall2"
"w10168222_jk","fight","fight",1,"Read","feud","Study2","F","Study Phase2",6071,"Recall2"
"w10173850","fight","fight",1,"Read","feud","Study2","F","Study Phase2",820,"Recall2"
"w958179","family","fight",1,"Read","feud","Study2","F","Study Phase2",11576,"Recall2"
"M20344836","thigh","thigh",1,"Read","grill","Study2","M","Study Phase2",6305,"Recall2"
"w10026560_jms","","thigh",1,"Read","grill","Study2","M","Study Phase2",2208,"Recall2"
"w10053855_KS","metal","thigh",1,"Read","grill","Study2","M","Study Phase2",909,"Recall2"
"w10062138_leh","thigh","thigh",1,"Read","grill","Study2","M","Study Phase2",5293,"Recall2"
"w10066488_jrg","tongs","thigh",1,"Read","grill","Study2","M","Study Phase2",3135,"Recall2"
"w10066536_jgd","","thigh",1,"Read","grill","Study2","M","Study Phase2",1405,"Recall2"
"w10100791MF","thigh","thigh",1,"Read","grill","Study2","M","Study Phase2",2082,"Recall2"
"w10108756_stb","meat","thigh",1,"Read","grill","Study2","M","Study Phase2",2038,"Recall2"
"w10115108MN","thigh","thigh",1,"Read","grill","Study2","M","Study Phase2",2628,"Recall2"
"w10151114_rew","cook","thigh",1,"Read","grill","Study2","M","Study Phase2",697,"Recall2"
"w10158052HC","steak","thigh",1,"Read","grill","Study2","M","Study Phase2",1599,"Recall2"
"w10159057_afm","teeth","thigh",1,"Read","grill","Study2","M","Study Phase2",370,"Recall2"
"w10159588_dpw","","thigh",1,"Read","grill","Study2","M","Study Phase2",5097,"Recall2"
"w10164930","steak","thigh",1,"Read","grill","Study2","M","Study Phase2",4148,"Recall2"
"w10168222_jk","meat","thigh",1,"Read","grill","Study2","M","Study Phase2",9784,"Recall2"
"w10173850","thigh","thigh",1,"Read","grill","Study2","M","Study Phase2",536,"Recall2"
"w958179","thigh ","thigh",1,"Read","grill","Study2","M","Study Phase2",9954,"Recall2"
"M20344836","car","car",1,"Read","happy","Study2","U","Study Phase2",8263,"Recall2"
"w10026560_jms","car","car",1,"Read","happy","Study2","U","Study Phase2",1493,"Recall2"
"w10053855_KS","smie","car",1,"Read","happy","Study2","U","Study Phase2",4284,"Recall2"
"w10062138_leh","vehicle","car",1,"Read","happy","Study2","U","Study Phase2",7615,"Recall2"
"w10066488_jrg","sad","car",1,"Read","happy","Study2","U","Study Phase2",566,"Recall2"
"w10066536_jgd","car ","car",1,"Read","happy","Study2","U","Study Phase2",3817,"Recall2"
"w10100791MF","car","car",1,"Read","happy","Study2","U","Study Phase2",1522,"Recall2"
"w10108756_stb","sad","car",1,"Read","happy","Study2","U","Study Phase2",1125,"Recall2"
"w10115108MN","","car",1,"Read","happy","Study2","U","Study Phase2",1693,"Recall2"
"w10151114_rew","sad","car",1,"Read","happy","Study2","U","Study Phase2",828,"Recall2"
"w10158052HC","sad","car",1,"Read","happy","Study2","U","Study Phase2",1502,"Recall2"
"w10159057_afm","sad","car",1,"Read","happy","Study2","U","Study Phase2",361,"Recall2"
"w10159588_dpw","car","car",1,"Read","happy","Study2","U","Study Phase2",2334,"Recall2"
"w10164930","car","car",1,"Read","happy","Study2","U","Study Phase2",1523,"Recall2"
"w10168222_jk","car","car",1,"Read","happy","Study2","U","Study Phase2",4381,"Recall2"
"w10173850","car","car",1,"Read","happy","Study2","U","Study Phase2",4418,"Recall2"
"w958179","car","car",1,"Read","happy","Study2","U","Study Phase2",10016,"Recall2"
"M20344836","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",6928,"Recall2"
"w10026560_jms","","feather",1,"Read","heavy","Study2","M","Study Phase2",1886,"Recall2"
"w10053855_KS","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",1244,"Recall2"
"w10062138_leh","weight","feather",1,"Read","heavy","Study2","M","Study Phase2",2362,"Recall2"
"w10066488_jrg","cream ","feather",1,"Read","heavy","Study2","M","Study Phase2",662,"Recall2"
"w10066536_jgd","light ","feather",1,"Read","heavy","Study2","M","Study Phase2",950,"Recall2"
"w10100791MF","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",2660,"Recall2"
"w10108756_stb","light","feather",1,"Read","heavy","Study2","M","Study Phase2",2147,"Recall2"
"w10115108MN","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",1415,"Recall2"
"w10151114_rew","set","feather",1,"Read","heavy","Study2","M","Study Phase2",455,"Recall2"
"w10158052HC","weight","feather",1,"Read","heavy","Study2","M","Study Phase2",3743,"Recall2"
"w10159057_afm","weight","feather",1,"Read","heavy","Study2","M","Study Phase2",355,"Recall2"
"w10159588_dpw","","feather",1,"Read","heavy","Study2","M","Study Phase2",2223,"Recall2"
"w10164930","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",1546,"Recall2"
"w10168222_jk","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",7913,"Recall2"
"w10173850","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",1174,"Recall2"
"w958179","feather","feather",1,"Read","heavy","Study2","M","Study Phase2",11435,"Recall2"
"M20344836","cow","cow",1,"Read","herd","Study2","F","Study Phase2",12676,"Recall2"
"w10026560_jms","cow","cow",1,"Read","herd","Study2","F","Study Phase2",1410,"Recall2"
"w10053855_KS","cows","cow",1,"Read","herd","Study2","F","Study Phase2",643,"Recall2"
"w10062138_leh","cow","cow",1,"Read","herd","Study2","F","Study Phase2",2968,"Recall2"
"w10066488_jrg","cows","cow",1,"Read","herd","Study2","F","Study Phase2",726,"Recall2"
"w10066536_jgd","mule ","cow",1,"Read","herd","Study2","F","Study Phase2",2270,"Recall2"
"w10100791MF","","cow",1,"Read","herd","Study2","F","Study Phase2",2338,"Recall2"
"w10108756_stb","together","cow",1,"Read","herd","Study2","F","Study Phase2",1401,"Recall2"
"w10115108MN","","cow",1,"Read","herd","Study2","F","Study Phase2",1445,"Recall2"
"w10151114_rew","cow","cow",1,"Read","herd","Study2","F","Study Phase2",7218,"Recall2"
"w10158052HC","cow","cow",1,"Read","herd","Study2","F","Study Phase2",1208,"Recall2"
"w10159057_afm","animals","cow",1,"Read","herd","Study2","F","Study Phase2",312,"Recall2"
"w10159588_dpw","","cow",1,"Read","herd","Study2","F","Study Phase2",2463,"Recall2"
"w10164930","cow","cow",1,"Read","herd","Study2","F","Study Phase2",1583,"Recall2"
"w10168222_jk","cow","cow",1,"Read","herd","Study2","F","Study Phase2",11705,"Recall2"
"w10173850","cow","cow",1,"Read","herd","Study2","F","Study Phase2",872,"Recall2"
"w958179"," mattel","cow",1,"Read","herd","Study2","F","Study Phase2",11941,"Recall2"
"M20344836","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",972,"Recall2"
"w10026560_jms","wasp","sting",1,"Read","hornet","Study2","F","Study Phase2",1737,"Recall2"
"w10053855_KS","stinger","sting",1,"Read","hornet","Study2","F","Study Phase2",2203,"Recall2"
"w10062138_leh","nest","sting",1,"Read","hornet","Study2","F","Study Phase2",2412,"Recall2"
"w10066488_jrg","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1483,"Recall2"
"w10066536_jgd","sting ","sting",1,"Read","hornet","Study2","F","Study Phase2",2071,"Recall2"
"w10100791MF","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1898,"Recall2"
"w10108756_stb","wasp","sting",1,"Read","hornet","Study2","F","Study Phase2",971,"Recall2"
"w10115108MN","","sting",1,"Read","hornet","Study2","F","Study Phase2",3374,"Recall2"
"w10151114_rew","wasp","sting",1,"Read","hornet","Study2","F","Study Phase2",762,"Recall2"
"w10158052HC","bug","sting",1,"Read","hornet","Study2","F","Study Phase2",1116,"Recall2"
"w10159057_afm","bee","sting",1,"Read","hornet","Study2","F","Study Phase2",460,"Recall2"
"w10159588_dpw","bug","sting",1,"Read","hornet","Study2","F","Study Phase2",2225,"Recall2"
"w10164930","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1789,"Recall2"
"w10168222_jk","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",2270,"Recall2"
"w10173850","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",5008,"Recall2"
"w958179","sting ","sting",1,"Read","hornet","Study2","F","Study Phase2",11260,"Recall2"
"M20344836","smell","smell",1,"Read","incense","Study2","F","Study Phase2",8771,"Recall2"
"w10026560_jms","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2011,"Recall2"
"w10053855_KS","smell","smell",1,"Read","incense","Study2","F","Study Phase2",1322,"Recall2"
"w10062138_leh","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2232,"Recall2"
"w10066488_jrg","sage","smell",1,"Read","incense","Study2","F","Study Phase2",678,"Recall2"
"w10066536_jgd","smoke","smell",1,"Read","incense","Study2","F","Study Phase2",1119,"Recall2"
"w10100791MF","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2272,"Recall2"
"w10108756_stb","","smell",1,"Read","incense","Study2","F","Study Phase2",1556,"Recall2"
"w10115108MN","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2010,"Recall2"
"w10151114_rew","driver","smell",1,"Read","incense","Study2","F","Study Phase2",800,"Recall2"
"w10158052HC","smell","smell",1,"Read","incense","Study2","F","Study Phase2",1146,"Recall2"
"w10159057_afm","car","smell",1,"Read","incense","Study2","F","Study Phase2",398,"Recall2"
"w10159588_dpw","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2229,"Recall2"
"w10164930","scent","smell",1,"Read","incense","Study2","F","Study Phase2",1608,"Recall2"
"w10168222_jk","smell","smell",1,"Read","incense","Study2","F","Study Phase2",12339,"Recall2"
"w10173850","smell","smell",1,"Read","incense","Study2","F","Study Phase2",1229,"Recall2"
"w958179","","smell",1,"Read","incense","Study2","F","Study Phase2",12456,"Recall2"
"M20344836","vase","vase",1,"Read","king","Study2","U","Study Phase2",9326,"Recall2"
"w10026560_jms","","vase",1,"Read","king","Study2","U","Study Phase2",2343,"Recall2"
"w10053855_KS","","vase",1,"Read","king","Study2","U","Study Phase2",1336,"Recall2"
"w10062138_leh","crown","vase",1,"Read","king","Study2","U","Study Phase2",2936,"Recall2"
"w10066488_jrg","lion","vase",1,"Read","king","Study2","U","Study Phase2",886,"Recall2"
"w10066536_jgd","","vase",1,"Read","king","Study2","U","Study Phase2",1454,"Recall2"
"w10100791MF","vase","vase",1,"Read","king","Study2","U","Study Phase2",3198,"Recall2"
"w10108756_stb","prince","vase",1,"Read","king","Study2","U","Study Phase2",1303,"Recall2"
"w10115108MN","","vase",1,"Read","king","Study2","U","Study Phase2",3127,"Recall2"
"w10151114_rew","queen","vase",1,"Read","king","Study2","U","Study Phase2",806,"Recall2"
"w10158052HC","prince","vase",1,"Read","king","Study2","U","Study Phase2",3361,"Recall2"
"w10159057_afm","lion","vase",1,"Read","king","Study2","U","Study Phase2",582,"Recall2"
"w10159588_dpw","","vase",1,"Read","king","Study2","U","Study Phase2",2425,"Recall2"
"w10164930","vase","vase",1,"Read","king","Study2","U","Study Phase2",1620,"Recall2"
"w10168222_jk","vase","vase",1,"Read","king","Study2","U","Study Phase2",14418,"Recall2"
"w10173850","vase","vase",1,"Read","king","Study2","U","Study Phase2",10752,"Recall2"
"w958179","vase","vase",1,"Read","king","Study2","U","Study Phase2",7214,"Recall2"
"M20344836","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",10897,"Recall2"
"w10026560_jms","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1841,"Recall2"
"w10053855_KS","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1552,"Recall2"
"w10062138_leh","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",9247,"Recall2"
"w10066488_jrg","basketball","baseball",1,"Read","league","Study2","F","Study Phase2",660,"Recall2"
"w10066536_jgd","baseball ","baseball",1,"Read","league","Study2","F","Study Phase2",1522,"Recall2"
"w10100791MF","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",2267,"Recall2"
"w10108756_stb","ball","baseball",1,"Read","league","Study2","F","Study Phase2",1768,"Recall2"
"w10115108MN","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1506,"Recall2"
"w10151114_rew","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",599,"Recall2"
"w10158052HC","base","baseball",1,"Read","league","Study2","F","Study Phase2",4345,"Recall2"
"w10159057_afm","little","baseball",1,"Read","league","Study2","F","Study Phase2",481,"Recall2"
"w10159588_dpw","","baseball",1,"Read","league","Study2","F","Study Phase2",1734,"Recall2"
"w10164930","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",2267,"Recall2"
"w10168222_jk","ball","baseball",1,"Read","league","Study2","F","Study Phase2",4448,"Recall2"
"w10173850","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",9454,"Recall2"
"w958179","baseball ","baseball",1,"Read","league","Study2","F","Study Phase2",12435,"Recall2"
"M20344836","toil","toil",1,"Read","lease","Study2","U","Study Phase2",6637,"Recall2"
"w10026560_jms","","toil",1,"Read","lease","Study2","U","Study Phase2",2323,"Recall2"
"w10053855_KS","paper","toil",1,"Read","lease","Study2","U","Study Phase2",1588,"Recall2"
"w10062138_leh","pay","toil",1,"Read","lease","Study2","U","Study Phase2",7535,"Recall2"
"w10066488_jrg","","toil",1,"Read","lease","Study2","U","Study Phase2",802,"Recall2"
"w10066536_jgd","","toil",1,"Read","lease","Study2","U","Study Phase2",2053,"Recall2"
"w10100791MF","toil","toil",1,"Read","lease","Study2","U","Study Phase2",3729,"Recall2"
"w10108756_stb","","toil",1,"Read","lease","Study2","U","Study Phase2",1050,"Recall2"
"w10115108MN","","toil",1,"Read","lease","Study2","U","Study Phase2",2323,"Recall2"
"w10151114_rew","away","toil",1,"Read","lease","Study2","U","Study Phase2",755,"Recall2"
"w10158052HC","document","toil",1,"Read","lease","Study2","U","Study Phase2",2512,"Recall2"
"w10159057_afm","apartment ","toil",1,"Read","lease","Study2","U","Study Phase2",516,"Recall2"
"w10159588_dpw","bench","toil",1,"Read","lease","Study2","U","Study Phase2",3594,"Recall2"
"w10164930","","toil",1,"Read","lease","Study2","U","Study Phase2",2217,"Recall2"
"w10168222_jk","","toil",1,"Read","lease","Study2","U","Study Phase2",6082,"Recall2"
"w10173850","toll","toil",1,"Read","lease","Study2","U","Study Phase2",7661,"Recall2"
"w958179","toil","toil",1,"Read","lease","Study2","U","Study Phase2",9016,"Recall2"
"M20344836","children","children",1,"Read","mirror","Study2","U","Study Phase2",6324,"Recall2"
"w10026560_jms","","children",1,"Read","mirror","Study2","U","Study Phase2",838,"Recall2"
"w10053855_KS","maroon","children",1,"Read","mirror","Study2","U","Study Phase2",1838,"Recall2"
"w10062138_leh","maroon","children",1,"Read","mirror","Study2","U","Study Phase2",2336,"Recall2"
"w10066488_jrg","see","children",1,"Read","mirror","Study2","U","Study Phase2",849,"Recall2"
"w10066536_jgd","","children",1,"Read","mirror","Study2","U","Study Phase2",2187,"Recall2"
"w10100791MF","children","children",1,"Read","mirror","Study2","U","Study Phase2",2252,"Recall2"
"w10108756_stb","look","children",1,"Read","mirror","Study2","U","Study Phase2",2273,"Recall2"
"w10115108MN","","children",1,"Read","mirror","Study2","U","Study Phase2",1585,"Recall2"
"w10151114_rew","reflection","children",1,"Read","mirror","Study2","U","Study Phase2",427,"Recall2"
"w10158052HC","reflection","children",1,"Read","mirror","Study2","U","Study Phase2",1144,"Recall2"
"w10159057_afm","wall","children",1,"Read","mirror","Study2","U","Study Phase2",379,"Recall2"
"w10159588_dpw","","children",1,"Read","mirror","Study2","U","Study Phase2",2116,"Recall2"
"w10164930","reflection","children",1,"Read","mirror","Study2","U","Study Phase2",1579,"Recall2"
"w10168222_jk","children","children",1,"Read","mirror","Study2","U","Study Phase2",2355,"Recall2"
"w10173850","children","children",1,"Read","mirror","Study2","U","Study Phase2",5672,"Recall2"
"w958179","children","children",1,"Read","mirror","Study2","U","Study Phase2",9129,"Recall2"
"M20344836","lawyer","lawyer",1,"Read","nurse","Study2","M","Study Phase2",8836,"Recall2"
"w10026560_jms","lawyer","lawyer",1,"Read","nurse","Study2","M","Study Phase2",1380,"Recall2"
"w10053855_KS","doctor","lawyer",1,"Read","nurse","Study2","M","Study Phase2",957,"Recall2"
"w10062138_leh","teach","lawyer",1,"Read","nurse","Study2","M","Study Phase2",5609,"Recall2"
"w10066488_jrg","docoter","lawyer",1,"Read","nurse","Study2","M","Study Phase2",1183,"Recall2"
"w10066536_jgd","lawyer ","lawyer",1,"Read","nurse","Study2","M","Study Phase2",1610,"Recall2"
"w10100791MF","","lawyer",1,"Read","nurse","Study2","M","Study Phase2",2311,"Recall2"
"w10108756_stb","work","lawyer",1,"Read","nurse","Study2","M","Study Phase2",994,"Recall2"
"w10115108MN","lawyer","lawyer",1,"Read","nurse","Study2","M","Study Phase2",1945,"Recall2"
"w10151114_rew","hospital","lawyer",1,"Read","nurse","Study2","M","Study Phase2",23062,"Recall2"
"w10158052HC","lawyer ","lawyer",1,"Read","nurse","Study2","M","Study Phase2",3240,"Recall2"
"w10159057_afm","doctor ","lawyer",1,"Read","nurse","Study2","M","Study Phase2",445,"Recall2"
"w10159588_dpw","lawyer","lawyer",1,"Read","nurse","Study2","M","Study Phase2",1879,"Recall2"
"w10164930","needle","lawyer",1,"Read","nurse","Study2","M","Study Phase2",1775,"Recall2"
"w10168222_jk","lawyer","lawyer",1,"Read","nurse","Study2","M","Study Phase2",4470,"Recall2"
"w10173850","lawyer","lawyer",1,"Read","nurse","Study2","M","Study Phase2",5189,"Recall2"
"w958179","lawyer ","lawyer",1,"Read","nurse","Study2","M","Study Phase2",18619,"Recall2"
"M20344836","basket","basket",1,"Read","oven","Study2","M","Study Phase2",6372,"Recall2"
"w10026560_jms","","basket",1,"Read","oven","Study2","M","Study Phase2",1478,"Recall2"
"w10053855_KS","basket","basket",1,"Read","oven","Study2","M","Study Phase2",1665,"Recall2"
"w10062138_leh","stove","basket",1,"Read","oven","Study2","M","Study Phase2",1904,"Recall2"
"w10066488_jrg","bake","basket",1,"Read","oven","Study2","M","Study Phase2",793,"Recall2"
"w10066536_jgd","stove ","basket",1,"Read","oven","Study2","M","Study Phase2",1072,"Recall2"
"w10100791MF","basket","basket",1,"Read","oven","Study2","M","Study Phase2",1963,"Recall2"
"w10108756_stb","hot","basket",1,"Read","oven","Study2","M","Study Phase2",2122,"Recall2"
"w10115108MN","","basket",1,"Read","oven","Study2","M","Study Phase2",3094,"Recall2"
