"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Procedure.Shuffle.1","Response.RT"
"w10173870_tab","sip","soap","0.5",0,1,"Read","drink","Study2","M","Study Phase2","Recall2",4406
"w10080067GH","light","heavy","0.2",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",9803
"w10086872RB","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",28439
"w10089688_jp","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",4923
"w10126861SES","","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",72
"w10131605TS","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",3633
"w10134028","","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",187
"w10136835_VEH","","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",712
"w10137367_mpc","","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",148
"w10139896_iro","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",3567
"w10141663MH","","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",2583
"w10142111_AGS","bird","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",17008
"w10158214_AL","bird","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",5446
"w10158561PR","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",4318
"w10163667_kg","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",2805
"w10170329_cm","bird","heavy","0",0,1,"Read","feather","Study2","M","Study Phase2","Recall2",3817
"w10170428_RG","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",3106
"w10173870_tab","heavy","heavy","1",1,1,"Read","feather","Study2","M","Study Phase2","Recall2",3554
"w10080067GH","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",3884
"w10086872RB","family","fight","0.333333333333333",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",6322
"w10089688_jp","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",2702
"w10126861SES","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",121
"w10131605TS","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",11987
"w10134028","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",28510
"w10136835_VEH","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",1504
"w10137367_mpc","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",18
"w10139896_iro","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",6435
"w10141663MH","friendly","fight","0.25",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",5815
"w10142111_AGS","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",14481
"w10158214_AL","money","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",21320
"w10158561PR","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",5616
"w10163667_kg","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",6789
"w10170329_cm","family","fight","0.333333333333333",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",6450
"w10170428_RG","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2","Recall2",17159
"w10173870_tab","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2","Recall2",2582
"w10080067GH","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",1684
"w10086872RB","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",2064
"w10089688_jp","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2","Recall2",21999
"w10126861SES","","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",234
"w10131605TS","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2","Recall2",12524
"w10134028","","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",252
"w10136835_VEH","","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",732
"w10137367_mpc","","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",21
"w10139896_iro","joy","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",6493
"w10141663MH","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2","Recall2",2944
"w10142111_AGS","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",1907
"w10158214_AL","home","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",4703
"w10158561PR","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",6555
"w10163667_kg","car","car","1",1,1,"Read","happy","Study2","U","Study Phase2","Recall2",2708
"w10170329_cm","smile","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",3670
"w10170428_RG","","car","0",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",4469
"w10173870_tab","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2","Recall2",2978
"w10080067GH","bird","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",2877
"w10086872RB","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",2735
"w10089688_jp","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",3206
"w10126861SES","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",154
"w10131605TS","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",1098
"w10134028","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",106
"w10136835_VEH","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",1163
"w10137367_mpc","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",24
"w10139896_iro","cows","cow","0.75",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",1745
"w10141663MH","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",8462
"w10142111_AGS","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",3136
"w10158214_AL","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",4591
"w10158561PR","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",6700
"w10163667_kg","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",2590
"w10170329_cm","horse","cow","0.2",0,1,"Read","herd","Study2","F","Study Phase2","Recall2",5093
"w10170428_RG","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",3005
"w10173870_tab","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2","Recall2",2885
"w10080067GH","bug","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",2556
"w10086872RB","nest","sting","0.6",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",4878
"w10089688_jp","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",9008
"w10126861SES","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",227
"w10131605TS","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",3984
"w10134028","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",218
"w10136835_VEH","wasp","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",2100
"w10137367_mpc","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",19141
"w10139896_iro","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",5024
"w10141663MH","sting ","sting","0.833333333333333",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",5003
"w10142111_AGS","bug","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",13664
"w10158214_AL","bugs","sting","0.4",0,1,"Read","hornet","Study2","F","Study Phase2","Recall2",4203
"w10158561PR","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",3684
"w10163667_kg","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",2936
"w10170329_cm","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",3313
"w10170428_RG","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",3803
"w10173870_tab","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2","Recall2",5502
"w10080067GH","cloths","smell","0.333333333333333",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",8799
"w10086872RB","smoke","smell","0.6",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",19526
"w10089688_jp","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",4410
"w10126861SES","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",110
"w10131605TS","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",12858
"w10134028","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",143
"w10136835_VEH","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",1133
"w10137367_mpc","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",137
"w10139896_iro","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",3820
"w10141663MH","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",3099
"w10142111_AGS","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",14135
"w10158214_AL","burner","smell","0.166666666666667",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",10172
"w10158561PR","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2","Recall2",948
"w10163667_kg","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",3114
"w10170329_cm","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",3333
"w10170428_RG","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",3030
"w10173870_tab","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2","Recall2",3250
"w10080067GH","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",5485
"w10086872RB","palm tree","reality","0.555555555555556",0,1,"Read","island","Study2","M","Study Phase2","Recall2",4865
"w10089688_jp","beauty","reality","0.571428571428571",0,1,"Read","island","Study2","M","Study Phase2","Recall2",24859
"w10126861SES","","reality","0",0,1,"Read","island","Study2","M","Study Phase2","Recall2",206
"w10131605TS","","reality","0",0,1,"Read","island","Study2","M","Study Phase2","Recall2",12137
"w10134028","","reality","0",0,1,"Read","island","Study2","M","Study Phase2","Recall2",192
"w10136835_VEH","","reality","0",0,1,"Read","island","Study2","M","Study Phase2","Recall2",1376
"w10137367_mpc","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",6549
"w10139896_iro","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",4080
"w10141663MH","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",3572
"w10142111_AGS","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",3119
"w10158214_AL","party","reality","0.571428571428571",0,1,"Read","island","Study2","M","Study Phase2","Recall2",13788
"w10158561PR","land","reality","0.285714285714286",0,1,"Read","island","Study2","M","Study Phase2","Recall2",5930
"w10163667_kg","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",3606
"w10170329_cm","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",4300
"w10170428_RG","reality","reality","1",1,1,"Read","island","Study2","M","Study Phase2","Recall2",4216
"w10173870_tab","sand","reality","0.142857142857143",0,1,"Read","island","Study2","M","Study Phase2","Recall2",3281
"w10080067GH","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",5314
"w10086872RB","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2","Recall2",4126
"w10089688_jp","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2","Recall2",6914
"w10126861SES","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",670
"w10131605TS","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",9239
"w10134028","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",217
"w10136835_VEH","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",1784
"w10137367_mpc","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",14
"w10139896_iro","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2","Recall2",2971
"w10141663MH","","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",5521
"w10142111_AGS","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2","Recall2",2059
"w10158214_AL","castle","vase","0.5",0,1,"Read","king","Study2","U","Study Phase2","Recall2",6302
"w10158561PR","crown","vase","0",0,1,"Read","king","Study2","U","Study Phase2","Recall2",5102
"w10163667_kg","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2","Recall2",2164
"w10170329_cm","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2","Recall2",3684
"w10170428_RG","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2","Recall2",8285
"w10173870_tab","cave","vase","0.75",1,1,"Read","king","Study2","U","Study Phase2","Recall2",3361
"w10080067GH","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",2064
"w10086872RB","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",6160
"w10089688_jp","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",2825
"w10126861SES","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",85
"w10131605TS","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",883
"w10134028","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",7017
"w10136835_VEH","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",3077
"w10137367_mpc","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",28
"w10139896_iro","window","window","1",1,1,"Read","knob","Study2","M","Study Phase2","Recall2",2446
"w10141663MH","knock","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",3760
"w10142111_AGS","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",2344
"w10158214_AL","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",30491
"w10158561PR","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",5368
"w10163667_kg","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",1093
"w10170329_cm","handle","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",5442
"w10170428_RG","","window","0",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",3654
"w10173870_tab","door","window","0.333333333333333",0,1,"Read","knob","Study2","M","Study Phase2","Recall2",2483
"w10080067GH","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",2503
"w10086872RB","court","nurse","0.4",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",5100
"w10089688_jp","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",2758
"w10126861SES","","nurse","0",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",78
"w10131605TS","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",3378
"w10134028","","nurse","0",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",89
"w10136835_VEH","","nurse","0",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",5401
"w10137367_mpc","","nurse","0",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",34
"w10139896_iro","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",2260
"w10141663MH","","nurse","0",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",2585
"w10142111_AGS","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",3911
"w10158214_AL","client","nurse","0.333333333333333",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",28833
"w10158561PR","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",3655
"w10163667_kg","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",4921
"w10170329_cm","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",4232
"w10170428_RG","dentist","nurse","0.428571428571429",0,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",24733
"w10173870_tab","nurse","nurse","1",1,1,"Read","lawyer","Study2","M","Study Phase2","Recall2",2842
"w10080067GH","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2","Recall2",3200
"w10086872RB","ball","baseball","0.5",0,1,"Read","league","Study2","F","Study Phase2","Recall2",22078
"w10089688_jp","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2","Recall2",5874
"w10126861SES","","baseball","0",0,1,"Read","league","Study2","F","Study Phase2","Recall2",160
"w10131605TS","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2","Recall2",7192
"w10134028","","baseball","0",0,1,"Read","league","Study2","F","Study Phase2","Recall2",135
"w10136835_VEH","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2","Recall2",2833
"w10137367_mpc","","baseball","0",0,1,"Read","league","Study2","F","Study Phase2","Recall2",8
"w10139896_iro","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2","Recall2",2380
