"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"M20348292_LMK","business","business",4,"JOL","death","Study2","U","Study Phase",6838,56,"Recall1","MSU"
"M20265221SL","","sack",4,"JOL","dietary","Study2","U","Study Phase",2934,3,"Recall1","MSU"
"M20278328_MD","needs","sack",4,"JOL","dietary","Study2","U","Study Phase",1021,57,"Recall1","MSU"
"M20297698AL","","sack",4,"JOL","dietary","Study2","U","Study Phase",2752,0,"Recall1","MSU"
"M20298373","","sack",4,"JOL","dietary","Study2","U","Study Phase",3043,0,"Recall1","MSU"
"M20302978_ch","","sack",4,"JOL","dietary","Study2","U","Study Phase",1113,0,"Recall1","MSU"
"M20316499_kpf","sack","sack",4,"JOL","dietary","Study2","U","Study Phase",2936,3,"Recall1","MSU"
"M20316755ADF","","sack",4,"JOL","dietary","Study2","U","Study Phase",2362,0,"Recall1","MSU"
"M20331128S.W","sack","sack",4,"JOL","dietary","Study2","U","Study Phase",5286,0,"Recall1","MSU"
"M20338323_cls","","sack",4,"JOL","dietary","Study2","U","Study Phase",1614,2,"Recall1","MSU"
"M20348292_LMK","sack","sack",4,"JOL","dietary","Study2","U","Study Phase",6726,49,"Recall1","MSU"
"M20265221SL","paper","paper",4,"JOL","document","Study2","F","Study Phase",883,35,"Recall1","MSU"
"M20278328_MD","","paper",4,"JOL","document","Study2","F","Study Phase",937,98,"Recall1","MSU"
"M20297698AL","paper","paper",4,"JOL","document","Study2","F","Study Phase",3884,1,"Recall1","MSU"
"M20298373","","paper",4,"JOL","document","Study2","F","Study Phase",3707,0,"Recall1","MSU"
"M20302978_ch","","paper",4,"JOL","document","Study2","F","Study Phase",2910,0,"Recall1","MSU"
"M20316499_kpf","paper","paper",4,"JOL","document","Study2","F","Study Phase",2956,90,"Recall1","MSU"
"M20316755ADF","paper","paper",4,"JOL","document","Study2","F","Study Phase",2402,100,"Recall1","MSU"
"M20331128S.W","paper","paper",4,"JOL","document","Study2","F","Study Phase",4563,90,"Recall1","MSU"
"M20338323_cls","paper","paper",4,"JOL","document","Study2","F","Study Phase",1491,100,"Recall1","MSU"
"M20348292_LMK","","paper",4,"JOL","document","Study2","F","Study Phase",44162,55,"Recall1","MSU"
"M20265221SL","taste","taste",4,"JOL","eyes","Study2","M","Study Phase",2617,35,"Recall1","MSU"
"M20278328_MD","blur","taste",4,"JOL","eyes","Study2","M","Study Phase",996,68,"Recall1","MSU"
"M20297698AL","","taste",4,"JOL","eyes","Study2","M","Study Phase",37756,0,"Recall1","MSU"
"M20298373","","taste",4,"JOL","eyes","Study2","M","Study Phase",2115,0,"Recall1","MSU"
"M20302978_ch","","taste",4,"JOL","eyes","Study2","M","Study Phase",4482,40,"Recall1","MSU"
"M20316499_kpf","taste","taste",4,"JOL","eyes","Study2","M","Study Phase",3004,2,"Recall1","MSU"
"M20316755ADF","","taste",4,"JOL","eyes","Study2","M","Study Phase",3122,30,"Recall1","MSU"
"M20331128S.W","thirst","taste",4,"JOL","eyes","Study2","M","Study Phase",10572,10,"Recall1","MSU"
"M20338323_cls","","taste",4,"JOL","eyes","Study2","M","Study Phase",2292,100,"Recall1","MSU"
"M20348292_LMK","blue","taste",4,"JOL","eyes","Study2","M","Study Phase",10805,34,"Recall1","MSU"
"M20265221SL","","fight",4,"JOL","feud","Study2","F","Study Phase",1045,35,"Recall1","MSU"
"M20278328_MD","","fight",4,"JOL","feud","Study2","F","Study Phase",1613,35,"Recall1","MSU"
"M20297698AL","","fight",4,"JOL","feud","Study2","F","Study Phase",6159,0,"Recall1","MSU"
"M20298373","","fight",4,"JOL","feud","Study2","F","Study Phase",2239,0,"Recall1","MSU"
"M20302978_ch","","fight",4,"JOL","feud","Study2","F","Study Phase",2995,100,"Recall1","MSU"
"M20316499_kpf","fight","fight",4,"JOL","feud","Study2","F","Study Phase",2462,100,"Recall1","MSU"
"M20316755ADF","fight","fight",4,"JOL","feud","Study2","F","Study Phase",4334,98,"Recall1","MSU"
"M20331128S.W","fight","fight",4,"JOL","feud","Study2","F","Study Phase",5739,79,"Recall1","MSU"
"M20338323_cls","","fight",4,"JOL","feud","Study2","F","Study Phase",4234,20,"Recall1","MSU"
"M20348292_LMK","fight","fight",4,"JOL","feud","Study2","F","Study Phase",6135,65,"Recall1","MSU"
"M20265221SL","","leg",4,"JOL","grill","Study2","M","Study Phase",2111,15,"Recall1","MSU"
"M20278328_MD","outside","leg",4,"JOL","grill","Study2","M","Study Phase",5107,100,"Recall1","MSU"
"M20297698AL","","leg",4,"JOL","grill","Study2","M","Study Phase",4071,0,"Recall1","MSU"
"M20298373","leg","leg",4,"JOL","grill","Study2","M","Study Phase",2007,0,"Recall1","MSU"
"M20302978_ch","","leg",4,"JOL","grill","Study2","M","Study Phase",1267,0,"Recall1","MSU"
"M20316499_kpf","leg","leg",4,"JOL","grill","Study2","M","Study Phase",2712,10,"Recall1","MSU"
"M20316755ADF","leg","leg",4,"JOL","grill","Study2","M","Study Phase",2011,0,"Recall1","MSU"
"M20331128S.W","idk","leg",4,"JOL","grill","Study2","M","Study Phase",8530,30,"Recall1","MSU"
"M20338323_cls","","leg",4,"JOL","grill","Study2","M","Study Phase",2152,50,"Recall1","MSU"
"M20348292_LMK","leg","leg",4,"JOL","grill","Study2","M","Study Phase",3622,67,"Recall1","MSU"
"M20265221SL","white","car",4,"JOL","happy","Study2","U","Study Phase",1043,35,"Recall1","MSU"
"M20278328_MD","","car",4,"JOL","happy","Study2","U","Study Phase",1279,65,"Recall1","MSU"
"M20297698AL","","car",4,"JOL","happy","Study2","U","Study Phase",2011,0,"Recall1","MSU"
"M20298373","","car",4,"JOL","happy","Study2","U","Study Phase",3894,4,"Recall1","MSU"
"M20302978_ch","","car",4,"JOL","happy","Study2","U","Study Phase",2843,60,"Recall1","MSU"
"M20316499_kpf","sad","car",4,"JOL","happy","Study2","U","Study Phase",2652,34,"Recall1","MSU"
"M20316755ADF","car","car",4,"JOL","happy","Study2","U","Study Phase",2729,60,"Recall1","MSU"
"M20331128S.W","car","car",4,"JOL","happy","Study2","U","Study Phase",6019,30,"Recall1","MSU"
"M20338323_cls","car","car",4,"JOL","happy","Study2","U","Study Phase",2214,100,"Recall1","MSU"
"M20348292_LMK","car","car",4,"JOL","happy","Study2","U","Study Phase",3300,56,"Recall1","MSU"
"M20265221SL","load","bird",4,"JOL","heavy","Study2","M","Study Phase",926,64,"Recall1","MSU"
"M20278328_MD","coat","bird",4,"JOL","heavy","Study2","M","Study Phase",1240,87,"Recall1","MSU"
"M20297698AL","","bird",4,"JOL","heavy","Study2","M","Study Phase",3000,0,"Recall1","MSU"
"M20298373","","bird",4,"JOL","heavy","Study2","M","Study Phase",2878,0,"Recall1","MSU"
"M20302978_ch","","bird",4,"JOL","heavy","Study2","M","Study Phase",1289,0,"Recall1","MSU"
"M20316499_kpf","large","bird",4,"JOL","heavy","Study2","M","Study Phase",3290,3,"Recall1","MSU"
"M20316755ADF","","bird",4,"JOL","heavy","Study2","M","Study Phase",3891,87,"Recall1","MSU"
"M20331128S.W","bird","bird",4,"JOL","heavy","Study2","M","Study Phase",6940,80,"Recall1","MSU"
"M20338323_cls","","bird",4,"JOL","heavy","Study2","M","Study Phase",4208,25,"Recall1","MSU"
"M20348292_LMK","","bird",4,"JOL","heavy","Study2","M","Study Phase",8017,21,"Recall1","MSU"
"M20265221SL","cow","cow",4,"JOL","herd","Study2","F","Study Phase",3739,85,"Recall1","MSU"
"M20278328_MD","mentality","cow",4,"JOL","herd","Study2","F","Study Phase",1228,68,"Recall1","MSU"
"M20297698AL","cow","cow",4,"JOL","herd","Study2","F","Study Phase",2878,4,"Recall1","MSU"
"M20298373","cow","cow",4,"JOL","herd","Study2","F","Study Phase",3359,0,"Recall1","MSU"
"M20302978_ch","","cow",4,"JOL","herd","Study2","F","Study Phase",1167,0,"Recall1","MSU"
"M20316499_kpf","cow","cow",4,"JOL","herd","Study2","F","Study Phase",2402,100,"Recall1","MSU"
"M20316755ADF","cows","cow",4,"JOL","herd","Study2","F","Study Phase",2702,100,"Recall1","MSU"
"M20331128S.W","cow","cow",4,"JOL","herd","Study2","F","Study Phase",6426,40,"Recall1","MSU"
"M20338323_cls","cow","cow",4,"JOL","herd","Study2","F","Study Phase",3896,55,"Recall1","MSU"
"M20348292_LMK","cow","cow",4,"JOL","herd","Study2","F","Study Phase",3061,78,"Recall1","MSU"
"M20265221SL","sting","sting",4,"JOL","hornet","Study2","F","Study Phase",1446,24,"Recall1","MSU"
"M20278328_MD","nest","sting",4,"JOL","hornet","Study2","F","Study Phase",870,0,"Recall1","MSU"
"M20297698AL","sting","sting",4,"JOL","hornet","Study2","F","Study Phase",86026,3,"Recall1","MSU"
"M20298373","","sting",4,"JOL","hornet","Study2","F","Study Phase",1945,0,"Recall1","MSU"
"M20302978_ch","wasp","sting",4,"JOL","hornet","Study2","F","Study Phase",2946,80,"Recall1","MSU"
"M20316499_kpf","sting ","sting",4,"JOL","hornet","Study2","F","Study Phase",3295,50,"Recall1","MSU"
"M20316755ADF","","sting",4,"JOL","hornet","Study2","F","Study Phase",4207,94,"Recall1","MSU"
"M20331128S.W","sting","sting",4,"JOL","hornet","Study2","F","Study Phase",3822,80,"Recall1","MSU"
"M20338323_cls","sting","sting",4,"JOL","hornet","Study2","F","Study Phase",2013,100,"Recall1","MSU"
"M20348292_LMK","sting","sting",4,"JOL","hornet","Study2","F","Study Phase",3539,78,"Recall1","MSU"
"M20265221SL","","smell",4,"JOL","incense","Study2","F","Study Phase",1264,54,"Recall1","MSU"
"M20278328_MD","plate","smell",4,"JOL","incense","Study2","F","Study Phase",1151,86,"Recall1","MSU"
"M20297698AL","","smell",4,"JOL","incense","Study2","F","Study Phase",3086,0,"Recall1","MSU"
"M20298373","","smell",4,"JOL","incense","Study2","F","Study Phase",2162,0,"Recall1","MSU"
"M20302978_ch","strong","smell",4,"JOL","incense","Study2","F","Study Phase",2946,80,"Recall1","MSU"
"M20316499_kpf","smell","smell",4,"JOL","incense","Study2","F","Study Phase",2773,100,"Recall1","MSU"
"M20316755ADF","smell","smell",4,"JOL","incense","Study2","F","Study Phase",3468,95,"Recall1","MSU"
"M20331128S.W","smell","smell",4,"JOL","incense","Study2","F","Study Phase",3877,70,"Recall1","MSU"
"M20338323_cls","","smell",4,"JOL","incense","Study2","F","Study Phase",2173,10,"Recall1","MSU"
"M20348292_LMK","smell","smell",4,"JOL","incense","Study2","F","Study Phase",4318,75,"Recall1","MSU"
"M20265221SL","vase","vase",4,"JOL","king","Study2","U","Study Phase",2031,35,"Recall1","MSU"
"M20278328_MD","finger","vase",4,"JOL","king","Study2","U","Study Phase",1868,79,"Recall1","MSU"
"M20297698AL","","vase",4,"JOL","king","Study2","U","Study Phase",3002,0,"Recall1","MSU"
"M20298373","vase","vase",4,"JOL","king","Study2","U","Study Phase",2719,0,"Recall1","MSU"
"M20302978_ch","vase","vase",4,"JOL","king","Study2","U","Study Phase",2478,80,"Recall1","MSU"
"M20316499_kpf","vase","vase",4,"JOL","king","Study2","U","Study Phase",3468,30,"Recall1","MSU"
"M20316755ADF","vase","vase",4,"JOL","king","Study2","U","Study Phase",6703,1,"Recall1","MSU"
"M20331128S.W","vase","vase",4,"JOL","king","Study2","U","Study Phase",5821,20,"Recall1","MSU"
"M20338323_cls","","vase",4,"JOL","king","Study2","U","Study Phase",2124,25,"Recall1","MSU"
"M20348292_LMK","vase","vase",4,"JOL","king","Study2","U","Study Phase",3138,66,"Recall1","MSU"
"M20265221SL","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",3441,59,"Recall1","MSU"
"M20278328_MD","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",1129,46,"Recall1","MSU"
"M20297698AL","","baseball",4,"JOL","league","Study2","F","Study Phase",4356,5,"Recall1","MSU"
"M20298373","","baseball",4,"JOL","league","Study2","F","Study Phase",4439,0,"Recall1","MSU"
"M20302978_ch","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",1089,0,"Recall1","MSU"
"M20316499_kpf","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",3329,100,"Recall1","MSU"
"M20316755ADF","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",2009,56,"Recall1","MSU"
"M20331128S.W","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",7868,50,"Recall1","MSU"
"M20338323_cls","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",2939,100,"Recall1","MSU"
"M20348292_LMK","baseball","baseball",4,"JOL","league","Study2","F","Study Phase",7971,85,"Recall1","MSU"
"M20265221SL","","toil",4,"JOL","lease","Study2","U","Study Phase",4168,1,"Recall1","MSU"
"M20278328_MD","","toil",4,"JOL","lease","Study2","U","Study Phase",1637,75,"Recall1","MSU"
"M20297698AL","","toil",4,"JOL","lease","Study2","U","Study Phase",41220,0,"Recall1","MSU"
"M20298373","","toil",4,"JOL","lease","Study2","U","Study Phase",2366,0,"Recall1","MSU"
"M20302978_ch","house","toil",4,"JOL","lease","Study2","U","Study Phase",3593,0,"Recall1","MSU"
"M20316499_kpf","rent","toil",4,"JOL","lease","Study2","U","Study Phase",3242,20,"Recall1","MSU"
"M20316755ADF","","toil",4,"JOL","lease","Study2","U","Study Phase",1303,0,"Recall1","MSU"
"M20331128S.W","","toil",4,"JOL","lease","Study2","U","Study Phase",38428,0,"Recall1","MSU"
"M20338323_cls","house","toil",4,"JOL","lease","Study2","U","Study Phase",2355,25,"Recall1","MSU"
"M20348292_LMK","","toil",4,"JOL","lease","Study2","U","Study Phase",8222,23,"Recall1","MSU"
"M20265221SL","children","children",4,"JOL","mirror","Study2","U","Study Phase",3113,42,"Recall1","MSU"
"M20278328_MD","crown","children",4,"JOL","mirror","Study2","U","Study Phase",994,75,"Recall1","MSU"
"M20297698AL","","children",4,"JOL","mirror","Study2","U","Study Phase",3509,0,"Recall1","MSU"
"M20298373","","children",4,"JOL","mirror","Study2","U","Study Phase",2253,0,"Recall1","MSU"
"M20302978_ch","children","children",4,"JOL","mirror","Study2","U","Study Phase",2482,0,"Recall1","MSU"
"M20316499_kpf","children","children",4,"JOL","mirror","Study2","U","Study Phase",3520,43,"Recall1","MSU"
"M20316755ADF","children","children",4,"JOL","mirror","Study2","U","Study Phase",5208,89,"Recall1","MSU"
"M20331128S.W","children","children",4,"JOL","mirror","Study2","U","Study Phase",7065,10,"Recall1","MSU"
"M20338323_cls","","children",4,"JOL","mirror","Study2","U","Study Phase",2565,50,"Recall1","MSU"
"M20348292_LMK","children","children",4,"JOL","mirror","Study2","U","Study Phase",3160,90,"Recall1","MSU"
"M20265221SL","correct","court",4,"JOL","nurse","Study2","M","Study Phase",2238,6,"Recall1","MSU"
"M20278328_MD","doctor","court",4,"JOL","nurse","Study2","M","Study Phase",2570,64,"Recall1","MSU"
"M20297698AL","","court",4,"JOL","nurse","Study2","M","Study Phase",1904,0,"Recall1","MSU"
"M20298373","","court",4,"JOL","nurse","Study2","M","Study Phase",3893,0,"Recall1","MSU"
"M20302978_ch","","court",4,"JOL","nurse","Study2","M","Study Phase",759,0,"Recall1","MSU"
"M20316499_kpf","court","court",4,"JOL","nurse","Study2","M","Study Phase",2249,1,"Recall1","MSU"
"M20316755ADF","court","court",4,"JOL","nurse","Study2","M","Study Phase",2377,10,"Recall1","MSU"
"M20331128S.W","court","court",4,"JOL","nurse","Study2","M","Study Phase",30264,0,"Recall1","MSU"
"M20338323_cls","court","court",4,"JOL","nurse","Study2","M","Study Phase",3992,50,"Recall1","MSU"
"M20348292_LMK","aid","court",4,"JOL","nurse","Study2","M","Study Phase",5419,44,"Recall1","MSU"
"M20265221SL","heat","weave",4,"JOL","oven","Study2","M","Study Phase",2427,14,"Recall1","MSU"
"M20278328_MD","bake","weave",4,"JOL","oven","Study2","M","Study Phase",2456,67,"Recall1","MSU"
"M20297698AL","","weave",4,"JOL","oven","Study2","M","Study Phase",3100,0,"Recall1","MSU"
"M20298373","","weave",4,"JOL","oven","Study2","M","Study Phase",2108,0,"Recall1","MSU"
"M20302978_ch","","weave",4,"JOL","oven","Study2","M","Study Phase",2147,0,"Recall1","MSU"
"M20316499_kpf","mitt","weave",4,"JOL","oven","Study2","M","Study Phase",3268,10,"Recall1","MSU"
"M20316755ADF","","weave",4,"JOL","oven","Study2","M","Study Phase",2329,0,"Recall1","MSU"
"M20331128S.W","weave","weave",4,"JOL","oven","Study2","M","Study Phase",26638,10,"Recall1","MSU"
"M20338323_cls","","weave",4,"JOL","oven","Study2","M","Study Phase",2034,20,"Recall1","MSU"
"M20348292_LMK","heat","weave",4,"JOL","oven","Study2","M","Study Phase",3567,21,"Recall1","MSU"
"M20265221SL","leg","dog",4,"JOL","pants","Study2","M","Study Phase",2131,17,"Recall1","MSU"
"M20278328_MD","coat","dog",4,"JOL","pants","Study2","M","Study Phase",1787,77,"Recall1","MSU"
"M20297698AL","","dog",4,"JOL","pants","Study2","M","Study Phase",2749,0,"Recall1","MSU"
"M20298373","","dog",4,"JOL","pants","Study2","M","Study Phase",13748,0,"Recall1","MSU"
"M20302978_ch","","dog",4,"JOL","pants","Study2","M","Study Phase",2997,20,"Recall1","MSU"
"M20316499_kpf","clothes","dog",4,"JOL","pants","Study2","M","Study Phase",1988,10,"Recall1","MSU"
"M20316755ADF","dog","dog",4,"JOL","pants","Study2","M","Study Phase",3287,60,"Recall1","MSU"
"M20331128S.W","","dog",4,"JOL","pants","Study2","M","Study Phase",8922,30,"Recall1","MSU"
"M20338323_cls","dog","dog",4,"JOL","pants","Study2","M","Study Phase",3301,70,"Recall1","MSU"
"M20348292_LMK","","dog",4,"JOL","pants","Study2","M","Study Phase",14092,36,"Recall1","MSU"
"M20265221SL","","clutter",4,"JOL","push","Study2","U","Study Phase",4162,3,"Recall1","MSU"
"M20278328_MD","","clutter",4,"JOL","push","Study2","U","Study Phase",1309,38,"Recall1","MSU"
"M20297698AL","","clutter",4,"JOL","push","Study2","U","Study Phase",9689,0,"Recall1","MSU"
"M20298373","","clutter",4,"JOL","push","Study2","U","Study Phase",1509,0,"Recall1","MSU"
"M20302978_ch","","clutter",4,"JOL","push","Study2","U","Study Phase",1309,0,"Recall1","MSU"
"M20316499_kpf","pull","clutter",4,"JOL","push","Study2","U","Study Phase",2649,8,"Recall1","MSU"
"M20316755ADF","","clutter",4,"JOL","push","Study2","U","Study Phase",2025,0,"Recall1","MSU"
"M20331128S.W","clutter","clutter",4,"JOL","push","Study2","U","Study Phase",10032,25,"Recall1","MSU"
"M20338323_cls","","clutter",4,"JOL","push","Study2","U","Study Phase",2272,25,"Recall1","MSU"
"M20348292_LMK","","clutter",4,"JOL","push","Study2","U","Study Phase",5055,32,"Recall1","MSU"
"M20265221SL","plants","plant",4,"JOL","rake","Study2","M","Study Phase",3604,5,"Recall1","MSU"
"M20278328_MD","","plant",4,"JOL","rake","Study2","M","Study Phase",1367,34,"Recall1","MSU"
"M20297698AL","","plant",4,"JOL","rake","Study2","M","Study Phase",3004,0,"Recall1","MSU"
"M20298373","","plant",4,"JOL","rake","Study2","M","Study Phase",2660,0,"Recall1","MSU"
"M20302978_ch","plant","plant",4,"JOL","rake","Study2","M","Study Phase",1629,0,"Recall1","MSU"
"M20316499_kpf","plant","plant",4,"JOL","rake","Study2","M","Study Phase",2745,44,"Recall1","MSU"
"M20316755ADF","","plant",4,"JOL","rake","Study2","M","Study Phase",3486,90,"Recall1","MSU"
"M20331128S.W","plant","plant",4,"JOL","rake","Study2","M","Study Phase",11297,60,"Recall1","MSU"
"M20338323_cls","","plant",4,"JOL","rake","Study2","M","Study Phase",3738,100,"Recall1","MSU"
"M20348292_LMK","plant","plant",4,"JOL","rake","Study2","M","Study Phase",3847,11,"Recall1","MSU"
"M20265221SL","sharp","arm",4,"JOL","razor","Study2","M","Study Phase",2313,19,"Recall1","MSU"
"M20278328_MD","","arm",4,"JOL","razor","Study2","M","Study Phase",2306,76,"Recall1","MSU"
"M20297698AL","blade","arm",4,"JOL","razor","Study2","M","Study Phase",3206,0,"Recall1","MSU"
"M20298373","","arm",4,"JOL","razor","Study2","M","Study Phase",1985,0,"Recall1","MSU"
"M20302978_ch","","arm",4,"JOL","razor","Study2","M","Study Phase",2502,0,"Recall1","MSU"
"M20316499_kpf","arm","arm",4,"JOL","razor","Study2","M","Study Phase",5064,60,"Recall1","MSU"
"M20316755ADF","arm","arm",4,"JOL","razor","Study2","M","Study Phase",2577,20,"Recall1","MSU"
"M20331128S.W","arm","arm",4,"JOL","razor","Study2","M","Study Phase",5851,40,"Recall1","MSU"
"M20338323_cls","","arm",4,"JOL","razor","Study2","M","Study Phase",5134,50,"Recall1","MSU"
"M20348292_LMK","arm","arm",4,"JOL","razor","Study2","M","Study Phase",6413,54,"Recall1","MSU"
"M20265221SL","","water",4,"JOL","reality","Study2","M","Study Phase",4713,30,"Recall1","MSU"
"M20278328_MD","","water",4,"JOL","reality","Study2","M","Study Phase",1966,25,"Recall1","MSU"
"M20297698AL","","water",4,"JOL","reality","Study2","M","Study Phase",2797,0,"Recall1","MSU"
"M20298373","","water",4,"JOL","reality","Study2","M","Study Phase",3270,0,"Recall1","MSU"
"M20302978_ch","","water",4,"JOL","reality","Study2","M","Study Phase",7756,40,"Recall1","MSU"
"M20316499_kpf","check","water",4,"JOL","reality","Study2","M","Study Phase",4873,32,"Recall1","MSU"
"M20316755ADF","","water",4,"JOL","reality","Study2","M","Study Phase",1793,0,"Recall1","MSU"
"M20331128S.W","water","water",4,"JOL","reality","Study2","M","Study Phase",8003,20,"Recall1","MSU"
"M20338323_cls","","water",4,"JOL","reality","Study2","M","Study Phase",2185,10,"Recall1","MSU"
"M20348292_LMK","","water",4,"JOL","reality","Study2","M","Study Phase",5205,43,"Recall1","MSU"
"M20265221SL","sign","sign",4,"JOL","school","Study2","M","Study Phase",4897,45,"Recall1","MSU"
"M20278328_MD","ground","sign",4,"JOL","school","Study2","M","Study Phase",1179,75,"Recall1","MSU"
"M20297698AL","","sign",4,"JOL","school","Study2","M","Study Phase",29527,0,"Recall1","MSU"
"M20298373","","sign",4,"JOL","school","Study2","M","Study Phase",2002,0,"Recall1","MSU"
"M20302978_ch","","sign",4,"JOL","school","Study2","M","Study Phase",14506,0,"Recall1","MSU"
"M20316499_kpf","banner","sign",4,"JOL","school","Study2","M","Study Phase",4264,40,"Recall1","MSU"
"M20316755ADF","sign","sign",4,"JOL","school","Study2","M","Study Phase",3039,30,"Recall1","MSU"
"M20331128S.W","sign","sign",4,"JOL","school","Study2","M","Study Phase",9453,70,"Recall1","MSU"
"M20338323_cls","","sign",4,"JOL","school","Study2","M","Study Phase",2066,100,"Recall1","MSU"
"M20348292_LMK","day","sign",4,"JOL","school","Study2","M","Study Phase",4148,32,"Recall1","MSU"
"M20265221SL","","hide",4,"JOL","sick","Study2","U","Study Phase",3184,30,"Recall1","MSU"
"M20278328_MD","person","hide",4,"JOL","sick","Study2","U","Study Phase",2426,32,"Recall1","MSU"
"M20297698AL","","hide",4,"JOL","sick","Study2","U","Study Phase",13420,0,"Recall1","MSU"
"M20298373","","hide",4,"JOL","sick","Study2","U","Study Phase",2262,0,"Recall1","MSU"
"M20302978_ch","hide","hide",4,"JOL","sick","Study2","U","Study Phase",2090,90,"Recall1","MSU"
"M20316499_kpf","ill","hide",4,"JOL","sick","Study2","U","Study Phase",2823,10,"Recall1","MSU"
"M20316755ADF","hide","hide",4,"JOL","sick","Study2","U","Study Phase",2037,0,"Recall1","MSU"
"M20331128S.W","","hide",4,"JOL","sick","Study2","U","Study Phase",22163,10,"Recall1","MSU"
"M20338323_cls","hide","hide",4,"JOL","sick","Study2","U","Study Phase",7889,50,"Recall1","MSU"
"M20348292_LMK","hide","hide",4,"JOL","sick","Study2","U","Study Phase",4361,65,"Recall1","MSU"
"M20265221SL","","thirst",4,"JOL","soap","Study2","M","Study Phase",1896,4,"Recall1","MSU"
"M20278328_MD","","thirst",4,"JOL","soap","Study2","M","Study Phase",1032,45,"Recall1","MSU"
"M20297698AL","","thirst",4,"JOL","soap","Study2","M","Study Phase",2820,0,"Recall1","MSU"
"M20298373","","thirst",4,"JOL","soap","Study2","M","Study Phase",1604,0,"Recall1","MSU"
"M20302978_ch","taste","thirst",4,"JOL","soap","Study2","M","Study Phase",1593,0,"Recall1","MSU"
"M20316499_kpf","d","thirst",4,"JOL","soap","Study2","M","Study Phase",1860,1,"Recall1","MSU"
"M20316755ADF","thirsty","thirst",4,"JOL","soap","Study2","M","Study Phase",2631,10,"Recall1","MSU"
"M20331128S.W","thirst","thirst",4,"JOL","soap","Study2","M","Study Phase",11917,30,"Recall1","MSU"
"M20338323_cls","","thirst",4,"JOL","soap","Study2","M","Study Phase",1757,100,"Recall1","MSU"
"M20348292_LMK","clean","thirst",4,"JOL","soap","Study2","M","Study Phase",8365,43,"Recall1","MSU"
"M20265221SL","strength","accident",4,"JOL","strong","Study2","U","Study Phase",5647,67,"Recall1","MSU"
"M20278328_MD","","accident",4,"JOL","strong","Study2","U","Study Phase",1544,46,"Recall1","MSU"
"M20297698AL","","accident",4,"JOL","strong","Study2","U","Study Phase",4904,0,"Recall1","MSU"
"M20298373","","accident",4,"JOL","strong","Study2","U","Study Phase",2521,0,"Recall1","MSU"
"M20302978_ch","","accident",4,"JOL","strong","Study2","U","Study Phase",1371,0,"Recall1","MSU"
"M20316499_kpf","accident","accident",4,"JOL","strong","Study2","U","Study Phase",2214,10,"Recall1","MSU"
"M20316755ADF","road","accident",4,"JOL","strong","Study2","U","Study Phase",2109,100,"Recall1","MSU"
"M20331128S.W","accident","accident",4,"JOL","strong","Study2","U","Study Phase",12176,30,"Recall1","MSU"
"M20338323_cls","arm","accident",4,"JOL","strong","Study2","U","Study Phase",3179,25,"Recall1","MSU"
"M20348292_LMK","muscle","accident",4,"JOL","strong","Study2","U","Study Phase",3387,23,"Recall1","MSU"
"M20265221SL","land","riddle",4,"JOL","sugar","Study2","U","Study Phase",2290,13,"Recall1","MSU"
"M20278328_MD","bowl","riddle",4,"JOL","sugar","Study2","U","Study Phase",2648,83,"Recall1","MSU"
"M20297698AL","","riddle",4,"JOL","sugar","Study2","U","Study Phase",1595,0,"Recall1","MSU"
"M20298373","","riddle",4,"JOL","sugar","Study2","U","Study Phase",2130,0,"Recall1","MSU"
"M20302978_ch","","riddle",4,"JOL","sugar","Study2","U","Study Phase",1165,0,"Recall1","MSU"
"M20316499_kpf","sweet","riddle",4,"JOL","sugar","Study2","U","Study Phase",2450,10,"Recall1","MSU"
"M20316755ADF","","riddle",4,"JOL","sugar","Study2","U","Study Phase",2317,23,"Recall1","MSU"
"M20331128S.W","bench","riddle",4,"JOL","sugar","Study2","U","Study Phase",14344,10,"Recall1","MSU"
"M20338323_cls","","riddle",4,"JOL","sugar","Study2","U","Study Phase",2608,25,"Recall1","MSU"
"M20348292_LMK","cover","riddle",4,"JOL","sugar","Study2","U","Study Phase",3165,22,"Recall1","MSU"
"M20265221SL","white","white",4,"JOL","summer","Study2","M","Study Phase",5093,70,"Recall1","MSU"
"M20278328_MD","months","white",4,"JOL","summer","Study2","M","Study Phase",1753,78,"Recall1","MSU"
"M20297698AL","","white",4,"JOL","summer","Study2","M","Study Phase",1495,0,"Recall1","MSU"
"M20298373","white","white",4,"JOL","summer","Study2","M","Study Phase",2750,0,"Recall1","MSU"
"M20302978_ch","white","white",4,"JOL","summer","Study2","M","Study Phase",4470,10,"Recall1","MSU"
"M20316499_kpf","white","white",4,"JOL","summer","Study2","M","Study Phase",4712,34,"Recall1","MSU"
"M20316755ADF","white","white",4,"JOL","summer","Study2","M","Study Phase",3545,45,"Recall1","MSU"
