"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20342347","neck","hide",1,"Read","sick","Study2","U","Study Phase2",1685,"Recall2","MSU"
"m20344614_tmw","ounce","hide",1,"Read","sick","Study2","U","Study Phase2",4355,"Recall2","MSU"
"20337845D.A.","clean","thirst",1,"Read","soap","Study2","M","Study Phase2",2036,"Recall2","MSU"
"M20278234LVG","clean","thirst",1,"Read","soap","Study2","M","Study Phase2",2633,"Recall2","MSU"
"M20316504APG","lick","thirst",1,"Read","soap","Study2","M","Study Phase2",9377,"Recall2","MSU"
"M20320231_MMS","thrist","thirst",1,"Read","soap","Study2","M","Study Phase2",2912,"Recall2","MSU"
"M20333893_HRR","clean","thirst",1,"Read","soap","Study2","M","Study Phase2",1942,"Recall2","MSU"
"M20333927NNN","wash","thirst",1,"Read","soap","Study2","M","Study Phase2",1512,"Recall2","MSU"
"M20342347","clear","thirst",1,"Read","soap","Study2","M","Study Phase2",2759,"Recall2","MSU"
"m20344614_tmw","clean","thirst",1,"Read","soap","Study2","M","Study Phase2",3829,"Recall2","MSU"
"20337845D.A.","weak","accident",1,"Read","strong","Study2","U","Study Phase2",1276,"Recall2","MSU"
"M20278234LVG","weak","accident",1,"Read","strong","Study2","U","Study Phase2",1583,"Recall2","MSU"
"M20316504APG","","accident",1,"Read","strong","Study2","U","Study Phase2",8415,"Recall2","MSU"
"M20320231_MMS","weak","accident",1,"Read","strong","Study2","U","Study Phase2",7065,"Recall2","MSU"
"M20333893_HRR","","accident",1,"Read","strong","Study2","U","Study Phase2",2692,"Recall2","MSU"
"M20333927NNN","hand","accident",1,"Read","strong","Study2","U","Study Phase2",2009,"Recall2","MSU"
"M20342347","bond","accident",1,"Read","strong","Study2","U","Study Phase2",1028,"Recall2","MSU"
"m20344614_tmw","weak","accident",1,"Read","strong","Study2","U","Study Phase2",2116,"Recall2","MSU"
"20337845D.A.","rush","riddle",1,"Read","sugar","Study2","U","Study Phase2",2063,"Recall2","MSU"
"M20278234LVG","sweet","riddle",1,"Read","sugar","Study2","U","Study Phase2",17208,"Recall2","MSU"
"M20316504APG","","riddle",1,"Read","sugar","Study2","U","Study Phase2",8433,"Recall2","MSU"
"M20320231_MMS","nope","riddle",1,"Read","sugar","Study2","U","Study Phase2",5421,"Recall2","MSU"
"M20333893_HRR","","riddle",1,"Read","sugar","Study2","U","Study Phase2",1714,"Recall2","MSU"
"M20333927NNN","lion","riddle",1,"Read","sugar","Study2","U","Study Phase2",1946,"Recall2","MSU"
"M20342347","booger ","riddle",1,"Read","sugar","Study2","U","Study Phase2",1496,"Recall2","MSU"
"m20344614_tmw","sweet","riddle",1,"Read","sugar","Study2","U","Study Phase2",2273,"Recall2","MSU"
"20337845D.A.","cold","white",1,"Read","summer","Study2","M","Study Phase2",2697,"Recall2","MSU"
"M20278234LVG","hot","white",1,"Read","summer","Study2","M","Study Phase2",1596,"Recall2","MSU"
"M20316504APG","","white",1,"Read","summer","Study2","M","Study Phase2",6890,"Recall2","MSU"
"M20320231_MMS","white","white",1,"Read","summer","Study2","M","Study Phase2",7911,"Recall2","MSU"
"M20333893_HRR","","white",1,"Read","summer","Study2","M","Study Phase2",3587,"Recall2","MSU"
"M20333927NNN","heat","white",1,"Read","summer","Study2","M","Study Phase2",1998,"Recall2","MSU"
"M20342347","winter","white",1,"Read","summer","Study2","M","Study Phase2",1625,"Recall2","MSU"
"m20344614_tmw","sun","white",1,"Read","summer","Study2","M","Study Phase2",1863,"Recall2","MSU"
"20337845D.A.","hold","man",1,"Read","trap","Study2","M","Study Phase2",2249,"Recall2","MSU"
"M20278234LVG","","man",1,"Read","trap","Study2","M","Study Phase2",1285,"Recall2","MSU"
"M20316504APG","man","man",1,"Read","trap","Study2","M","Study Phase2",6278,"Recall2","MSU"
"M20320231_MMS","man","man",1,"Read","trap","Study2","M","Study Phase2",4965,"Recall2","MSU"
"M20333893_HRR","","man",1,"Read","trap","Study2","M","Study Phase2",2812,"Recall2","MSU"
"M20333927NNN","stuck","man",1,"Read","trap","Study2","M","Study Phase2",1218,"Recall2","MSU"
"M20342347","tap","man",1,"Read","trap","Study2","M","Study Phase2",1762,"Recall2","MSU"
"m20344614_tmw","parent","man",1,"Read","trap","Study2","M","Study Phase2",1407,"Recall2","MSU"
"20337845D.A.","idk","top",1,"Read","valley","Study2","M","Study Phase2",1603,"Recall2","MSU"
"M20278234LVG","","top",1,"Read","valley","Study2","M","Study Phase2",2381,"Recall2","MSU"
"M20316504APG","","top",1,"Read","valley","Study2","M","Study Phase2",9136,"Recall2","MSU"
"M20320231_MMS","top","top",1,"Read","valley","Study2","M","Study Phase2",32708,"Recall2","MSU"
"M20333893_HRR","","top",1,"Read","valley","Study2","M","Study Phase2",2244,"Recall2","MSU"
"M20333927NNN","top","top",1,"Read","valley","Study2","M","Study Phase2",1872,"Recall2","MSU"
"M20342347","creek ","top",1,"Read","valley","Study2","M","Study Phase2",2930,"Recall2","MSU"
"m20344614_tmw","peak","top",1,"Read","valley","Study2","M","Study Phase2",1745,"Recall2","MSU"
"20337845D.A.","prick","bug",1,"Read","wasp","Study2","F","Study Phase2",15981,"Recall2","MSU"
"M20278234LVG","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1572,"Recall2","MSU"
"M20316504APG","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",6687,"Recall2","MSU"
"M20320231_MMS","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",2336,"Recall2","MSU"
"M20333893_HRR","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",3435,"Recall2","MSU"
"M20333927NNN","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1514,"Recall2","MSU"
"M20342347","bee ","bug",1,"Read","wasp","Study2","F","Study Phase2",887,"Recall2","MSU"
"m20344614_tmw","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",2559,"Recall2","MSU"
"20337845D.A.","door","handle",1,"Read","window","Study2","M","Study Phase2",1381,"Recall2","MSU"
"M20278234LVG","","handle",1,"Read","window","Study2","M","Study Phase2",2585,"Recall2","MSU"
"M20316504APG","","handle",1,"Read","window","Study2","M","Study Phase2",4911,"Recall2","MSU"
"M20320231_MMS","handles","handle",1,"Read","window","Study2","M","Study Phase2",3665,"Recall2","MSU"
"M20333893_HRR","","handle",1,"Read","window","Study2","M","Study Phase2",1264,"Recall2","MSU"
"M20333927NNN","open","handle",1,"Read","window","Study2","M","Study Phase2",1704,"Recall2","MSU"
"M20342347","bingo","handle",1,"Read","window","Study2","M","Study Phase2",1415,"Recall2","MSU"
"m20344614_tmw","handle","handle",1,"Read","window","Study2","M","Study Phase2",1794,"Recall2","MSU"
"M20283871","","wolf",3,"Read","art","Study2","U","Study Phase",1241,"Recall1","MSU"
"M20296365_NBG","lease","wolf",3,"Read","art","Study2","U","Study Phase",2149,"Recall1","MSU"
"M20319154_ele","","wolf",3,"Read","art","Study2","U","Study Phase",1461,"Recall1","MSU"
"M20321818MN","wolf","wolf",3,"Read","art","Study2","U","Study Phase",2170,"Recall1","MSU"
"M20321883KO","wolf","wolf",3,"Read","art","Study2","U","Study Phase",3041,"Recall1","MSU"
"M20335622WDl","piece","wolf",3,"Read","art","Study2","U","Study Phase",1270,"Recall1","MSU"
"M20336755_su","","wolf",3,"Read","art","Study2","U","Study Phase",1711,"Recall1","MSU"
"M20337017_AU","wolf","wolf",3,"Read","art","Study2","U","Study Phase",1535,"Recall1","MSU"
"M20339825PT","paint","wolf",3,"Read","art","Study2","U","Study Phase",2293,"Recall1","MSU"
"M20340215MGW","wolf","wolf",3,"Read","art","Study2","U","Study Phase",4207,"Recall1","MSU"
"M20283871","bronze","bronze",3,"Read","artery","Study2","U","Study Phase",1750,"Recall1","MSU"
"M20296365_NBG","metal","bronze",3,"Read","artery","Study2","U","Study Phase",2536,"Recall1","MSU"
"M20319154_ele","heart","bronze",3,"Read","artery","Study2","U","Study Phase",4594,"Recall1","MSU"
"M20321818MN","vein","bronze",3,"Read","artery","Study2","U","Study Phase",2607,"Recall1","MSU"
"M20321883KO","bronze","bronze",3,"Read","artery","Study2","U","Study Phase",4142,"Recall1","MSU"
"M20335622WDl","vein","bronze",3,"Read","artery","Study2","U","Study Phase",1578,"Recall1","MSU"
"M20336755_su","bow","bronze",3,"Read","artery","Study2","U","Study Phase",1226,"Recall1","MSU"
"M20337017_AU","bronze","bronze",3,"Read","artery","Study2","U","Study Phase",1311,"Recall1","MSU"
"M20339825PT","court","bronze",3,"Read","artery","Study2","U","Study Phase",7795,"Recall1","MSU"
"M20340215MGW","","bronze",3,"Read","artery","Study2","U","Study Phase",3859,"Recall1","MSU"
"M20283871","","clothes",3,"Read","attire","Study2","F","Study Phase",392,"Recall1","MSU"
"M20296365_NBG","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1407,"Recall1","MSU"
"M20319154_ele","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",2957,"Recall1","MSU"
"M20321818MN","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",2030,"Recall1","MSU"
"M20321883KO","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",2413,"Recall1","MSU"
"M20335622WDl","wear","clothes",3,"Read","attire","Study2","F","Study Phase",1275,"Recall1","MSU"
"M20336755_su","sow","clothes",3,"Read","attire","Study2","F","Study Phase",2006,"Recall1","MSU"
"M20337017_AU","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1444,"Recall1","MSU"
"M20339825PT","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1633,"Recall1","MSU"
"M20340215MGW","","clothes",3,"Read","attire","Study2","F","Study Phase",6055,"Recall1","MSU"
"M20283871","","horn",3,"Read","bench","Study2","U","Study Phase",345,"Recall1","MSU"
"M20296365_NBG","fruit","horn",3,"Read","bench","Study2","U","Study Phase",3346,"Recall1","MSU"
"M20319154_ele","leg","horn",3,"Read","bench","Study2","U","Study Phase",1556,"Recall1","MSU"
"M20321818MN","","horn",3,"Read","bench","Study2","U","Study Phase",2539,"Recall1","MSU"
"M20321883KO","","horn",3,"Read","bench","Study2","U","Study Phase",3744,"Recall1","MSU"
"M20335622WDl","press","horn",3,"Read","bench","Study2","U","Study Phase",910,"Recall1","MSU"
"M20336755_su","play","horn",3,"Read","bench","Study2","U","Study Phase",638,"Recall1","MSU"
"M20337017_AU","mark","horn",3,"Read","bench","Study2","U","Study Phase",2204,"Recall1","MSU"
"M20339825PT","weight","horn",3,"Read","bench","Study2","U","Study Phase",1625,"Recall1","MSU"
"M20340215MGW","","horn",3,"Read","bench","Study2","U","Study Phase",2574,"Recall1","MSU"
"M20283871","","fire",3,"Read","blaze","Study2","F","Study Phase",976,"Recall1","MSU"
"M20296365_NBG","hot","fire",3,"Read","blaze","Study2","F","Study Phase",1274,"Recall1","MSU"
"M20319154_ele","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1428,"Recall1","MSU"
"M20321818MN","","fire",3,"Read","blaze","Study2","F","Study Phase",2528,"Recall1","MSU"
"M20321883KO","fire","fire",3,"Read","blaze","Study2","F","Study Phase",2652,"Recall1","MSU"
"M20335622WDl","fire","fire",3,"Read","blaze","Study2","F","Study Phase",837,"Recall1","MSU"
"M20336755_su","car","fire",3,"Read","blaze","Study2","F","Study Phase",780,"Recall1","MSU"
"M20337017_AU","glaze","fire",3,"Read","blaze","Study2","F","Study Phase",1329,"Recall1","MSU"
"M20339825PT","fire","fire",3,"Read","blaze","Study2","F","Study Phase",3494,"Recall1","MSU"
"M20340215MGW","fire","fire",3,"Read","blaze","Study2","F","Study Phase",7137,"Recall1","MSU"
"M20283871","","ounce",3,"Read","both","Study2","U","Study Phase",170,"Recall1","MSU"
"M20296365_NBG","pair","ounce",3,"Read","both","Study2","U","Study Phase",1811,"Recall1","MSU"
"M20319154_ele","","ounce",3,"Read","both","Study2","U","Study Phase",6912,"Recall1","MSU"
"M20321818MN","","ounce",3,"Read","both","Study2","U","Study Phase",2299,"Recall1","MSU"
"M20321883KO","","ounce",3,"Read","both","Study2","U","Study Phase",3196,"Recall1","MSU"
"M20335622WDl","twice","ounce",3,"Read","both","Study2","U","Study Phase",3562,"Recall1","MSU"
"M20336755_su","legs","ounce",3,"Read","both","Study2","U","Study Phase",1040,"Recall1","MSU"
"M20337017_AU","water","ounce",3,"Read","both","Study2","U","Study Phase",1613,"Recall1","MSU"
"M20339825PT","two","ounce",3,"Read","both","Study2","U","Study Phase",6969,"Recall1","MSU"
"M20340215MGW","","ounce",3,"Read","both","Study2","U","Study Phase",2827,"Recall1","MSU"
"M20283871","","water",3,"Read","bridge","Study2","F","Study Phase",288,"Recall1","MSU"
"M20296365_NBG","water","water",3,"Read","bridge","Study2","F","Study Phase",1249,"Recall1","MSU"
"M20319154_ele","","water",3,"Read","bridge","Study2","F","Study Phase",1705,"Recall1","MSU"
"M20321818MN","","water",3,"Read","bridge","Study2","F","Study Phase",2617,"Recall1","MSU"
"M20321883KO","water","water",3,"Read","bridge","Study2","F","Study Phase",2521,"Recall1","MSU"
"M20335622WDl","water","water",3,"Read","bridge","Study2","F","Study Phase",867,"Recall1","MSU"
"M20336755_su","","water",3,"Read","bridge","Study2","F","Study Phase",815,"Recall1","MSU"
"M20337017_AU","hide","water",3,"Read","bridge","Study2","F","Study Phase",2522,"Recall1","MSU"
"M20339825PT","","water",3,"Read","bridge","Study2","F","Study Phase",4334,"Recall1","MSU"
"M20340215MGW","water","water",3,"Read","bridge","Study2","F","Study Phase",1492,"Recall1","MSU"
"M20283871","","plant",3,"Read","cactus","Study2","F","Study Phase",613,"Recall1","MSU"
"M20296365_NBG","plant","plant",3,"Read","cactus","Study2","F","Study Phase",887,"Recall1","MSU"
"M20319154_ele","","plant",3,"Read","cactus","Study2","F","Study Phase",2385,"Recall1","MSU"
"M20321818MN","","plant",3,"Read","cactus","Study2","F","Study Phase",2090,"Recall1","MSU"
"M20321883KO","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2558,"Recall1","MSU"
"M20335622WDl","plant","plant",3,"Read","cactus","Study2","F","Study Phase",1509,"Recall1","MSU"
"M20336755_su","plant","plant",3,"Read","cactus","Study2","F","Study Phase",931,"Recall1","MSU"
"M20337017_AU","plant","plant",3,"Read","cactus","Study2","F","Study Phase",1359,"Recall1","MSU"
"M20339825PT","sharp","plant",3,"Read","cactus","Study2","F","Study Phase",884,"Recall1","MSU"
"M20340215MGW","plant","plant",3,"Read","cactus","Study2","F","Study Phase",4551,"Recall1","MSU"
"M20283871","","leg",3,"Read","cash","Study2","U","Study Phase",581,"Recall1","MSU"
"M20296365_NBG","lend","leg",3,"Read","cash","Study2","U","Study Phase",3967,"Recall1","MSU"
"M20319154_ele","","leg",3,"Read","cash","Study2","U","Study Phase",2365,"Recall1","MSU"
"M20321818MN","leg","leg",3,"Read","cash","Study2","U","Study Phase",2317,"Recall1","MSU"
"M20321883KO","happy","leg",3,"Read","cash","Study2","U","Study Phase",2995,"Recall1","MSU"
"M20335622WDl","leg","leg",3,"Read","cash","Study2","U","Study Phase",2162,"Recall1","MSU"
"M20336755_su","money","leg",3,"Read","cash","Study2","U","Study Phase",887,"Recall1","MSU"
"M20337017_AU","money","leg",3,"Read","cash","Study2","U","Study Phase",1612,"Recall1","MSU"
"M20339825PT","","leg",3,"Read","cash","Study2","U","Study Phase",1361,"Recall1","MSU"
"M20340215MGW","leg","leg",3,"Read","cash","Study2","U","Study Phase",15644,"Recall1","MSU"
"M20283871","","red",3,"Read","cherry","Study2","F","Study Phase",1936,"Recall1","MSU"
"M20296365_NBG","red","red",3,"Read","cherry","Study2","F","Study Phase",1342,"Recall1","MSU"
"M20319154_ele","red","red",3,"Read","cherry","Study2","F","Study Phase",1683,"Recall1","MSU"
"M20321818MN","blossom","red",3,"Read","cherry","Study2","F","Study Phase",2173,"Recall1","MSU"
"M20321883KO","red","red",3,"Read","cherry","Study2","F","Study Phase",2591,"Recall1","MSU"
"M20335622WDl","pick","red",3,"Read","cherry","Study2","F","Study Phase",836,"Recall1","MSU"
"M20336755_su","pie","red",3,"Read","cherry","Study2","F","Study Phase",703,"Recall1","MSU"
"M20337017_AU","fruit","red",3,"Read","cherry","Study2","F","Study Phase",1377,"Recall1","MSU"
"M20339825PT","sweet","red",3,"Read","cherry","Study2","F","Study Phase",1252,"Recall1","MSU"
"M20340215MGW","red","red",3,"Read","cherry","Study2","F","Study Phase",2666,"Recall1","MSU"
"M20283871","cold","cold",3,"Read","chill","Study2","F","Study Phase",1169,"Recall1","MSU"
"M20296365_NBG","cool","cold",3,"Read","chill","Study2","F","Study Phase",1288,"Recall1","MSU"
"M20319154_ele","","cold",3,"Read","chill","Study2","F","Study Phase",2222,"Recall1","MSU"
"M20321818MN","","cold",3,"Read","chill","Study2","F","Study Phase",3455,"Recall1","MSU"
"M20321883KO","cold","cold",3,"Read","chill","Study2","F","Study Phase",2079,"Recall1","MSU"
"M20335622WDl","food","cold",3,"Read","chill","Study2","F","Study Phase",1657,"Recall1","MSU"
"M20336755_su","","cold",3,"Read","chill","Study2","F","Study Phase",1196,"Recall1","MSU"
"M20337017_AU","arm","cold",3,"Read","chill","Study2","F","Study Phase",1352,"Recall1","MSU"
"M20339825PT","cold","cold",3,"Read","chill","Study2","F","Study Phase",853,"Recall1","MSU"
"M20340215MGW","cold","cold",3,"Read","chill","Study2","F","Study Phase",1770,"Recall1","MSU"
"M20283871","hammer\","hammer",3,"Read","chisel","Study2","F","Study Phase",810,"Recall1","MSU"
"M20296365_NBG","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1144,"Recall1","MSU"
"M20319154_ele","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",2175,"Recall1","MSU"
"M20321818MN","","hammer",3,"Read","chisel","Study2","F","Study Phase",2120,"Recall1","MSU"
"M20321883KO","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",3237,"Recall1","MSU"
"M20335622WDl","chip","hammer",3,"Read","chisel","Study2","F","Study Phase",2234,"Recall1","MSU"
"M20336755_su","face","hammer",3,"Read","chisel","Study2","F","Study Phase",872,"Recall1","MSU"
"M20337017_AU","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1527,"Recall1","MSU"
"M20339825PT","","hammer",3,"Read","chisel","Study2","F","Study Phase",624,"Recall1","MSU"
"M20340215MGW","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",3477,"Recall1","MSU"
"M20283871","cut","cut",3,"Read","chop","Study2","F","Study Phase",383,"Recall1","MSU"
"M20296365_NBG","cut","cut",3,"Read","chop","Study2","F","Study Phase",1356,"Recall1","MSU"
"M20319154_ele","cut","cut",3,"Read","chop","Study2","F","Study Phase",1576,"Recall1","MSU"
"M20321818MN","","cut",3,"Read","chop","Study2","F","Study Phase",1906,"Recall1","MSU"
"M20321883KO","cut","cut",3,"Read","chop","Study2","F","Study Phase",3185,"Recall1","MSU"
"M20335622WDl","chip","cut",3,"Read","chop","Study2","F","Study Phase",906,"Recall1","MSU"
"M20336755_su","screw","cut",3,"Read","chop","Study2","F","Study Phase",2310,"Recall1","MSU"
"M20337017_AU","cut","cut",3,"Read","chop","Study2","F","Study Phase",1693,"Recall1","MSU"
"M20339825PT","knife","cut",3,"Read","chop","Study2","F","Study Phase",2013,"Recall1","MSU"
"M20340215MGW","","cut",3,"Read","chop","Study2","F","Study Phase",1667,"Recall1","MSU"
"M20283871","","business",3,"Read","death","Study2","U","Study Phase",1145,"Recall1","MSU"
"M20296365_NBG","life","business",3,"Read","death","Study2","U","Study Phase",1773,"Recall1","MSU"
"M20319154_ele","business","business",3,"Read","death","Study2","U","Study Phase",3145,"Recall1","MSU"
"M20321818MN","","business",3,"Read","death","Study2","U","Study Phase",1988,"Recall1","MSU"
"M20321883KO","trap","business",3,"Read","death","Study2","U","Study Phase",2966,"Recall1","MSU"
"M20335622WDl","life","business",3,"Read","death","Study2","U","Study Phase",794,"Recall1","MSU"
"M20336755_su","sad","business",3,"Read","death","Study2","U","Study Phase",746,"Recall1","MSU"
"M20337017_AU","live","business",3,"Read","death","Study2","U","Study Phase",1870,"Recall1","MSU"
"M20339825PT","cold","business",3,"Read","death","Study2","U","Study Phase",5321,"Recall1","MSU"
"M20340215MGW","business","business",3,"Read","death","Study2","U","Study Phase",9350,"Recall1","MSU"
"M20283871","","sack",3,"Read","dietary","Study2","U","Study Phase",462,"Recall1","MSU"
"M20296365_NBG","sack","sack",3,"Read","dietary","Study2","U","Study Phase",2421,"Recall1","MSU"
"M20319154_ele","work","sack",3,"Read","dietary","Study2","U","Study Phase",5347,"Recall1","MSU"
"M20321818MN","","sack",3,"Read","dietary","Study2","U","Study Phase",2318,"Recall1","MSU"
"M20321883KO","","sack",3,"Read","dietary","Study2","U","Study Phase",3805,"Recall1","MSU"
"M20335622WDl","food","sack",3,"Read","dietary","Study2","U","Study Phase",1824,"Recall1","MSU"
"M20336755_su","food","sack",3,"Read","dietary","Study2","U","Study Phase",974,"Recall1","MSU"
"M20337017_AU","plant","sack",3,"Read","dietary","Study2","U","Study Phase",1674,"Recall1","MSU"
"M20339825PT","water","sack",3,"Read","dietary","Study2","U","Study Phase",2010,"Recall1","MSU"
"M20340215MGW","","sack",3,"Read","dietary","Study2","U","Study Phase",7332,"Recall1","MSU"
"M20283871","paper","paper",3,"Read","document","Study2","F","Study Phase",292,"Recall1","MSU"
"M20296365_NBG","paper","paper",3,"Read","document","Study2","F","Study Phase",3144,"Recall1","MSU"
"M20319154_ele","paper","paper",3,"Read","document","Study2","F","Study Phase",4764,"Recall1","MSU"
"M20321818MN","paper","paper",3,"Read","document","Study2","F","Study Phase",1897,"Recall1","MSU"
"M20321883KO","paper","paper",3,"Read","document","Study2","F","Study Phase",2242,"Recall1","MSU"
"M20335622WDl","paper","paper",3,"Read","document","Study2","F","Study Phase",1185,"Recall1","MSU"
"M20336755_su","paper","paper",3,"Read","document","Study2","F","Study Phase",660,"Recall1","MSU"
"M20337017_AU","paper","paper",3,"Read","document","Study2","F","Study Phase",1598,"Recall1","MSU"
"M20339825PT","paper","paper",3,"Read","document","Study2","F","Study Phase",1231,"Recall1","MSU"
"M20340215MGW","","paper",3,"Read","document","Study2","F","Study Phase",5936,"Recall1","MSU"
"M20283871","","taste",3,"Read","eyes","Study2","M","Study Phase",202,"Recall1","MSU"
"M20296365_NBG","taste","taste",3,"Read","eyes","Study2","M","Study Phase",1737,"Recall1","MSU"
"M20319154_ele","","taste",3,"Read","eyes","Study2","M","Study Phase",1935,"Recall1","MSU"
"M20321818MN","","taste",3,"Read","eyes","Study2","M","Study Phase",2281,"Recall1","MSU"
"M20321883KO","taste","taste",3,"Read","eyes","Study2","M","Study Phase",3645,"Recall1","MSU"
"M20335622WDl","taste","taste",3,"Read","eyes","Study2","M","Study Phase",1482,"Recall1","MSU"
"M20336755_su","taste","taste",3,"Read","eyes","Study2","M","Study Phase",962,"Recall1","MSU"
"M20337017_AU","taste","taste",3,"Read","eyes","Study2","M","Study Phase",1795,"Recall1","MSU"
"M20339825PT","","taste",3,"Read","eyes","Study2","M","Study Phase",900,"Recall1","MSU"
"M20340215MGW","taste","taste",3,"Read","eyes","Study2","M","Study Phase",1555,"Recall1","MSU"
"M20283871","","fight",3,"Read","feud","Study2","F","Study Phase",497,"Recall1","MSU"
"M20296365_NBG","fight","fight",3,"Read","feud","Study2","F","Study Phase",1661,"Recall1","MSU"
"M20319154_ele","fight","fight",3,"Read","feud","Study2","F","Study Phase",2242,"Recall1","MSU"
"M20321818MN","","fight",3,"Read","feud","Study2","F","Study Phase",3084,"Recall1","MSU"
"M20321883KO","fight","fight",3,"Read","feud","Study2","F","Study Phase",3565,"Recall1","MSU"
"M20335622WDl","money","fight",3,"Read","feud","Study2","F","Study Phase",1142,"Recall1","MSU"
"M20336755_su","fight","fight",3,"Read","feud","Study2","F","Study Phase",917,"Recall1","MSU"
"M20337017_AU","wolf","fight",3,"Read","feud","Study2","F","Study Phase",1348,"Recall1","MSU"
"M20339825PT","","fight",3,"Read","feud","Study2","F","Study Phase",2851,"Recall1","MSU"
"M20340215MGW","flight","fight",3,"Read","feud","Study2","F","Study Phase",11300,"Recall1","MSU"
"M20283871","","leg",3,"Read","grill","Study2","M","Study Phase",304,"Recall1","MSU"
"M20296365_NBG","cook","leg",3,"Read","grill","Study2","M","Study Phase",1110,"Recall1","MSU"
"M20319154_ele","","leg",3,"Read","grill","Study2","M","Study Phase",3883,"Recall1","MSU"
"M20321818MN","","leg",3,"Read","grill","Study2","M","Study Phase",2067,"Recall1","MSU"
"M20321883KO","leg","leg",3,"Read","grill","Study2","M","Study Phase",2150,"Recall1","MSU"
"M20335622WDl","cook","leg",3,"Read","grill","Study2","M","Study Phase",1661,"Recall1","MSU"
"M20336755_su","meat","leg",3,"Read","grill","Study2","M","Study Phase",1100,"Recall1","MSU"
"M20337017_AU","meat","leg",3,"Read","grill","Study2","M","Study Phase",1338,"Recall1","MSU"
"M20339825PT","leg","leg",3,"Read","grill","Study2","M","Study Phase",2081,"Recall1","MSU"
"M20340215MGW","leg","leg",3,"Read","grill","Study2","M","Study Phase",3951,"Recall1","MSU"
"M20283871","","car",3,"Read","happy","Study2","U","Study Phase",745,"Recall1","MSU"
"M20296365_NBG","sad","car",3,"Read","happy","Study2","U","Study Phase",5889,"Recall1","MSU"
"M20319154_ele","","car",3,"Read","happy","Study2","U","Study Phase",1783,"Recall1","MSU"
"M20321818MN","","car",3,"Read","happy","Study2","U","Study Phase",2772,"Recall1","MSU"
"M20321883KO","","car",3,"Read","happy","Study2","U","Study Phase",2616,"Recall1","MSU"
"M20335622WDl","","car",3,"Read","happy","Study2","U","Study Phase",1556,"Recall1","MSU"
"M20336755_su","sad","car",3,"Read","happy","Study2","U","Study Phase",762,"Recall1","MSU"
"M20337017_AU","car","car",3,"Read","happy","Study2","U","Study Phase",1397,"Recall1","MSU"
"M20339825PT","laugh","car",3,"Read","happy","Study2","U","Study Phase",1956,"Recall1","MSU"
"M20340215MGW","car","car",3,"Read","happy","Study2","U","Study Phase",8097,"Recall1","MSU"
"M20283871","","bird",3,"Read","heavy","Study2","M","Study Phase",410,"Recall1","MSU"
"M20296365_NBG","metal","bird",3,"Read","heavy","Study2","M","Study Phase",854,"Recall1","MSU"
"M20319154_ele","","bird",3,"Read","heavy","Study2","M","Study Phase",1145,"Recall1","MSU"
"M20321818MN","","bird",3,"Read","heavy","Study2","M","Study Phase",2316,"Recall1","MSU"
"M20321883KO","","bird",3,"Read","heavy","Study2","M","Study Phase",4370,"Recall1","MSU"
"M20335622WDl","light","bird",3,"Read","heavy","Study2","M","Study Phase",847,"Recall1","MSU"
"M20336755_su","light","bird",3,"Read","heavy","Study2","M","Study Phase",804,"Recall1","MSU"
"M20337017_AU","bird","bird",3,"Read","heavy","Study2","M","Study Phase",1606,"Recall1","MSU"
"M20339825PT","load","bird",3,"Read","heavy","Study2","M","Study Phase",1189,"Recall1","MSU"
"M20340215MGW","bird","bird",3,"Read","heavy","Study2","M","Study Phase",3629,"Recall1","MSU"
"M20283871","cow","cow",3,"Read","herd","Study2","F","Study Phase",655,"Recall1","MSU"
"M20296365_NBG","cow","cow",3,"Read","herd","Study2","F","Study Phase",2726,"Recall1","MSU"
"M20319154_ele","cow","cow",3,"Read","herd","Study2","F","Study Phase",1081,"Recall1","MSU"
"M20321818MN","cow","cow",3,"Read","herd","Study2","F","Study Phase",1764,"Recall1","MSU"
"M20321883KO","cows","cow",3,"Read","herd","Study2","F","Study Phase",2607,"Recall1","MSU"
"M20335622WDl","sheep","cow",3,"Read","herd","Study2","F","Study Phase",473,"Recall1","MSU"
