"id","encoding","direction","Response.RT","score","experiment"
"M20251217_DWR","JOL","M",2365,0,"Ex1A"
"M20299691_mmc","JOL","M",3455,0,"Ex1A"
"M20301524_EA","JOL","M",5431,0,"Ex1A"
"M20316895KC","JOL","M",2513,0,"Ex1A"
"M20317687!","JOL","M",743,0,"Ex1A"
"M20320387_egh","JOL","M",9797,100,"Ex1A"
"M20320659RW","JOL","M",6411,0,"Ex1A"
"M20323068","JOL","M",2880,0,"Ex1A"
"M20323408_tms","JOL","M",8198,100,"Ex1A"
"M20331588EH","JOL","M",3478,100,"Ex1A"
"M20331829","JOL","M",768,0,"Ex1A"
"M20332352SE","JOL","M",1911,0,"Ex1A"
"M20337415AM","JOL","M",7645,0,"Ex1A"
"20326362rlg","JOL","F",2412,100,"Ex1A"
"20330829","JOL","F",4105,100,"Ex1A"
"M20251217_DWR","JOL","F",2929,100,"Ex1A"
"M20299691_mmc","JOL","F",5100,100,"Ex1A"
"M20301524_EA","JOL","F",4335,100,"Ex1A"
"M20316895KC","JOL","F",2250,100,"Ex1A"
"M20317687!","JOL","F",16133,0,"Ex1A"
"M20320387_egh","JOL","F",2890,100,"Ex1A"
"M20320659RW","JOL","F",3488,100,"Ex1A"
"M20323068","JOL","F",16527,100,"Ex1A"
"M20323408_tms","JOL","F",14917,100,"Ex1A"
"M20331588EH","JOL","F",15162,100,"Ex1A"
"M20331829","JOL","F",2038,100,"Ex1A"
"M20332352SE","JOL","F",2563,100,"Ex1A"
"M20337415AM","JOL","F",4517,100,"Ex1A"
"20326362rlg","JOL","U",1719,100,"Ex1A"
"20330829","JOL","U",5044,100,"Ex1A"
"M20251217_DWR","JOL","U",2561,100,"Ex1A"
"M20299691_mmc","JOL","U",2875,0,"Ex1A"
"M20301524_EA","JOL","U",6195,0,"Ex1A"
"M20316895KC","JOL","U",2000,0,"Ex1A"
"M20317687!","JOL","U",1448,0,"Ex1A"
"M20320387_egh","JOL","U",3906,0,"Ex1A"
"M20320659RW","JOL","U",10003,0,"Ex1A"
"M20323068","JOL","U",59051,0,"Ex1A"
"M20323408_tms","JOL","U",10481,100,"Ex1A"
"M20331588EH","JOL","U",4455,100,"Ex1A"
"M20331829","JOL","U",1388,0,"Ex1A"
"M20332352SE","JOL","U",3307,0,"Ex1A"
"M20337415AM","JOL","U",7161,100,"Ex1A"
"20326362rlg","JOL","M",2055,0,"Ex1A"
"20330829","JOL","M",3584,100,"Ex1A"
"M20251217_DWR","JOL","M",3232,100,"Ex1A"
"M20299691_mmc","JOL","M",3026,100,"Ex1A"
"M20301524_EA","JOL","M",4705,100,"Ex1A"
"M20316895KC","JOL","M",3022,100,"Ex1A"
"M20317687!","JOL","M",720,0,"Ex1A"
"M20320387_egh","JOL","M",8069,100,"Ex1A"
"M20320659RW","JOL","M",6809,100,"Ex1A"
"M20323068","JOL","M",3262,100,"Ex1A"
"M20323408_tms","JOL","M",9795,100,"Ex1A"
"M20331588EH","JOL","M",4413,100,"Ex1A"
"M20331829","JOL","M",1073,0,"Ex1A"
"M20332352SE","JOL","M",1527,0,"Ex1A"
"M20337415AM","JOL","M",9040,0,"Ex1A"
"20326362rlg","JOL","U",2508,0,"Ex1A"
"20330829","JOL","U",6612,100,"Ex1A"
"M20251217_DWR","JOL","U",2597,0,"Ex1A"
"M20299691_mmc","JOL","U",8754,100,"Ex1A"
"M20301524_EA","JOL","U",3841,0,"Ex1A"
"M20316895KC","JOL","U",2650,0,"Ex1A"
"M20317687!","JOL","U",4657,0,"Ex1A"
"M20320387_egh","JOL","U",2819,0,"Ex1A"
"M20320659RW","JOL","U",50445,0,"Ex1A"
"M20323068","JOL","U",3793,0,"Ex1A"
"M20323408_tms","JOL","U",10590,100,"Ex1A"
"M20331588EH","JOL","U",18760,0,"Ex1A"
"M20331829","JOL","U",994,0,"Ex1A"
"M20332352SE","JOL","U",1951,0,"Ex1A"
"M20337415AM","JOL","U",6350,0,"Ex1A"
"20326362rlg","JOL","F",2825,100,"Ex1A"
"20330829","JOL","F",5076,100,"Ex1A"
"M20251217_DWR","JOL","F",1898,100,"Ex1A"
"M20299691_mmc","JOL","F",2818,100,"Ex1A"
"M20301524_EA","JOL","F",13241,100,"Ex1A"
"M20316895KC","JOL","F",1927,100,"Ex1A"
"M20317687!","JOL","F",1799,0,"Ex1A"
"M20320387_egh","JOL","F",4591,0,"Ex1A"
"M20320659RW","JOL","F",4559,100,"Ex1A"
"M20323068","JOL","F",1819,100,"Ex1A"
"M20323408_tms","JOL","F",9887,100,"Ex1A"
"M20331588EH","JOL","F",5072,100,"Ex1A"
"M20331829","JOL","F",656,0,"Ex1A"
"M20332352SE","JOL","F",1550,0,"Ex1A"
"M20337415AM","JOL","F",7983,100,"Ex1A"
"20326362rlg","JOL","U",2511,0,"Ex1A"
"20330829","JOL","U",4580,100,"Ex1A"
"M20251217_DWR","JOL","U",3299,0,"Ex1A"
"M20299691_mmc","JOL","U",4247,0,"Ex1A"
"M20301524_EA","JOL","U",8324,0,"Ex1A"
"M20316895KC","JOL","U",13044,0,"Ex1A"
"M20317687!","JOL","U",1543,0,"Ex1A"
"M20320387_egh","JOL","U",24480,0,"Ex1A"
"M20320659RW","JOL","U",7475,100,"Ex1A"
"M20323068","JOL","U",3524,0,"Ex1A"
"M20323408_tms","JOL","U",17425,100,"Ex1A"
"M20331588EH","JOL","U",7121,100,"Ex1A"
"M20331829","JOL","U",1073,0,"Ex1A"
"M20332352SE","JOL","U",1574,0,"Ex1A"
"M20337415AM","JOL","U",9118,0,"Ex1A"
"20326362rlg","JOL","U",2612,0,"Ex1A"
"20330829","JOL","U",13912,100,"Ex1A"
"M20251217_DWR","JOL","U",2495,0,"Ex1A"
"M20299691_mmc","JOL","U",2337,0,"Ex1A"
"M20301524_EA","JOL","U",5868,0,"Ex1A"
"M20316895KC","JOL","U",1488,0,"Ex1A"
"M20317687!","JOL","U",1367,0,"Ex1A"
"M20320387_egh","JOL","U",4824,0,"Ex1A"
"M20320659RW","JOL","U",6026,0,"Ex1A"
"M20323068","JOL","U",3588,0,"Ex1A"
"M20323408_tms","JOL","U",9857,0,"Ex1A"
"M20331588EH","JOL","U",10860,100,"Ex1A"
"M20331829","JOL","U",900,0,"Ex1A"
"M20332352SE","JOL","U",2279,0,"Ex1A"
"M20337415AM","JOL","U",8597,0,"Ex1A"
"20326362rlg","JOL","U",2353,0,"Ex1A"
"20330829","JOL","U",3892,100,"Ex1A"
"M20251217_DWR","JOL","U",2267,0,"Ex1A"
"M20299691_mmc","JOL","U",3129,0,"Ex1A"
"M20301524_EA","JOL","U",5133,0,"Ex1A"
"M20316895KC","JOL","U",1731,0,"Ex1A"
"M20317687!","JOL","U",3114,0,"Ex1A"
"M20320387_egh","JOL","U",12038,100,"Ex1A"
"M20320659RW","JOL","U",4786,100,"Ex1A"
"M20323068","JOL","U",3917,0,"Ex1A"
"M20323408_tms","JOL","U",10554,0,"Ex1A"
"M20331588EH","JOL","U",6998,0,"Ex1A"
"M20331829","JOL","U",841,0,"Ex1A"
"M20332352SE","JOL","U",1745,0,"Ex1A"
"M20337415AM","JOL","U",9309,0,"Ex1A"
"20326362rlg","JOL","F",2748,0,"Ex1A"
"20326362rlg","JOL","F",2079,0,"Ex1A"
"20330829","JOL","F",5494,100,"Ex1A"
"20330829","JOL","F",4824,100,"Ex1A"
"M20251217_DWR","JOL","F",2436,100,"Ex1A"
"M20251217_DWR","JOL","F",1761,100,"Ex1A"
"M20299691_mmc","JOL","F",3266,100,"Ex1A"
"M20299691_mmc","JOL","F",2944,100,"Ex1A"
"M20301524_EA","JOL","F",4910,100,"Ex1A"
"M20301524_EA","JOL","F",6500,100,"Ex1A"
"M20316895KC","JOL","F",2524,100,"Ex1A"
"M20316895KC","JOL","F",2186,100,"Ex1A"
"M20317687!","JOL","F",2699,100,"Ex1A"
"M20317687!","JOL","F",718,100,"Ex1A"
"M20320387_egh","JOL","F",14281,100,"Ex1A"
"M20320387_egh","JOL","F",4736,100,"Ex1A"
"M20320659RW","JOL","F",5204,100,"Ex1A"
"M20320659RW","JOL","F",2811,100,"Ex1A"
"M20323068","JOL","F",2451,100,"Ex1A"
"M20323068","JOL","F",4444,100,"Ex1A"
"M20323408_tms","JOL","F",11588,100,"Ex1A"
"M20323408_tms","JOL","F",12827,100,"Ex1A"
"M20331588EH","JOL","F",6075,100,"Ex1A"
"M20331588EH","JOL","F",4797,100,"Ex1A"
"M20331829","JOL","F",805,0,"Ex1A"
"M20331829","JOL","F",4340,0,"Ex1A"
"M20332352SE","JOL","F",3894,100,"Ex1A"
"M20332352SE","JOL","F",1866,100,"Ex1A"
"M20337415AM","JOL","F",3810,100,"Ex1A"
"M20337415AM","JOL","F",10905,100,"Ex1A"
"20326362rlg","JOL","F",2005,100,"Ex1A"
"20330829","JOL","F",5097,100,"Ex1A"
"M20251217_DWR","JOL","F",2317,100,"Ex1A"
"M20299691_mmc","JOL","F",3119,100,"Ex1A"
"M20301524_EA","JOL","F",4070,100,"Ex1A"
"M20316895KC","JOL","F",2619,100,"Ex1A"
"M20317687!","JOL","F",828,100,"Ex1A"
"M20320387_egh","JOL","F",7949,100,"Ex1A"
"M20320659RW","JOL","F",2760,100,"Ex1A"
"M20323068","JOL","F",8656,100,"Ex1A"
"M20323408_tms","JOL","F",10219,100,"Ex1A"
"M20331588EH","JOL","F",3909,100,"Ex1A"
"M20331829","JOL","F",969,0,"Ex1A"
"M20332352SE","JOL","F",2048,100,"Ex1A"
"M20337415AM","JOL","F",5232,100,"Ex1A"
"20326362rlg","JOL","F",2749,100,"Ex1A"
"20330829","JOL","F",11746,100,"Ex1A"
"M20251217_DWR","JOL","F",1698,100,"Ex1A"
"M20299691_mmc","JOL","F",4093,100,"Ex1A"
"M20301524_EA","JOL","F",4843,100,"Ex1A"
"M20316895KC","JOL","F",2284,100,"Ex1A"
"M20317687!","JOL","F",791,100,"Ex1A"
"M20320387_egh","JOL","F",11538,100,"Ex1A"
"M20320659RW","JOL","F",9820,100,"Ex1A"
"M20323068","JOL","F",2353,0,"Ex1A"
"M20323408_tms","JOL","F",15632,100,"Ex1A"
"M20331588EH","JOL","F",5512,100,"Ex1A"
"M20331829","JOL","F",780,100,"Ex1A"
"M20332352SE","JOL","F",2764,100,"Ex1A"
"M20337415AM","JOL","F",9563,100,"Ex1A"
"20326362rlg","JOL","F",2619,0,"Ex1A"
"20330829","JOL","F",4891,100,"Ex1A"
"M20251217_DWR","JOL","F",3810,100,"Ex1A"
"M20299691_mmc","JOL","F",2206,0,"Ex1A"
"M20301524_EA","JOL","F",4241,100,"Ex1A"
"M20316895KC","JOL","F",2449,0,"Ex1A"
"M20317687!","JOL","F",2914,0,"Ex1A"
"M20320387_egh","JOL","F",3607,0,"Ex1A"
"M20320659RW","JOL","F",4329,0,"Ex1A"
"M20323068","JOL","F",1976,0,"Ex1A"
"M20323408_tms","JOL","F",16013,100,"Ex1A"
"M20331588EH","JOL","F",4078,100,"Ex1A"
"M20331829","JOL","F",1439,0,"Ex1A"
"M20332352SE","JOL","F",1702,100,"Ex1A"
"M20337415AM","JOL","F",10473,100,"Ex1A"
"20326362rlg","JOL","M",1828,0,"Ex1A"
"20330829","JOL","M",4938,100,"Ex1A"
"M20251217_DWR","JOL","M",2745,100,"Ex1A"
"M20299691_mmc","JOL","M",3505,100,"Ex1A"
"M20301524_EA","JOL","M",4984,0,"Ex1A"
"M20316895KC","JOL","M",2524,0,"Ex1A"
"M20317687!","JOL","M",2755,0,"Ex1A"
"M20320387_egh","JOL","M",7161,0,"Ex1A"
"M20320659RW","JOL","M",6028,100,"Ex1A"
"M20323068","JOL","M",2610,0,"Ex1A"
"M20323408_tms","JOL","M",14350,100,"Ex1A"
"M20331588EH","JOL","M",5087,100,"Ex1A"
"M20331829","JOL","M",902,0,"Ex1A"
"M20332352SE","JOL","M",1622,0,"Ex1A"
"M20337415AM","JOL","M",11543,100,"Ex1A"
"20326362rlg","JOL","F",2539,100,"Ex1A"
"20330829","JOL","F",7073,100,"Ex1A"
"M20251217_DWR","JOL","F",1836,100,"Ex1A"
"M20299691_mmc","JOL","F",3046,100,"Ex1A"
"M20301524_EA","JOL","F",4526,100,"Ex1A"
"M20316895KC","JOL","F",2225,0,"Ex1A"
"M20317687!","JOL","F",1913,0,"Ex1A"
"M20320387_egh","JOL","F",1604,0,"Ex1A"
"M20320659RW","JOL","F",2116,100,"Ex1A"
"M20323068","JOL","F",2160,100,"Ex1A"
"M20323408_tms","JOL","F",13999,100,"Ex1A"
"M20331588EH","JOL","F",4670,0,"Ex1A"
"M20331829","JOL","F",670,0,"Ex1A"
"M20332352SE","JOL","F",2942,100,"Ex1A"
"M20337415AM","JOL","F",10136,100,"Ex1A"
"20326362rlg","JOL","U",3581,0,"Ex1A"
"20330829","JOL","U",4295,100,"Ex1A"
"M20251217_DWR","JOL","U",9059,0,"Ex1A"
"M20299691_mmc","JOL","U",5034,0,"Ex1A"
"M20301524_EA","JOL","U",2991,100,"Ex1A"
"M20316895KC","JOL","U",3425,0,"Ex1A"
"M20317687!","JOL","U",741,100,"Ex1A"
"M20320387_egh","JOL","U",3719,100,"Ex1A"
"M20320659RW","JOL","U",5762,100,"Ex1A"
"M20323068","JOL","U",3995,0,"Ex1A"
"M20323408_tms","JOL","U",8353,100,"Ex1A"
"M20331588EH","JOL","U",8103,100,"Ex1A"
"M20331829","JOL","U",1710,0,"Ex1A"
"M20332352SE","JOL","U",2236,0,"Ex1A"
"M20337415AM","JOL","U",5270,0,"Ex1A"
"20326362rlg","JOL","U",2856,0,"Ex1A"
"20330829","JOL","U",10122,100,"Ex1A"
"M20251217_DWR","JOL","U",2722,100,"Ex1A"
"M20299691_mmc","JOL","U",5929,0,"Ex1A"
"M20301524_EA","JOL","U",5423,100,"Ex1A"
"M20316895KC","JOL","U",1405,0,"Ex1A"
"M20317687!","JOL","U",1096,0,"Ex1A"
"M20320387_egh","JOL","U",2960,0,"Ex1A"
"M20320659RW","JOL","U",6487,0,"Ex1A"
"M20323068","JOL","U",8370,0,"Ex1A"
"M20323408_tms","JOL","U",9028,100,"Ex1A"
"M20331588EH","JOL","U",21780,100,"Ex1A"
"M20331829","JOL","U",923,0,"Ex1A"
"M20332352SE","JOL","U",2386,0,"Ex1A"
"M20337415AM","JOL","U",10653,100,"Ex1A"
"20326362rlg","JOL","F",2847,100,"Ex1A"
"20330829","JOL","F",6172,100,"Ex1A"
"M20251217_DWR","JOL","F",3597,100,"Ex1A"
"M20299691_mmc","JOL","F",2689,0,"Ex1A"
"M20301524_EA","JOL","F",4423,100,"Ex1A"
"M20316895KC","JOL","F",2408,100,"Ex1A"
"M20317687!","JOL","F",1825,0,"Ex1A"
"M20320387_egh","JOL","F",5006,100,"Ex1A"
"M20320659RW","JOL","F",1490,100,"Ex1A"
"M20323068","JOL","F",3125,100,"Ex1A"
"M20323408_tms","JOL","F",7782,100,"Ex1A"
"M20331588EH","JOL","F",5238,0,"Ex1A"
"M20331829","JOL","F",783,0,"Ex1A"
"M20332352SE","JOL","F",3482,100,"Ex1A"
"M20337415AM","JOL","F",4493,100,"Ex1A"
"20326362rlg","JOL","U",2752,0,"Ex1A"
"20330829","JOL","U",5074,0,"Ex1A"
"M20251217_DWR","JOL","U",2962,0,"Ex1A"
"M20299691_mmc","JOL","U",3304,0,"Ex1A"
"M20301524_EA","JOL","U",3900,0,"Ex1A"
"M20316895KC","JOL","U",2624,0,"Ex1A"
"M20317687!","JOL","U",4499,0,"Ex1A"
"M20320387_egh","JOL","U",1852,0,"Ex1A"
"M20320659RW","JOL","U",15267,0,"Ex1A"
"M20323068","JOL","U",21117,0,"Ex1A"
"M20323408_tms","JOL","U",8405,0,"Ex1A"
"M20331588EH","JOL","U",8717,100,"Ex1A"
"M20331829","JOL","U",728,0,"Ex1A"
"M20332352SE","JOL","U",11336,0,"Ex1A"
"M20337415AM","JOL","U",8213,0,"Ex1A"
"20326362rlg","JOL","U",2230,0,"Ex1A"
"20330829","JOL","U",5072,100,"Ex1A"
"M20251217_DWR","JOL","U",5439,100,"Ex1A"
"M20299691_mmc","JOL","U",4760,0,"Ex1A"
"M20301524_EA","JOL","U",4494,0,"Ex1A"
"M20316895KC","JOL","U",3666,0,"Ex1A"
"M20317687!","JOL","U",2253,0,"Ex1A"
"M20320387_egh","JOL","U",3274,0,"Ex1A"
"M20320659RW","JOL","U",8114,0,"Ex1A"
"M20323068","JOL","U",4522,100,"Ex1A"
"M20323408_tms","JOL","U",10304,100,"Ex1A"
"M20331588EH","JOL","U",6262,100,"Ex1A"
"M20331829","JOL","U",1989,100,"Ex1A"
"M20332352SE","JOL","U",3082,0,"Ex1A"
"M20337415AM","JOL","U",10982,100,"Ex1A"
"20326362rlg","JOL","F",2391,100,"Ex1A"
"20330829","JOL","F",4539,100,"Ex1A"
"M20251217_DWR","JOL","F",1947,100,"Ex1A"
"M20299691_mmc","JOL","F",4432,100,"Ex1A"
"M20301524_EA","JOL","F",3749,100,"Ex1A"
"M20316895KC","JOL","F",2268,100,"Ex1A"
"M20317687!","JOL","F",2193,100,"Ex1A"
"M20320387_egh","JOL","F",1932,0,"Ex1A"
"M20320659RW","JOL","F",3230,100,"Ex1A"
"M20323068","JOL","F",2374,0,"Ex1A"
"M20323408_tms","JOL","F",12126,100,"Ex1A"
"M20331588EH","JOL","F",5271,100,"Ex1A"
"M20331829","JOL","F",984,100,"Ex1A"
"M20332352SE","JOL","F",2631,0,"Ex1A"
"M20337415AM","JOL","F",7700,100,"Ex1A"
"20326362rlg","JOL","U",2240,100,"Ex1A"
"20330829","JOL","U",3951,100,"Ex1A"
"M20251217_DWR","JOL","U",8749,100,"Ex1A"
"M20299691_mmc","JOL","U",7076,0,"Ex1A"
"M20301524_EA","JOL","U",4861,100,"Ex1A"
"M20316895KC","JOL","U",2320,100,"Ex1A"
"M20317687!","JOL","U",1248,100,"Ex1A"
"M20320387_egh","JOL","U",5286,0,"Ex1A"
"M20320659RW","JOL","U",3259,100,"Ex1A"
"M20323068","JOL","U",2087,0,"Ex1A"
"M20323408_tms","JOL","U",13629,100,"Ex1A"
"M20331588EH","JOL","U",8142,0,"Ex1A"
"M20331829","JOL","U",998,0,"Ex1A"
"M20332352SE","JOL","U",2698,0,"Ex1A"
"M20337415AM","JOL","U",14116,100,"Ex1A"
"20326362rlg","JOL","M",2312,0,"Ex1A"
"20330829","JOL","M",4261,100,"Ex1A"
"M20251217_DWR","JOL","M",3520,100,"Ex1A"
"M20299691_mmc","JOL","M",2587,100,"Ex1A"
"M20301524_EA","JOL","M",4185,0,"Ex1A"
"M20316895KC","JOL","M",2922,0,"Ex1A"
"M20317687!","JOL","M",1113,0,"Ex1A"
"M20320387_egh","JOL","M",3757,0,"Ex1A"
"M20320659RW","JOL","M",4361,0,"Ex1A"
"M20323068","JOL","M",10278,0,"Ex1A"
"M20323408_tms","JOL","M",10702,100,"Ex1A"
"M20331588EH","JOL","M",7836,100,"Ex1A"
"M20331829","JOL","M",791,0,"Ex1A"
"M20332352SE","JOL","M",3056,0,"Ex1A"
"M20337415AM","JOL","M",6376,100,"Ex1A"
"20326362rlg","JOL","M",2155,0,"Ex1A"
"20330829","JOL","M",6291,100,"Ex1A"
"M20251217_DWR","JOL","M",4908,100,"Ex1A"
"M20299691_mmc","JOL","M",2301,100,"Ex1A"
"M20301524_EA","JOL","M",6913,0,"Ex1A"
"M20316895KC","JOL","M",2369,0,"Ex1A"
"M20317687!","JOL","M",996,0,"Ex1A"
"M20320387_egh","JOL","M",2955,0,"Ex1A"
"M20320659RW","JOL","M",13869,0,"Ex1A"
"M20323068","JOL","M",3898,0,"Ex1A"
"M20323408_tms","JOL","M",9226,100,"Ex1A"
"M20331588EH","JOL","M",6438,0,"Ex1A"
"M20331829","JOL","M",890,0,"Ex1A"
"M20332352SE","JOL","M",2242,0,"Ex1A"
"M20337415AM","JOL","M",10661,100,"Ex1A"
"20326362rlg","JOL","F",2167,100,"Ex1A"
"20330829","JOL","F",5095,100,"Ex1A"
"M20251217_DWR","JOL","F",2841,100,"Ex1A"
"M20299691_mmc","JOL","F",3345,100,"Ex1A"
"M20301524_EA","JOL","F",2995,100,"Ex1A"
"M20316895KC","JOL","F",1885,100,"Ex1A"
"M20317687!","JOL","F",1996,100,"Ex1A"
"M20320387_egh","JOL","F",16912,100,"Ex1A"
"M20320659RW","JOL","F",5769,100,"Ex1A"
"M20323068","JOL","F",9161,100,"Ex1A"
"M20323408_tms","JOL","F",13773,100,"Ex1A"
"M20331588EH","JOL","F",6209,100,"Ex1A"
"M20331829","JOL","F",1117,100,"Ex1A"
"M20332352SE","JOL","F",4719,100,"Ex1A"
"M20337415AM","JOL","F",9468,100,"Ex1A"
"20326362rlg","JOL","U",1852,0,"Ex1A"
"20330829","JOL","U",5581,100,"Ex1A"
"M20251217_DWR","JOL","U",2014,0,"Ex1A"
"M20299691_mmc","JOL","U",6323,100,"Ex1A"
"M20301524_EA","JOL","U",3480,0,"Ex1A"
"M20316895KC","JOL","U",36601,0,"Ex1A"
"M20317687!","JOL","U",925,0,"Ex1A"
"M20320387_egh","JOL","U",3225,0,"Ex1A"
"M20320659RW","JOL","U",7012,0,"Ex1A"
"M20323068","JOL","U",1678,0,"Ex1A"
"M20323408_tms","JOL","U",21233,100,"Ex1A"
"M20331588EH","JOL","U",5067,100,"Ex1A"
"M20331829","JOL","U",689,0,"Ex1A"
"M20332352SE","JOL","U",1681,0,"Ex1A"
"M20337415AM","JOL","U",8842,100,"Ex1A"
"20326362rlg","JOL","F",3718,0,"Ex1A"
"20330829","JOL","F",6803,100,"Ex1A"
"M20251217_DWR","JOL","F",2300,100,"Ex1A"
"M20299691_mmc","JOL","F",17774,100,"Ex1A"
"M20301524_EA","JOL","F",7899,100,"Ex1A"
"M20316895KC","JOL","F",2864,100,"Ex1A"
"M20317687!","JOL","F",1122,100,"Ex1A"
"M20320387_egh","JOL","F",12060,100,"Ex1A"
"M20320659RW","JOL","F",6394,100,"Ex1A"
"M20323068","JOL","F",3348,0,"Ex1A"
"M20323408_tms","JOL","F",5762,100,"Ex1A"
"M20331588EH","JOL","F",4240,100,"Ex1A"
"M20331829","JOL","F",679,0,"Ex1A"
"M20332352SE","JOL","F",2888,0,"Ex1A"
"M20337415AM","JOL","F",4815,100,"Ex1A"
"20326362rlg","JOL","M",3177,0,"Ex1A"
"20330829","JOL","M",15432,100,"Ex1A"
"M20251217_DWR","JOL","M",2158,100,"Ex1A"
"M20299691_mmc","JOL","M",3576,0,"Ex1A"
"M20301524_EA","JOL","M",6296,0,"Ex1A"
"M20316895KC","JOL","M",3278,100,"Ex1A"
"M20317687!","JOL","M",1908,0,"Ex1A"
"M20320387_egh","JOL","M",3871,0,"Ex1A"
"M20320659RW","JOL","M",5263,100,"Ex1A"
"M20323068","JOL","M",2052,0,"Ex1A"
"M20323408_tms","JOL","M",9767,100,"Ex1A"
"M20331588EH","JOL","M",6450,0,"Ex1A"
"M20331829","JOL","M",1069,0,"Ex1A"
"M20332352SE","JOL","M",3691,0,"Ex1A"
"M20337415AM","JOL","M",12654,100,"Ex1A"
"20326362rlg","JOL","M",2544,100,"Ex1A"
"20330829","JOL","M",3522,100,"Ex1A"
"M20251217_DWR","JOL","M",2585,100,"Ex1A"
"M20299691_mmc","JOL","M",5328,100,"Ex1A"
"M20301524_EA","JOL","M",9593,100,"Ex1A"
"M20316895KC","JOL","M",3805,0,"Ex1A"
"M20317687!","JOL","M",4408,0,"Ex1A"
"M20320387_egh","JOL","M",3728,0,"Ex1A"
"M20320659RW","JOL","M",2511,0,"Ex1A"
"M20323068","JOL","M",12228,100,"Ex1A"
"M20323408_tms","JOL","M",14388,100,"Ex1A"
"M20331588EH","JOL","M",5504,100,"Ex1A"
"M20331829","JOL","M",797,0,"Ex1A"
"M20332352SE","JOL","M",2500,0,"Ex1A"
"M20337415AM","JOL","M",9061,100,"Ex1A"
"20326362rlg","JOL","F",2581,0,"Ex1A"
"20330829","JOL","F",25171,100,"Ex1A"
"M20251217_DWR","JOL","F",3730,0,"Ex1A"
"M20299691_mmc","JOL","F",6750,0,"Ex1A"
"M20301524_EA","JOL","F",3395,100,"Ex1A"
"M20316895KC","JOL","F",2321,100,"Ex1A"
"M20317687!","JOL","F",2577,0,"Ex1A"
"M20320387_egh","JOL","F",13879,100,"Ex1A"
"M20320659RW","JOL","F",6029,100,"Ex1A"
"M20323068","JOL","F",22114,0,"Ex1A"
"M20323408_tms","JOL","F",11718,100,"Ex1A"
"M20331588EH","JOL","F",5469,100,"Ex1A"
"M20331829","JOL","F",708,0,"Ex1A"
"M20332352SE","JOL","F",2604,0,"Ex1A"
"M20337415AM","JOL","F",5196,100,"Ex1A"
"20319692CL","JOL","U",2804,100,"Ex1A"
"M20277369_edm","JOL","U",24239,0,"Ex1A"
"M20288446A.T","JOL","U",2107,100,"Ex1A"
"M20300061AA","JOL","U",1463,0,"Ex1A"
"M20310057","JOL","U",3112,0,"Ex1A"
"M20317488_EBS","JOL","U",1221,0,"Ex1A"
"M20317869CDT","JOL","U",2650,0,"Ex1A"
"M20319488_IDH","JOL","U",3525,0,"Ex1A"
"M20322318","JOL","U",2059,0,"Ex1A"
"M20330812","JOL","U",22616,100,"Ex1A"
"M20331863_TL","JOL","U",1940,0,"Ex1A"
"M20332017!DJ","JOL","U",1719,0,"Ex1A"
"M20333447_MHT","JOL","U",4299,0,"Ex1A"
"M20333764_CG","JOL","U",5159,0,"Ex1A"
"M20335355MK","JOL","U",3720,100,"Ex1A"
"M20336507_mmh","JOL","U",2418,0,"Ex1A"
"M20338115","JOL","U",1790,0,"Ex1A"
"M20342696ED","JOL","U",79624,100,"Ex1A"
"M20344322","JOL","U",5509,100,"Ex1A"
"M2O324775JER","JOL","U",2035,0,"Ex1A"
"20319692CL","JOL","U",3731,0,"Ex1A"
"M20277369_edm","JOL","U",4255,0,"Ex1A"
"M20288446A.T","JOL","U",2297,0,"Ex1A"
"M20300061AA","JOL","U",1462,0,"Ex1A"
"M20310057","JOL","U",7127,100,"Ex1A"
"M20317488_EBS","JOL","U",2754,0,"Ex1A"
"M20317869CDT","JOL","U",4847,100,"Ex1A"
"M20319488_IDH","JOL","U",5660,0,"Ex1A"
"M20322318","JOL","U",2292,0,"Ex1A"
"M20330812","JOL","U",32645,100,"Ex1A"
"M20331863_TL","JOL","U",1460,100,"Ex1A"
"M20332017!DJ","JOL","U",2017,0,"Ex1A"
"M20333447_MHT","JOL","U",1506,100,"Ex1A"
"M20333764_CG","JOL","U",4941,0,"Ex1A"
"M20335355MK","JOL","U",3031,100,"Ex1A"
"M20336507_mmh","JOL","U",3425,100,"Ex1A"
"M20338115","JOL","U",7199,0,"Ex1A"
"M20342696ED","JOL","U",4273,100,"Ex1A"
"M20344322","JOL","U",9747,100,"Ex1A"
"M2O324775JER","JOL","U",4673,100,"Ex1A"
"20319692CL","JOL","F",1997,100,"Ex1A"
"M20277369_edm","JOL","F",3624,100,"Ex1A"
"M20288446A.T","JOL","F",3495,100,"Ex1A"
"M20300061AA","JOL","F",1918,0,"Ex1A"
"M20310057","JOL","F",3821,0,"Ex1A"
"M20317488_EBS","JOL","F",3484,0,"Ex1A"
"M20317869CDT","JOL","F",3366,100,"Ex1A"
"M20319488_IDH","JOL","F",6615,100,"Ex1A"
"M20322318","JOL","F",2272,100,"Ex1A"
"M20330812","JOL","F",6961,100,"Ex1A"
"M20331863_TL","JOL","F",4036,0,"Ex1A"
"M20332017!DJ","JOL","F",2119,100,"Ex1A"
"M20333447_MHT","JOL","F",1851,100,"Ex1A"
"M20333764_CG","JOL","F",4041,100,"Ex1A"
"M20335355MK","JOL","F",4067,100,"Ex1A"
"M20336507_mmh","JOL","F",860,0,"Ex1A"
