"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"M20338998SM","JOL","Study1","M",5010,100,"Ex2A"
"M20339166AP","JOL","Study1","M",11169,100,"Ex2A"
"M20340668_JAG","JOL","Study1","M",4112,0,"Ex2A"
"M203425855","JOL","Study1","M",7623,0,"Ex2A"
"M20346478","JOL","Study1","M",4229,0,"Ex2A"
"M20346505_PC","JOL","Study1","M",4542,0,"Ex2A"
"M20348221MH","JOL","Study1","M",13955,0,"Ex2A"
"M20350230JMY","JOL","Study1","M",3275,0,"Ex2A"
"M20293288GM","JOL","Study1","M",2291,0,"Ex2A"
"M20301852CE","JOL","Study1","M",4666,0,"Ex2A"
"M20324226_AG","JOL","Study1","M",4135,0,"Ex2A"
"M20338519CB","JOL","Study1","M",3369,0,"Ex2A"
"M20338998SM","JOL","Study1","M",13950,0,"Ex2A"
"M20339166AP","JOL","Study1","M",16815,0,"Ex2A"
"M20340668_JAG","JOL","Study1","M",19985,0,"Ex2A"
"M203425855","JOL","Study1","M",5321,0,"Ex2A"
"M20346478","JOL","Study1","M",3606,0,"Ex2A"
"M20346505_PC","JOL","Study1","M",4152,0,"Ex2A"
"M20348221MH","JOL","Study1","M",2539,0,"Ex2A"
"M20350230JMY","JOL","Study1","M",1700,0,"Ex2A"
"M20293288GM","JOL","Study1","F",2666,0,"Ex2A"
"M20301852CE","JOL","Study1","F",2383,100,"Ex2A"
"M20324226_AG","JOL","Study1","F",4046,100,"Ex2A"
"M20338519CB","JOL","Study1","F",3088,100,"Ex2A"
"M20338998SM","JOL","Study1","F",4024,100,"Ex2A"
"M20339166AP","JOL","Study1","F",4811,100,"Ex2A"
"M20340668_JAG","JOL","Study1","F",2362,100,"Ex2A"
"M203425855","JOL","Study1","F",3083,100,"Ex2A"
"M20346478","JOL","Study1","F",3565,100,"Ex2A"
"M20346505_PC","JOL","Study1","F",7141,100,"Ex2A"
"M20348221MH","JOL","Study1","F",4569,100,"Ex2A"
"M20350230JMY","JOL","Study1","F",3596,100,"Ex2A"
"M20293288GM","JOL","Study1","U",2356,0,"Ex2A"
"M20301852CE","JOL","Study1","U",3859,0,"Ex2A"
"M20324226_AG","JOL","Study1","U",4046,0,"Ex2A"
"M20338519CB","JOL","Study1","U",3513,0,"Ex2A"
"M20338998SM","JOL","Study1","U",6268,0,"Ex2A"
"M20339166AP","JOL","Study1","U",19053,0,"Ex2A"
"M20340668_JAG","JOL","Study1","U",3897,0,"Ex2A"
"M203425855","JOL","Study1","U",6132,0,"Ex2A"
"M20346478","JOL","Study1","U",4960,0,"Ex2A"
"M20346505_PC","JOL","Study1","U",3244,0,"Ex2A"
"M20348221MH","JOL","Study1","U",13033,0,"Ex2A"
"M20350230JMY","JOL","Study1","U",2947,100,"Ex2A"
"M20293288GM","JOL","Study1","F",2414,0,"Ex2A"
"M20301852CE","JOL","Study1","F",4233,100,"Ex2A"
"M20324226_AG","JOL","Study1","F",8943,100,"Ex2A"
"M20338519CB","JOL","Study1","F",5147,0,"Ex2A"
"M20338998SM","JOL","Study1","F",5122,100,"Ex2A"
"M20339166AP","JOL","Study1","F",6474,100,"Ex2A"
"M20340668_JAG","JOL","Study1","F",2705,0,"Ex2A"
"M203425855","JOL","Study1","F",3548,100,"Ex2A"
"M20346478","JOL","Study1","F",3917,0,"Ex2A"
"M20346505_PC","JOL","Study1","F",3933,100,"Ex2A"
"M20348221MH","JOL","Study1","F",3444,100,"Ex2A"
"M20350230JMY","JOL","Study1","F",3248,100,"Ex2A"
"M20293288GM","JOL","Study1","M",3638,0,"Ex2A"
"M20301852CE","JOL","Study1","M",2530,100,"Ex2A"
"M20324226_AG","JOL","Study1","M",2651,100,"Ex2A"
"M20338519CB","JOL","Study1","M",3830,0,"Ex2A"
"M20338998SM","JOL","Study1","M",3326,100,"Ex2A"
"M20339166AP","JOL","Study1","M",8135,100,"Ex2A"
"M20340668_JAG","JOL","Study1","M",2999,0,"Ex2A"
"M203425855","JOL","Study1","M",4731,100,"Ex2A"
"M20346478","JOL","Study1","M",3702,100,"Ex2A"
"M20346505_PC","JOL","Study1","M",3673,100,"Ex2A"
"M20348221MH","JOL","Study1","M",3955,100,"Ex2A"
"M20350230JMY","JOL","Study1","M",2542,100,"Ex2A"
"M20293288GM","JOL","Study1","M",3388,0,"Ex2A"
"M20301852CE","JOL","Study1","M",3283,100,"Ex2A"
"M20324226_AG","JOL","Study1","M",4302,100,"Ex2A"
"M20338519CB","JOL","Study1","M",3693,0,"Ex2A"
"M20338998SM","JOL","Study1","M",8185,100,"Ex2A"
"M20339166AP","JOL","Study1","M",11564,0,"Ex2A"
"M20340668_JAG","JOL","Study1","M",3542,0,"Ex2A"
"M203425855","JOL","Study1","M",4632,100,"Ex2A"
"M20346478","JOL","Study1","M",3797,100,"Ex2A"
"M20346505_PC","JOL","Study1","M",8383,0,"Ex2A"
"M20348221MH","JOL","Study1","M",5805,0,"Ex2A"
"M20350230JMY","JOL","Study1","M",3978,100,"Ex2A"
"M20293288GM","JOL","Study1","F",2818,0,"Ex2A"
"M20301852CE","JOL","Study1","F",2731,100,"Ex2A"
"M20324226_AG","JOL","Study1","F",4084,100,"Ex2A"
"M20338519CB","JOL","Study1","F",3002,0,"Ex2A"
"M20338998SM","JOL","Study1","F",4061,100,"Ex2A"
"M20339166AP","JOL","Study1","F",6314,100,"Ex2A"
"M20340668_JAG","JOL","Study1","F",2692,0,"Ex2A"
"M203425855","JOL","Study1","F",3049,100,"Ex2A"
"M20346478","JOL","Study1","F",3521,100,"Ex2A"
"M20346505_PC","JOL","Study1","F",3581,100,"Ex2A"
"M20348221MH","JOL","Study1","F",3083,0,"Ex2A"
"M20350230JMY","JOL","Study1","F",4504,0,"Ex2A"
"M20265221SL","JOL","Study1","F",2268,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",2516,100,"Ex2A"
"M20302978_ch","JOL","Study1","F",2325,0,"Ex2A"
"M20315909_NR","JOL","Study1","F",7514,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2016,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",1986,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",2640,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",1767,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",1849,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",1366,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",3315,100,"Ex2A"
"M20265221SL","JOL","Study1","M",1623,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",3094,100,"Ex2A"
"M20302978_ch","JOL","Study1","M",1634,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",4249,100,"Ex2A"
"M20316499_kpf","JOL","Study1","M",2942,100,"Ex2A"
"M20316755ADF","JOL","Study1","M",2348,0,"Ex2A"
"M20316798_AB","JOL","Study1","M",2659,0,"Ex2A"
"M20331128S.W","JOL","Study1","M",3901,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",1877,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",2436,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",3206,100,"Ex2A"
"M20265221SL","JOL","Study1","M",2759,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",56991,0,"Ex2A"
"M20302978_ch","JOL","Study1","M",1222,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",3151,0,"Ex2A"
"M20316499_kpf","JOL","Study1","M",2810,100,"Ex2A"
"M20316755ADF","JOL","Study1","M",3026,100,"Ex2A"
"M20316798_AB","JOL","Study1","M",1792,100,"Ex2A"
"M20331128S.W","JOL","Study1","M",6531,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",3148,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",3670,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",6491,0,"Ex2A"
"M20265221SL","JOL","Study1","M",2025,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",3401,0,"Ex2A"
"M20302978_ch","JOL","Study1","M",1756,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",8341,0,"Ex2A"
"M20316499_kpf","JOL","Study1","M",4244,100,"Ex2A"
"M20316755ADF","JOL","Study1","M",1955,100,"Ex2A"
"M20316798_AB","JOL","Study1","M",1723,0,"Ex2A"
"M20331128S.W","JOL","Study1","M",2200,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",1984,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",2885,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",5487,0,"Ex2A"
"M20265221SL","JOL","Study1","U",1849,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",845,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",2152,100,"Ex2A"
"M20315909_NR","JOL","Study1","U",5996,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",2514,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",2502,100,"Ex2A"
"M20316798_AB","JOL","Study1","U",4557,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",14078,100,"Ex2A"
"M20332017_DJ","JOL","Study1","U",3149,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",2115,0,"Ex2A"
"M20348292_LMK","JOL","Study1","U",8080,100,"Ex2A"
"M20265221SL","JOL","Study1","M",1546,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",1094,0,"Ex2A"
"M20302978_ch","JOL","Study1","M",17598,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",3198,100,"Ex2A"
"M20316499_kpf","JOL","Study1","M",2257,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",3729,100,"Ex2A"
"M20316798_AB","JOL","Study1","M",2331,100,"Ex2A"
"M20331128S.W","JOL","Study1","M",2914,100,"Ex2A"
"M20332017_DJ","JOL","Study1","M",2476,100,"Ex2A"
"M20338323_cls","JOL","Study1","M",2717,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",5881,0,"Ex2A"
"M20265221SL","JOL","Study1","M",1470,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",2260,100,"Ex2A"
"M20302978_ch","JOL","Study1","M",1842,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",11082,100,"Ex2A"
"M20316499_kpf","JOL","Study1","M",2347,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",1392,100,"Ex2A"
"M20316798_AB","JOL","Study1","M",1999,100,"Ex2A"
"M20331128S.W","JOL","Study1","M",4391,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",2571,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",2393,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",8293,100,"Ex2A"
"M20265221SL","JOL","Study1","U",1641,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",2556,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",978,100,"Ex2A"
"M20315909_NR","JOL","Study1","U",4852,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",2301,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",3466,0,"Ex2A"
"M20316798_AB","JOL","Study1","U",3323,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",3112,100,"Ex2A"
"M20332017_DJ","JOL","Study1","U",2350,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",2296,0,"Ex2A"
"M20348292_LMK","JOL","Study1","U",3317,0,"Ex2A"
"M20265221SL","JOL","Study1","F",3662,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",1856,100,"Ex2A"
"M20302978_ch","JOL","Study1","F",1140,100,"Ex2A"
"M20315909_NR","JOL","Study1","F",3727,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2292,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",2394,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",1648,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",3123,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",1901,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",1539,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",6176,100,"Ex2A"
"M20265221SL","JOL","Study1","M",2381,0,"Ex2A"
"M20278328_MD","JOL","Study1","M",1721,100,"Ex2A"
"M20302978_ch","JOL","Study1","M",1932,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",4159,0,"Ex2A"
"M20316499_kpf","JOL","Study1","M",3200,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",2807,0,"Ex2A"
"M20316798_AB","JOL","Study1","M",7684,100,"Ex2A"
"M20331128S.W","JOL","Study1","M",1968,100,"Ex2A"
"M20332017_DJ","JOL","Study1","M",2069,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",1676,0,"Ex2A"
"M20348292_LMK","JOL","Study1","M",7934,0,"Ex2A"
"M20265221SL","JOL","Study1","M",4504,0,"Ex2A"
"M20278328_MD","JOL","Study1","M",1957,0,"Ex2A"
"M20302978_ch","JOL","Study1","M",1585,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",8331,100,"Ex2A"
"M20316499_kpf","JOL","Study1","M",3598,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",5282,0,"Ex2A"
"M20316798_AB","JOL","Study1","M",2549,100,"Ex2A"
"M20331128S.W","JOL","Study1","M",63685,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",2106,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",2357,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",4653,0,"Ex2A"
"M20265221SL","JOL","Study1","U",2402,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",2473,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",951,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",9553,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",3478,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",3409,0,"Ex2A"
"M20316798_AB","JOL","Study1","U",2375,100,"Ex2A"
"M20331128S.W","JOL","Study1","U",48172,0,"Ex2A"
"M20332017_DJ","JOL","Study1","U",1949,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",1818,0,"Ex2A"
"M20348292_LMK","JOL","Study1","U",3907,100,"Ex2A"
"M20265221SL","JOL","Study1","U",2311,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",1767,100,"Ex2A"
"M20302978_ch","JOL","Study1","U",1856,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",25827,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",2914,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",3569,100,"Ex2A"
"M20316798_AB","JOL","Study1","U",3430,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",3888,0,"Ex2A"
"M20332017_DJ","JOL","Study1","U",1870,100,"Ex2A"
"M20338323_cls","JOL","Study1","U",2354,0,"Ex2A"
"M20348292_LMK","JOL","Study1","U",8449,0,"Ex2A"
"M20265221SL","JOL","Study1","M",1838,0,"Ex2A"
"M20278328_MD","JOL","Study1","M",4691,0,"Ex2A"
"M20302978_ch","JOL","Study1","M",1349,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",4308,100,"Ex2A"
"M20316499_kpf","JOL","Study1","M",38174,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",2582,0,"Ex2A"
"M20316798_AB","JOL","Study1","M",2459,0,"Ex2A"
"M20331128S.W","JOL","Study1","M",3294,100,"Ex2A"
"M20332017_DJ","JOL","Study1","M",1723,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",1518,100,"Ex2A"
"M20348292_LMK","JOL","Study1","M",3068,0,"Ex2A"
"M20265221SL","JOL","Study1","M",2835,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",1485,0,"Ex2A"
"M20302978_ch","JOL","Study1","M",1606,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",2250,0,"Ex2A"
"M20316499_kpf","JOL","Study1","M",2199,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",1947,0,"Ex2A"
"M20316798_AB","JOL","Study1","M",3973,0,"Ex2A"
"M20331128S.W","JOL","Study1","M",34610,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",2400,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",1608,0,"Ex2A"
"M20348292_LMK","JOL","Study1","M",3243,0,"Ex2A"
"M20265221SL","JOL","Study1","F",1547,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",4385,0,"Ex2A"
"M20302978_ch","JOL","Study1","F",4824,0,"Ex2A"
"M20315909_NR","JOL","Study1","F",2687,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",3391,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",1883,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",4029,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",1681,0,"Ex2A"
"M20332017_DJ","JOL","Study1","F",7263,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",2020,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",4804,100,"Ex2A"
"M20265221SL","JOL","Study1","U",1881,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",2622,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",19993,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",2695,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",2938,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",3275,100,"Ex2A"
"M20316798_AB","JOL","Study1","U",3239,100,"Ex2A"
"M20331128S.W","JOL","Study1","U",3922,0,"Ex2A"
"M20332017_DJ","JOL","Study1","U",2123,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",5046,0,"Ex2A"
"M20348292_LMK","JOL","Study1","U",6396,0,"Ex2A"
"M20265221SL","JOL","Study1","M",1703,100,"Ex2A"
"M20278328_MD","JOL","Study1","M",2607,100,"Ex2A"
"M20302978_ch","JOL","Study1","M",4157,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",3165,100,"Ex2A"
"M20316499_kpf","JOL","Study1","M",3924,100,"Ex2A"
"M20316755ADF","JOL","Study1","M",1422,100,"Ex2A"
"M20316798_AB","JOL","Study1","M",2461,0,"Ex2A"
"M20331128S.W","JOL","Study1","M",2171,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",1871,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",3580,0,"Ex2A"
"M20348292_LMK","JOL","Study1","M",3650,0,"Ex2A"
"M20265221SL","JOL","Study1","U",1982,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",2065,100,"Ex2A"
"M20302978_ch","JOL","Study1","U",12111,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",7782,100,"Ex2A"
"M20316499_kpf","JOL","Study1","U",3441,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",1841,0,"Ex2A"
"M20316798_AB","JOL","Study1","U",2334,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",2199,0,"Ex2A"
"M20332017_DJ","JOL","Study1","U",4140,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",2220,100,"Ex2A"
"M20348292_LMK","JOL","Study1","U",4534,0,"Ex2A"
"M20265221SL","JOL","Study1","F",1868,0,"Ex2A"
"M20278328_MD","JOL","Study1","F",2923,100,"Ex2A"
"M20302978_ch","JOL","Study1","F",1232,0,"Ex2A"
"M20315909_NR","JOL","Study1","F",2418,0,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2419,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",3656,0,"Ex2A"
"M20316798_AB","JOL","Study1","F",3340,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",1587,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",1819,0,"Ex2A"
"M20338323_cls","JOL","Study1","F",2208,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",4666,100,"Ex2A"
"M20265221SL","JOL","Study1","U",1594,100,"Ex2A"
"M20278328_MD","JOL","Study1","U",2621,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",2073,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",3176,100,"Ex2A"
"M20316499_kpf","JOL","Study1","U",3836,100,"Ex2A"
"M20316755ADF","JOL","Study1","U",3104,100,"Ex2A"
"M20316798_AB","JOL","Study1","U",1620,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",6497,100,"Ex2A"
"M20332017_DJ","JOL","Study1","U",3486,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",3476,100,"Ex2A"
"M20348292_LMK","JOL","Study1","U",17603,0,"Ex2A"
"M20265221SL","JOL","Study1","U",2241,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",2352,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",2399,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",7586,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",3327,0,"Ex2A"
"M20316755ADF","JOL","Study1","U",1904,0,"Ex2A"
"M20316798_AB","JOL","Study1","U",2101,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",16231,0,"Ex2A"
"M20332017_DJ","JOL","Study1","U",4091,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",2053,100,"Ex2A"
"M20348292_LMK","JOL","Study1","U",4098,0,"Ex2A"
"M20265221SL","JOL","Study1","U",4680,100,"Ex2A"
"M20278328_MD","JOL","Study1","U",5891,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",1148,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",6184,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",3737,100,"Ex2A"
"M20316755ADF","JOL","Study1","U",4893,0,"Ex2A"
"M20316798_AB","JOL","Study1","U",2151,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",12119,0,"Ex2A"
"M20332017_DJ","JOL","Study1","U",2205,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",3015,0,"Ex2A"
"M20348292_LMK","JOL","Study1","U",4472,100,"Ex2A"
"M20265221SL","JOL","Study1","F",3466,100,"Ex2A"
"M20265221SL","JOL","Study1","F",2317,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",2599,0,"Ex2A"
"M20278328_MD","JOL","Study1","F",2871,100,"Ex2A"
"M20302978_ch","JOL","Study1","F",7207,100,"Ex2A"
"M20302978_ch","JOL","Study1","F",3689,100,"Ex2A"
"M20315909_NR","JOL","Study1","F",10614,100,"Ex2A"
"M20315909_NR","JOL","Study1","F",3828,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2439,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2890,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",2173,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",2127,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",2254,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",1705,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",1621,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",1861,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",2302,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",3775,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",2080,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",1360,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",2153,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",3381,100,"Ex2A"
"M20265221SL","JOL","Study1","F",1572,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",2221,0,"Ex2A"
"M20302978_ch","JOL","Study1","F",1866,100,"Ex2A"
"M20315909_NR","JOL","Study1","F",3742,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",1976,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",1837,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",1800,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",2917,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",1750,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",1531,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",2776,100,"Ex2A"
"M20265221SL","JOL","Study1","F",1861,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",1955,100,"Ex2A"
"M20302978_ch","JOL","Study1","F",4265,0,"Ex2A"
"M20315909_NR","JOL","Study1","F",3761,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2451,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",2867,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",3261,0,"Ex2A"
"M20331128S.W","JOL","Study1","F",6608,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",1969,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",2341,0,"Ex2A"
"M20348292_LMK","JOL","Study1","F",4501,100,"Ex2A"
"M20265221SL","JOL","Study1","F",2654,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",1158,0,"Ex2A"
"M20302978_ch","JOL","Study1","F",6304,0,"Ex2A"
"M20315909_NR","JOL","Study1","F",4610,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",2781,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",1757,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",1822,100,"Ex2A"
"M20331128S.W","JOL","Study1","F",4026,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",2472,0,"Ex2A"
"M20338323_cls","JOL","Study1","F",1458,0,"Ex2A"
"M20348292_LMK","JOL","Study1","F",5079,100,"Ex2A"
"M20265221SL","JOL","Study1","M",1813,0,"Ex2A"
"M20278328_MD","JOL","Study1","M",2057,100,"Ex2A"
"M20302978_ch","JOL","Study1","M",6570,0,"Ex2A"
"M20315909_NR","JOL","Study1","M",2798,0,"Ex2A"
"M20316499_kpf","JOL","Study1","M",3741,0,"Ex2A"
"M20316755ADF","JOL","Study1","M",3677,0,"Ex2A"
"M20316798_AB","JOL","Study1","M",4192,0,"Ex2A"
"M20331128S.W","JOL","Study1","M",6353,0,"Ex2A"
"M20332017_DJ","JOL","Study1","M",2701,0,"Ex2A"
"M20338323_cls","JOL","Study1","M",2100,0,"Ex2A"
"M20348292_LMK","JOL","Study1","M",4918,100,"Ex2A"
"M20265221SL","JOL","Study1","F",2488,100,"Ex2A"
"M20278328_MD","JOL","Study1","F",906,0,"Ex2A"
"M20302978_ch","JOL","Study1","F",2760,100,"Ex2A"
"M20315909_NR","JOL","Study1","F",2857,100,"Ex2A"
"M20316499_kpf","JOL","Study1","F",3146,100,"Ex2A"
"M20316755ADF","JOL","Study1","F",2485,100,"Ex2A"
"M20316798_AB","JOL","Study1","F",2152,0,"Ex2A"
"M20331128S.W","JOL","Study1","F",2214,100,"Ex2A"
"M20332017_DJ","JOL","Study1","F",1678,100,"Ex2A"
"M20338323_cls","JOL","Study1","F",1866,100,"Ex2A"
"M20348292_LMK","JOL","Study1","F",3061,100,"Ex2A"
"M20265221SL","JOL","Study1","U",2124,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",1804,0,"Ex2A"
"M20302978_ch","JOL","Study1","U",2151,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",6103,0,"Ex2A"
"M20316499_kpf","JOL","Study1","U",4711,100,"Ex2A"
"M20316755ADF","JOL","Study1","U",3154,0,"Ex2A"
"M20316798_AB","JOL","Study1","U",2319,0,"Ex2A"
"M20331128S.W","JOL","Study1","U",3722,100,"Ex2A"
"M20332017_DJ","JOL","Study1","U",1740,0,"Ex2A"
"M20338323_cls","JOL","Study1","U",3168,100,"Ex2A"
"M20348292_LMK","JOL","Study1","U",10273,100,"Ex2A"
"M20265221SL","JOL","Study1","U",2401,0,"Ex2A"
"M20278328_MD","JOL","Study1","U",2763,100,"Ex2A"
"M20302978_ch","JOL","Study1","U",4839,0,"Ex2A"
"M20315909_NR","JOL","Study1","U",2655,0,"Ex2A"
