"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"M20317671ajb","wheel","wheel","1",1,1,"Read","horse","Study1","M","Study Phase",8385,"Recall1"
"M20317864_jrm","run","wheel","0",0,1,"Read","horse","Study1","M","Study Phase",365,"Recall1"
"m20317880_snh","mule","wheel","0.4",0,1,"Read","horse","Study1","M","Study Phase",1032,"Recall1"
"M20319728_JLH","wheel","wheel","1",1,1,"Read","horse","Study1","M","Study Phase",4497,"Recall1"
"M20320841JH","tail","wheel","0.2",0,1,"Read","horse","Study1","M","Study Phase",1252,"Recall1"
"M20321883KO","brown","wheel","0.2",0,1,"Read","horse","Study1","M","Study Phase",892,"Recall1"
"M20322775_CE","","wheel","0",0,1,"Read","horse","Study1","M","Study Phase",3119,"Recall1"
"M20331100_PM","wheel","wheel","1",1,1,"Read","horse","Study1","M","Study Phase",5689,"Recall1"
"M20331541_WAG","heel","wheel","0.8",1,1,"Read","horse","Study1","M","Study Phase",2045,"Recall1"
"M20335162","ride","wheel","0.2",0,1,"Read","horse","Study1","M","Study Phase",127,"Recall1"
"M20335930SH","","wheel","0",0,1,"Read","horse","Study1","M","Study Phase",3894,"Recall1"
"w10100791MF","","wheel","0",0,1,"Read","horse","Study1","M","Study Phase",1636,"Recall1"
"cooforah0923","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",3345,"Recall1"
"M20296583_KCB","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1842,"Recall1"
"M20314646KFD","teeth","clean","0.2",0,1,"Read","hygiene","Study1","F","Study Phase",111,"Recall1"
"M20316040","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1587,"Recall1"
"M20317201JN","","clean","0",0,1,"Read","hygiene","Study1","F","Study Phase",1093,"Recall1"
"M20317375_ESA","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",5830,"Recall1"
"M20317658_AD","teeth ","clean","0.166666666666667",0,1,"Read","hygiene","Study1","F","Study Phase",1034,"Recall1"
"M20317671ajb","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",9968,"Recall1"
"M20317864_jrm","teeth","clean","0.2",0,1,"Read","hygiene","Study1","F","Study Phase",358,"Recall1"
"m20317880_snh","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1042,"Recall1"
"M20319728_JLH","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",13634,"Recall1"
"M20320841JH","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1324,"Recall1"
"M20321883KO","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1505,"Recall1"
"M20322775_CE","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",3788,"Recall1"
"M20331100_PM","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",7280,"Recall1"
"M20331541_WAG","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1424,"Recall1"
"M20335162","freak","clean","0.4",0,1,"Read","hygiene","Study1","F","Study Phase",289,"Recall1"
"M20335930SH","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1976,"Recall1"
"w10100791MF","clean","clean","1",1,1,"Read","hygiene","Study1","F","Study Phase",1180,"Recall1"
"cooforah0923","rod","rod","1",1,1,"Read","keys","Study1","U","Study Phase",22423,"Recall1"
"M20296583_KCB","car","rod","0.333333333333333",0,1,"Read","keys","Study1","U","Study Phase",2058,"Recall1"
"M20314646KFD","","rod","0",0,1,"Read","keys","Study1","U","Study Phase",132,"Recall1"
"M20316040","rod","rod","1",1,1,"Read","keys","Study1","U","Study Phase",1277,"Recall1"
"M20317201JN","","rod","0",0,1,"Read","keys","Study1","U","Study Phase",966,"Recall1"
"M20317375_ESA","rod","rod","1",1,1,"Read","keys","Study1","U","Study Phase",3049,"Recall1"
"M20317658_AD","lock","rod","0.25",0,1,"Read","keys","Study1","U","Study Phase",1133,"Recall1"
"M20317671ajb","rod","rod","1",1,1,"Read","keys","Study1","U","Study Phase",7198,"Recall1"
"M20317864_jrm","meat","rod","0",0,1,"Read","keys","Study1","U","Study Phase",951,"Recall1"
"m20317880_snh","lock","rod","0.25",0,1,"Read","keys","Study1","U","Study Phase",1006,"Recall1"
"M20319728_JLH","meat","rod","0",0,1,"Read","keys","Study1","U","Study Phase",3501,"Recall1"
"M20320841JH","hand","rod","0.25",0,1,"Read","keys","Study1","U","Study Phase",1142,"Recall1"
"M20321883KO","ignition","rod","0.125",0,1,"Read","keys","Study1","U","Study Phase",4025,"Recall1"
"M20322775_CE","","rod","0",0,1,"Read","keys","Study1","U","Study Phase",3338,"Recall1"
"M20331100_PM","rod","rod","1",1,1,"Read","keys","Study1","U","Study Phase",1217,"Recall1"
"M20331541_WAG","joke","rod","0.25",0,1,"Read","keys","Study1","U","Study Phase",2151,"Recall1"
"M20335162","charm","rod","0.2",0,1,"Read","keys","Study1","U","Study Phase",406,"Recall1"
"M20335930SH","","rod","0",0,1,"Read","keys","Study1","U","Study Phase",1598,"Recall1"
"w10100791MF","","rod","0",0,1,"Read","keys","Study1","U","Study Phase",1862,"Recall1"
"cooforah0923","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",6135,"Recall1"
"M20296583_KCB","mane","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",1641,"Recall1"
"M20314646KFD","","stripes","0",0,1,"Read","lion","Study1","M","Study Phase",112,"Recall1"
"M20316040","mane","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",1519,"Recall1"
"M20317201JN","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",1526,"Recall1"
"M20317375_ESA","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",3672,"Recall1"
"M20317658_AD","cat","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",941,"Recall1"
"M20317671ajb","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",8765,"Recall1"
"M20317864_jrm","rawr","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",97,"Recall1"
"m20317880_snh","king","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",1022,"Recall1"
"M20319728_JLH","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",4296,"Recall1"
"M20320841JH","king","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",1193,"Recall1"
"M20321883KO","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",1504,"Recall1"
"M20322775_CE","","stripes","0",0,1,"Read","lion","Study1","M","Study Phase",2970,"Recall1"
"M20331100_PM","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",6582,"Recall1"
"M20331541_WAG","stripes","stripes","1",1,1,"Read","lion","Study1","M","Study Phase",2153,"Recall1"
"M20335162","king","stripes","0.142857142857143",0,1,"Read","lion","Study1","M","Study Phase",324,"Recall1"
"M20335930SH","strip","stripes","0.714285714285714",0,1,"Read","lion","Study1","M","Study Phase",1649,"Recall1"
"w10100791MF","","stripes","0",0,1,"Read","lion","Study1","M","Study Phase",1226,"Recall1"
"cooforah0923","fiction","fiction","1",1,1,"Read","listen","Study1","U","Study Phase",2530,"Recall1"
"M20296583_KCB","hear","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",2322,"Recall1"
"M20314646KFD","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",82,"Recall1"
"M20316040","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",1530,"Recall1"
"M20317201JN","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",720,"Recall1"
"M20317375_ESA","fiction","fiction","1",1,1,"Read","listen","Study1","U","Study Phase",3848,"Recall1"
"M20317658_AD","hearing ","fiction","0.25",0,1,"Read","listen","Study1","U","Study Phase",1252,"Recall1"
"M20317671ajb","fiction","fiction","1",1,1,"Read","listen","Study1","U","Study Phase",9588,"Recall1"
"M20317864_jrm","ear","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",3889,"Recall1"
"m20317880_snh","hear","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",1119,"Recall1"
"M20319728_JLH","talk","fiction","0.142857142857143",0,1,"Read","listen","Study1","U","Study Phase",6227,"Recall1"
"M20320841JH","talk","fiction","0.142857142857143",0,1,"Read","listen","Study1","U","Study Phase",1356,"Recall1"
"M20321883KO","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",2473,"Recall1"
"M20322775_CE","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",4139,"Recall1"
"M20331100_PM","fiction","fiction","1",1,1,"Read","listen","Study1","U","Study Phase",1298,"Recall1"
"M20331541_WAG","ear","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",2378,"Recall1"
"M20335162","speak","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",248,"Recall1"
"M20335930SH","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",1643,"Recall1"
"w10100791MF","","fiction","0",0,1,"Read","listen","Study1","U","Study Phase",1201,"Recall1"
"cooforah0923","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",6156,"Recall1"
"M20296583_KCB","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",1837,"Recall1"
"M20314646KFD","cat","trash","0.4",0,1,"Read","litter","Study1","F","Study Phase",17854,"Recall1"
"M20316040","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",1350,"Recall1"
"M20317201JN","","trash","0",0,1,"Read","litter","Study1","F","Study Phase",899,"Recall1"
"M20317375_ESA","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",3641,"Recall1"
"M20317658_AD","cat ","trash","0.4",0,1,"Read","litter","Study1","F","Study Phase",1143,"Recall1"
"M20317671ajb","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",8193,"Recall1"
"M20317864_jrm","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",9495,"Recall1"
"m20317880_snh","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",1205,"Recall1"
"M20319728_JLH","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",4721,"Recall1"
"M20320841JH","box","trash","0",0,1,"Read","litter","Study1","F","Study Phase",1177,"Recall1"
"M20321883KO","","trash","0",0,1,"Read","litter","Study1","F","Study Phase",1088,"Recall1"
"M20322775_CE","cat","trash","0.4",0,1,"Read","litter","Study1","F","Study Phase",4309,"Recall1"
"M20331100_PM","trash","trash","1",1,1,"Read","litter","Study1","F","Study Phase",6160,"Recall1"
"M20331541_WAG","","trash","0",0,1,"Read","litter","Study1","F","Study Phase",1792,"Recall1"
"M20335162","pet","trash","0.2",0,1,"Read","litter","Study1","F","Study Phase",399,"Recall1"
"M20335930SH","","trash","0",0,1,"Read","litter","Study1","F","Study Phase",3631,"Recall1"
"w10100791MF","","trash","0",0,1,"Read","litter","Study1","F","Study Phase",2070,"Recall1"
"cooforah0923","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",2920,"Recall1"
"M20296583_KCB","map","phone","0.2",0,1,"Read","maze","Study1","U","Study Phase",1821,"Recall1"
"M20314646KFD","","phone","0",0,1,"Read","maze","Study1","U","Study Phase",159,"Recall1"
"M20316040","search","phone","0.333333333333333",0,1,"Read","maze","Study1","U","Study Phase",1426,"Recall1"
"M20317201JN","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",837,"Recall1"
"M20317375_ESA","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",3401,"Recall1"
"M20317658_AD","confuse ","phone","0.375",0,1,"Read","maze","Study1","U","Study Phase",1082,"Recall1"
"M20317671ajb","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",8563,"Recall1"
"M20317864_jrm","run","phone","0.2",0,1,"Read","maze","Study1","U","Study Phase",1002,"Recall1"
"m20317880_snh","corn","phone","0.4",0,1,"Read","maze","Study1","U","Study Phase",1220,"Recall1"
"M20319728_JLH","exit","phone","0.2",0,1,"Read","maze","Study1","U","Study Phase",7298,"Recall1"
"M20320841JH","runner","phone","0.333333333333333",0,1,"Read","maze","Study1","U","Study Phase",1421,"Recall1"
"M20321883KO","corn","phone","0.4",0,1,"Read","maze","Study1","U","Study Phase",767,"Recall1"
"M20322775_CE","mirror","phone","0.166666666666667",0,1,"Read","maze","Study1","U","Study Phase",3926,"Recall1"
"M20331100_PM","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",1454,"Recall1"
"M20331541_WAG","case","phone","0.2",0,1,"Read","maze","Study1","U","Study Phase",2610,"Recall1"
"M20335162","mirror","phone","0.166666666666667",0,1,"Read","maze","Study1","U","Study Phase",411,"Recall1"
"M20335930SH","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",3425,"Recall1"
"w10100791MF","phone","phone","1",1,1,"Read","maze","Study1","U","Study Phase",977,"Recall1"
"cooforah0923","keys","keys","1",1,1,"Read","meat","Study1","U","Study Phase",2865,"Recall1"
"M20296583_KCB","keys","keys","1",1,1,"Read","meat","Study1","U","Study Phase",4166,"Recall1"
"M20314646KFD","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",572,"Recall1"
"M20316040","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",1369,"Recall1"
"M20317201JN","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",843,"Recall1"
"M20317375_ESA","keys","keys","1",1,1,"Read","meat","Study1","U","Study Phase",4340,"Recall1"
"M20317658_AD","eat","keys","0.25",0,1,"Read","meat","Study1","U","Study Phase",2073,"Recall1"
"M20317671ajb","keys","keys","1",1,1,"Read","meat","Study1","U","Study Phase",8584,"Recall1"
"M20317864_jrm","key","keys","0.75",1,1,"Read","meat","Study1","U","Study Phase",901,"Recall1"
"m20317880_snh","pie","keys","0.25",0,1,"Read","meat","Study1","U","Study Phase",1299,"Recall1"
"M20319728_JLH","give","keys","0.25",0,1,"Read","meat","Study1","U","Study Phase",7612,"Recall1"
"M20320841JH","eat","keys","0.25",0,1,"Read","meat","Study1","U","Study Phase",1243,"Recall1"
"M20321883KO","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",2145,"Recall1"
"M20322775_CE","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",3135,"Recall1"
"M20331100_PM","keys","keys","1",1,1,"Read","meat","Study1","U","Study Phase",5883,"Recall1"
"M20331541_WAG","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",3404,"Recall1"
"M20335162","buttler","keys","0.142857142857143",0,1,"Read","meat","Study1","U","Study Phase",365,"Recall1"
"M20335930SH","key","keys","0.75",1,1,"Read","meat","Study1","U","Study Phase",2892,"Recall1"
"w10100791MF","","keys","0",0,1,"Read","meat","Study1","U","Study Phase",2211,"Recall1"
"cooforah0923","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",2813,"Recall1"
"M20296583_KCB","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1664,"Recall1"
"M20314646KFD","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",111,"Recall1"
"M20316040","child","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1207,"Recall1"
"M20317201JN","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",3298,"Recall1"
"M20317375_ESA","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",5110,"Recall1"
"M20317658_AD","marroon ","maroon","0.75",1,1,"Read","mirror","Study1","U","Study Phase",1198,"Recall1"
"M20317671ajb","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",9830,"Recall1"
"M20317864_jrm","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",5942,"Recall1"
"m20317880_snh","face","maroon","0.166666666666667",0,1,"Read","mirror","Study1","U","Study Phase",1315,"Recall1"
"M20319728_JLH","reflection","maroon","0.3",0,1,"Read","mirror","Study1","U","Study Phase",4934,"Recall1"
"M20320841JH","self","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1220,"Recall1"
"M20321883KO","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",2094,"Recall1"
"M20322775_CE","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",4910,"Recall1"
"M20331100_PM","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",7695,"Recall1"
"M20331541_WAG","maroon","maroon","1",1,1,"Read","mirror","Study1","U","Study Phase",1926,"Recall1"
"M20335162","maze","maroon","0.333333333333333",0,1,"Read","mirror","Study1","U","Study Phase",77,"Recall1"
"M20335930SH","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1656,"Recall1"
"w10100791MF","","maroon","0",0,1,"Read","mirror","Study1","U","Study Phase",1133,"Recall1"
"cooforah0923","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",3641,"Recall1"
"cooforah0923","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",2242,"Recall1"
"M20296583_KCB","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",4005,"Recall1"
"M20296583_KCB","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",2075,"Recall1"
"M20314646KFD","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",126,"Recall1"
"M20314646KFD","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",113,"Recall1"
"M20316040","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1444,"Recall1"
"M20316040","hat","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",1331,"Recall1"
"M20317201JN","","donkey","0",0,1,"Read","mule","Study1","F","Study Phase",805,"Recall1"
"M20317201JN","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",850,"Recall1"
"M20317375_ESA","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",3593,"Recall1"
"M20317375_ESA","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",4516,"Recall1"
"M20317658_AD","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1153,"Recall1"
"M20317658_AD","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",947,"Recall1"
"M20317671ajb","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",9605,"Recall1"
"M20317671ajb","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",9560,"Recall1"
"M20317864_jrm","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",3407,"Recall1"
"M20317864_jrm","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",4102,"Recall1"
"m20317880_snh","box","donkey","0.166666666666667",0,1,"Read","mule","Study1","F","Study Phase",1210,"Recall1"
"m20317880_snh","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",966,"Recall1"
"M20319728_JLH","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",6056,"Recall1"
"M20319728_JLH","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",5494,"Recall1"
"M20320841JH","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1407,"Recall1"
"M20320841JH","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",1275,"Recall1"
"M20321883KO","donkey","donkey","1",1,1,"Read","mule","Study1","F","Study Phase",837,"Recall1"
