"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"w10131481","arm","wedding","0",0,4,"JOL","hand","Study1","M","Study Phase2",4512,32,"Recall2","USM"
"w10141383","hold","wedding","0.142857142857143",0,4,"JOL","hand","Study1","M","Study Phase2",2517,0,"Recall2","USM"
"w10146309_mwd","finger","wedding","0.571428571428571",0,4,"JOL","hand","Study1","M","Study Phase2",3299,50,"Recall2","USM"
"w10154499RLK","wedding","wedding","1",1,4,"JOL","hand","Study1","M","Study Phase2",6760,25,"Recall2","USM"
"w10175720_irr","wedding","wedding","1",1,4,"JOL","hand","Study1","M","Study Phase2",3200,40,"Recall2","USM"
"w10181681GS","","wedding","0",0,4,"JOL","hand","Study1","M","Study Phase2",3437,34,"Recall2","USM"
"W10199383AB","","wedding","0",0,4,"JOL","hand","Study1","M","Study Phase2",4257,100,"Recall2","USM"
"W010189723_KMK","wash","clean","0.2",0,4,"JOL","hygiene","Study1","F","Study Phase2",2621,52,"Recall2","USM"
"w10005083_gjd","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",4069,90,"Recall2","USM"
"W10087986_ivg","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",2935,90,"Recall2","USM"
"w10121779AF","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",2617,99,"Recall2","USM"
"w10131481","stinky","clean","0.166666666666667",0,4,"JOL","hygiene","Study1","F","Study Phase2",1000,80,"Recall2","USM"
"w10141383","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",2037,100,"Recall2","USM"
"w10146309_mwd","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",3813,100,"Recall2","USM"
"w10154499RLK","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",2982,99,"Recall2","USM"
"w10175720_irr","smell","clean","0.4",0,4,"JOL","hygiene","Study1","F","Study Phase2",6926,89,"Recall2","USM"
"w10181681GS","clean","clean","1",1,4,"JOL","hygiene","Study1","F","Study Phase2",3257,77,"Recall2","USM"
"W10199383AB","","clean","0",0,4,"JOL","hygiene","Study1","F","Study Phase2",3615,100,"Recall2","USM"
"W010189723_KMK","","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",4502,30,"Recall2","USM"
"w10005083_gjd","bat","bat","1",1,4,"JOL","jump","Study1","M","Study Phase2",2198,30,"Recall2","USM"
"W10087986_ivg","rope","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",4128,25,"Recall2","USM"
"w10121779AF","","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",3481,20,"Recall2","USM"
"w10131481","crawl","bat","0.2",0,4,"JOL","jump","Study1","M","Study Phase2",1423,43,"Recall2","USM"
"w10141383","up","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",1556,0,"Recall2","USM"
"w10146309_mwd","","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",3173,4,"Recall2","USM"
"w10154499RLK","bug","bat","0.333333333333333",0,4,"JOL","jump","Study1","M","Study Phase2",2236,5,"Recall2","USM"
"w10175720_irr","","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",2092,5,"Recall2","USM"
"w10181681GS","","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",2940,34,"Recall2","USM"
"W10199383AB","","bat","0",0,4,"JOL","jump","Study1","M","Study Phase2",2588,0,"Recall2","USM"
"W010189723_KMK","rod","rod","1",1,4,"JOL","keys","Study1","U","Study Phase2",4051,32,"Recall2","USM"
"w10005083_gjd","rake","rod","0.25",0,4,"JOL","keys","Study1","U","Study Phase2",1186,0,"Recall2","USM"
"W10087986_ivg","rod","rod","1",1,4,"JOL","keys","Study1","U","Study Phase2",2441,10,"Recall2","USM"
"w10121779AF","","rod","0",0,4,"JOL","keys","Study1","U","Study Phase2",2427,20,"Recall2","USM"
"w10131481","chain","rod","0",0,4,"JOL","keys","Study1","U","Study Phase2",1344,45,"Recall2","USM"
"w10141383","door","rod","0.75",1,4,"JOL","keys","Study1","U","Study Phase2",1126,0,"Recall2","USM"
"w10146309_mwd","leg","rod","0",0,4,"JOL","keys","Study1","U","Study Phase2",1580,1,"Recall2","USM"
"w10154499RLK","jingle","rod","0",0,4,"JOL","keys","Study1","U","Study Phase2",3204,8,"Recall2","USM"
"w10175720_irr","car","rod","0.333333333333333",0,4,"JOL","keys","Study1","U","Study Phase2",4280,20,"Recall2","USM"
"w10181681GS","car ","rod","0.25",0,4,"JOL","keys","Study1","U","Study Phase2",3975,80,"Recall2","USM"
"W10199383AB","","rod","0",0,4,"JOL","keys","Study1","U","Study Phase2",2887,0,"Recall2","USM"
"W010189723_KMK","fiction","fiction","1",1,4,"JOL","listen","Study1","U","Study Phase2",6075,25,"Recall2","USM"
"w10005083_gjd","glisten","fiction","0.428571428571429",0,4,"JOL","listen","Study1","U","Study Phase2",4518,30,"Recall2","USM"
"W10087986_ivg","","fiction","0",0,4,"JOL","listen","Study1","U","Study Phase2",7250,60,"Recall2","USM"
"w10121779AF","false","fiction","0.142857142857143",0,4,"JOL","listen","Study1","U","Study Phase2",4016,50,"Recall2","USM"
"w10131481","talk","fiction","0.142857142857143",0,4,"JOL","listen","Study1","U","Study Phase2",1283,88,"Recall2","USM"
"w10141383","hear","fiction","0",0,4,"JOL","listen","Study1","U","Study Phase2",1487,0,"Recall2","USM"
"w10146309_mwd","talk","fiction","0.142857142857143",0,4,"JOL","listen","Study1","U","Study Phase2",2849,22,"Recall2","USM"
"w10154499RLK","react","fiction","0.285714285714286",0,4,"JOL","listen","Study1","U","Study Phase2",2589,0,"Recall2","USM"
"w10175720_irr","song","fiction","0.285714285714286",0,4,"JOL","listen","Study1","U","Study Phase2",4238,30,"Recall2","USM"
"w10181681GS","","fiction","0",0,4,"JOL","listen","Study1","U","Study Phase2",4221,7,"Recall2","USM"
"W10199383AB","","fiction","0",0,4,"JOL","listen","Study1","U","Study Phase2",8212,100,"Recall2","USM"
"W010189723_KMK","trash","trash","1",1,4,"JOL","litter","Study1","F","Study Phase2",2221,89,"Recall2","USM"
"w10005083_gjd","trash","trash","1",1,4,"JOL","litter","Study1","F","Study Phase2",1847,80,"Recall2","USM"
"W10087986_ivg","hygiene","trash","0.142857142857143",0,4,"JOL","litter","Study1","F","Study Phase2",4162,100,"Recall2","USM"
"w10121779AF","trash","trash","1",1,4,"JOL","litter","Study1","F","Study Phase2",2187,50,"Recall2","USM"
"w10131481","puppy","trash","0",0,4,"JOL","litter","Study1","F","Study Phase2",2943,23,"Recall2","USM"
"w10141383","trash","trash","1",1,4,"JOL","litter","Study1","F","Study Phase2",2326,100,"Recall2","USM"
"w10146309_mwd","trash","trash","1",1,4,"JOL","litter","Study1","F","Study Phase2",2960,100,"Recall2","USM"
"w10154499RLK","trash","trash","1",1,4,"JOL","litter","Study1","F","Study Phase2",3110,100,"Recall2","USM"
"w10175720_irr","garbage","trash","0.285714285714286",0,4,"JOL","litter","Study1","F","Study Phase2",2205,50,"Recall2","USM"
"w10181681GS","trash ","trash","0.833333333333333",1,4,"JOL","litter","Study1","F","Study Phase2",3906,95,"Recall2","USM"
"W10199383AB","","trash","0",0,4,"JOL","litter","Study1","F","Study Phase2",4119,100,"Recall2","USM"
"W010189723_KMK","war","war","1",1,4,"JOL","loud","Study1","M","Study Phase2",3499,46,"Recall2","USM"
"w10005083_gjd","war","war","1",1,4,"JOL","loud","Study1","M","Study Phase2",2030,30,"Recall2","USM"
"W10087986_ivg","war","war","1",1,4,"JOL","loud","Study1","M","Study Phase2",3115,50,"Recall2","USM"
"w10121779AF","war","war","1",1,4,"JOL","loud","Study1","M","Study Phase2",1740,20,"Recall2","USM"
"w10131481","noise","war","0",0,4,"JOL","loud","Study1","M","Study Phase2",1769,56,"Recall2","USM"
"w10141383","word","war","0.5",0,4,"JOL","loud","Study1","M","Study Phase2",1357,0,"Recall2","USM"
"w10146309_mwd","bang","war","0.25",0,4,"JOL","loud","Study1","M","Study Phase2",1847,1,"Recall2","USM"
"w10154499RLK","war","war","1",1,4,"JOL","loud","Study1","M","Study Phase2",2984,10,"Recall2","USM"
"w10175720_irr","concert","war","0.142857142857143",0,4,"JOL","loud","Study1","M","Study Phase2",4031,70,"Recall2","USM"
"w10181681GS","scary ","war","0.333333333333333",0,4,"JOL","loud","Study1","M","Study Phase2",4280,75,"Recall2","USM"
"W10199383AB","noise","war","0",0,4,"JOL","loud","Study1","M","Study Phase2",4228,100,"Recall2","USM"
"W010189723_KMK","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",5054,23,"Recall2","USM"
"w10005083_gjd","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",1839,10,"Recall2","USM"
"W10087986_ivg","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",4588,43,"Recall2","USM"
"w10121779AF","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",3305,30,"Recall2","USM"
"w10131481","runner","phone","0.333333333333333",0,4,"JOL","maze","Study1","U","Study Phase2",2203,81,"Recall2","USM"
"w10141383","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",1491,0,"Recall2","USM"
"w10146309_mwd","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",2595,1,"Recall2","USM"
"w10154499RLK","runner","phone","0.333333333333333",0,4,"JOL","maze","Study1","U","Study Phase2",2037,9,"Recall2","USM"
"w10175720_irr","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",7061,10,"Recall2","USM"
"w10181681GS","phone","phone","1",1,4,"JOL","maze","Study1","U","Study Phase2",4236,20,"Recall2","USM"
"W10199383AB","","phone","0",0,4,"JOL","maze","Study1","U","Study Phase2",2847,0,"Recall2","USM"
"W010189723_KMK","","keys","0",0,4,"JOL","meat","Study1","U","Study Phase2",5835,11,"Recall2","USM"
"w10005083_gjd","","keys","0",0,4,"JOL","meat","Study1","U","Study Phase2",1584,20,"Recall2","USM"
"W10087986_ivg","","keys","0",0,4,"JOL","meat","Study1","U","Study Phase2",2720,30,"Recall2","USM"
"w10121779AF","key","keys","0.75",1,4,"JOL","meat","Study1","U","Study Phase2",2268,30,"Recall2","USM"
"w10131481","steak","keys","0.6",0,4,"JOL","meat","Study1","U","Study Phase2",3156,1,"Recall2","USM"
"w10141383","clever","keys","0.166666666666667",0,4,"JOL","meat","Study1","U","Study Phase2",966,NA,"Recall2","USM"
"w10146309_mwd","","keys","0",0,4,"JOL","meat","Study1","U","Study Phase2",1190,2,"Recall2","USM"
"w10154499RLK","keys","keys","1",1,4,"JOL","meat","Study1","U","Study Phase2",2263,6,"Recall2","USM"
"w10175720_irr","steak","keys","0.6",0,4,"JOL","meat","Study1","U","Study Phase2",1961,3,"Recall2","USM"
"w10181681GS","happy ","keys","0.166666666666667",0,4,"JOL","meat","Study1","U","Study Phase2",3570,23,"Recall2","USM"
"W10199383AB","","keys","0",0,4,"JOL","meat","Study1","U","Study Phase2",2899,0,"Recall2","USM"
"W010189723_KMK","children","maroon","0.25",0,4,"JOL","mirror","Study1","U","Study Phase2",5535,32,"Recall2","USM"
"w10005083_gjd","children","maroon","0.25",0,4,"JOL","mirror","Study1","U","Study Phase2",2537,10,"Recall2","USM"
"W10087986_ivg","maroon","maroon","1",1,4,"JOL","mirror","Study1","U","Study Phase2",3724,40,"Recall2","USM"
"w10121779AF","","maroon","0",0,4,"JOL","mirror","Study1","U","Study Phase2",2608,20,"Recall2","USM"
"w10131481","look","maroon","0.333333333333333",0,4,"JOL","mirror","Study1","U","Study Phase2",1654,81,"Recall2","USM"
"w10141383","children","maroon","0.25",0,4,"JOL","mirror","Study1","U","Study Phase2",1540,0,"Recall2","USM"
"w10146309_mwd","children","maroon","0.25",0,4,"JOL","mirror","Study1","U","Study Phase2",2134,4,"Recall2","USM"
"w10154499RLK","maroon","maroon","1",1,4,"JOL","mirror","Study1","U","Study Phase2",3663,46,"Recall2","USM"
"w10175720_irr","person","maroon","0.5",0,4,"JOL","mirror","Study1","U","Study Phase2",4132,10,"Recall2","USM"
"w10181681GS","maroon ","maroon","0.857142857142857",1,4,"JOL","mirror","Study1","U","Study Phase2",6003,43,"Recall2","USM"
"W10199383AB","","maroon","0",0,4,"JOL","mirror","Study1","U","Study Phase2",2697,0,"Recall2","USM"
"W010189723_KMK","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",2649,78,"Recall2","USM"
"W010189723_KMK","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",7224,45,"Recall2","USM"
"w10005083_gjd","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",2138,100,"Recall2","USM"
"w10005083_gjd","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",1883,100,"Recall2","USM"
"W10087986_ivg","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",1506,100,"Recall2","USM"
"W10087986_ivg","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",5538,100,"Recall2","USM"
"w10121779AF","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",2469,80,"Recall2","USM"
"w10121779AF","donkey ","donkey","0.857142857142857",1,4,"JOL","mule","Study1","F","Study Phase2",2249,80,"Recall2","USM"
"w10131481","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",1073,87,"Recall2","USM"
"w10131481","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",3392,78,"Recall2","USM"
"w10141383","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",1541,0,"Recall2","USM"
"w10141383","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",955,NA,"Recall2","USM"
"w10146309_mwd","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",3013,88,"Recall2","USM"
"w10146309_mwd","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",2257,100,"Recall2","USM"
"w10154499RLK","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",4550,99,"Recall2","USM"
"w10154499RLK","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",2388,100,"Recall2","USM"
"w10175720_irr","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",13197,50,"Recall2","USM"
"w10175720_irr","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",2746,98,"Recall2","USM"
"w10181681GS","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",3648,86,"Recall2","USM"
"w10181681GS","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",4026,89,"Recall2","USM"
"W10199383AB","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",3957,100,"Recall2","USM"
"W10199383AB","donkey","donkey","1",1,4,"JOL","mule","Study1","F","Study Phase2",3828,100,"Recall2","USM"
"W010189723_KMK","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",5083,78,"Recall2","USM"
"w10005083_gjd","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",2454,80,"Recall2","USM"
"W10087986_ivg","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",2094,100,"Recall2","USM"
"w10121779AF","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",2039,100,"Recall2","USM"
"w10131481","time","sleep","0.2",0,4,"JOL","nap","Study1","F","Study Phase2",1487,93,"Recall2","USM"
"w10141383","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",2088,100,"Recall2","USM"
"w10146309_mwd","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",3624,60,"Recall2","USM"
"w10154499RLK","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",3445,77,"Recall2","USM"
"w10175720_irr","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",3621,50,"Recall2","USM"
"w10181681GS","sleep ","sleep","0.833333333333333",1,4,"JOL","nap","Study1","F","Study Phase2",5021,50,"Recall2","USM"
"W10199383AB","sleep","sleep","1",1,4,"JOL","nap","Study1","F","Study Phase2",3101,100,"Recall2","USM"
"W010189723_KMK","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",2458,67,"Recall2","USM"
"w10005083_gjd","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",1957,80,"Recall2","USM"
"W10087986_ivg","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",2414,95,"Recall2","USM"
"w10121779AF","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",3181,50,"Recall2","USM"
"w10131481","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",1658,84,"Recall2","USM"
"w10141383","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",2182,0,"Recall2","USM"
"w10146309_mwd","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",2434,90,"Recall2","USM"
"w10154499RLK","flower","flower","1",1,4,"JOL","orchid","Study1","F","Study Phase2",2804,98,"Recall2","USM"
"w10175720_irr","plant","flower","0.166666666666667",0,4,"JOL","orchid","Study1","F","Study Phase2",3340,20,"Recall2","USM"
"w10181681GS","flower ","flower","0.857142857142857",1,4,"JOL","orchid","Study1","F","Study Phase2",3896,75,"Recall2","USM"
"W10199383AB","","flower","0",0,4,"JOL","orchid","Study1","F","Study Phase2",3008,100,"Recall2","USM"
"W010189723_KMK","tree","tree","1",1,4,"JOL","pancakes","Study1","M","Study Phase2",4256,45,"Recall2","USM"
"w10005083_gjd","tool","tree","0.25",0,4,"JOL","pancakes","Study1","M","Study Phase2",1121,0,"Recall2","USM"
"W10087986_ivg","tree","tree","1",1,4,"JOL","pancakes","Study1","M","Study Phase2",2900,20,"Recall2","USM"
"w10121779AF","","tree","0",0,4,"JOL","pancakes","Study1","M","Study Phase2",7367,10,"Recall2","USM"
"w10131481","flat","tree","0.25",0,4,"JOL","pancakes","Study1","M","Study Phase2",1331,67,"Recall2","USM"
"w10141383","syrup","tree","0.2",0,4,"JOL","pancakes","Study1","M","Study Phase2",1507,0,"Recall2","USM"
"w10146309_mwd","","tree","0",0,4,"JOL","pancakes","Study1","M","Study Phase2",1383,1,"Recall2","USM"
"w10154499RLK","cake","tree","0.25",0,4,"JOL","pancakes","Study1","M","Study Phase2",2378,0,"Recall2","USM"
"w10175720_irr","trees","tree","0.8",1,4,"JOL","pancakes","Study1","M","Study Phase2",2336,10,"Recall2","USM"
"w10181681GS","tree","tree","1",1,4,"JOL","pancakes","Study1","M","Study Phase2",8319,35,"Recall2","USM"
"W10199383AB","","tree","0",0,4,"JOL","pancakes","Study1","M","Study Phase2",2973,0,"Recall2","USM"
"W010189723_KMK","plant","plant","1",1,4,"JOL","root","Study1","F","Study Phase2",5690,56,"Recall2","USM"
"w10005083_gjd","tree","plant","0.2",0,4,"JOL","root","Study1","F","Study Phase2",2076,20,"Recall2","USM"
"W10087986_ivg","plant","plant","1",1,4,"JOL","root","Study1","F","Study Phase2",2686,95,"Recall2","USM"
"w10121779AF","plant","plant","1",1,4,"JOL","root","Study1","F","Study Phase2",1806,30,"Recall2","USM"
"w10131481","plant","plant","1",1,4,"JOL","root","Study1","F","Study Phase2",4108,99,"Recall2","USM"
"w10141383","tree","plant","0.2",0,4,"JOL","root","Study1","F","Study Phase2",3970,0,"Recall2","USM"
"w10146309_mwd","tree","plant","0.2",0,4,"JOL","root","Study1","F","Study Phase2",3697,50,"Recall2","USM"
"w10154499RLK","plant","plant","1",1,4,"JOL","root","Study1","F","Study Phase2",2863,30,"Recall2","USM"
"w10175720_irr","plant","plant","1",1,4,"JOL","root","Study1","F","Study Phase2",1938,50,"Recall2","USM"
"w10181681GS","plant ","plant","0.833333333333333",1,4,"JOL","root","Study1","F","Study Phase2",2980,76,"Recall2","USM"
"W10199383AB","","plant","0",0,4,"JOL","root","Study1","F","Study Phase2",3471,100,"Recall2","USM"
"W010189723_KMK","ceiling","ceiling","1",1,4,"JOL","rug","Study1","M","Study Phase2",8593,46,"Recall2","USM"
"w10005083_gjd","ceiling","ceiling","1",1,4,"JOL","rug","Study1","M","Study Phase2",2575,20,"Recall2","USM"
"W10087986_ivg","ceiling","ceiling","1",1,4,"JOL","rug","Study1","M","Study Phase2",2780,50,"Recall2","USM"
"w10121779AF","ceiling ","ceiling","0.875",1,4,"JOL","rug","Study1","M","Study Phase2",2046,20,"Recall2","USM"
"w10131481","mat","ceiling","0",0,4,"JOL","rug","Study1","M","Study Phase2",2631,90,"Recall2","USM"
"w10141383","floor","ceiling","0.142857142857143",0,4,"JOL","rug","Study1","M","Study Phase2",1303,0,"Recall2","USM"
"w10146309_mwd","soft","ceiling","0",0,4,"JOL","rug","Study1","M","Study Phase2",2863,50,"Recall2","USM"
"w10154499RLK","ceiling","ceiling","1",1,4,"JOL","rug","Study1","M","Study Phase2",2921,10,"Recall2","USM"
"w10175720_irr","ceiling","ceiling","1",1,4,"JOL","rug","Study1","M","Study Phase2",3054,10,"Recall2","USM"
"w10181681GS","ceiling ","ceiling","0.875",1,4,"JOL","rug","Study1","M","Study Phase2",3873,29,"Recall2","USM"
"W10199383AB","","ceiling","0",0,4,"JOL","rug","Study1","M","Study Phase2",3003,0,"Recall2","USM"
